,time,open,high,low,close,volume,volCcy
0,2021-09-23 15:00:00,44162.8,44218.3,43665.6,43751.6,22638.0,226.38
1,2021-09-23 14:00:00,44071.9,44254.1,43974.8,44157.3,29486.0,294.86
2,2021-09-23 13:00:00,43517.4,44201.9,43431.6,44044.4,23861.0,238.61
3,2021-09-23 12:00:00,43656.7,43947.2,43401.7,43529.7,24516.0,245.16
4,2021-09-23 11:00:00,43765.6,43815.0,43367.6,43665.9,21051.0,210.51
5,2021-09-23 10:00:00,44002.9,44178.3,43464.9,43765.9,29980.0,299.8
6,2021-09-23 09:00:00,43869.7,44237.1,43799.7,44006.3,16611.0,166.11
7,2021-09-23 08:00:00,44261.1,44324.0,43833.3,43872.2,17578.0,175.78
8,2021-09-23 07:00:00,44323.6,44364.4,43967.9,44245.0,19227.0,192.27
9,2021-09-23 06:00:00,43908.3,44437.5,43724.3,44338.9,23082.0,230.82
10,2021-09-23 05:00:00,44054.8,44155.1,43741.0,43900.3,16466.0,164.66
11,2021-09-23 04:00:00,44077.4,44319.1,44024.8,44058.1,19034.0,190.34
12,2021-09-23 03:00:00,43718.7,44228.5,43641.9,44084.5,28886.0,288.86
13,2021-09-23 02:00:00,43646.6,43821.5,43498.2,43720.5,18067.0,180.67
14,2021-09-23 01:00:00,43191.9,43696.4,43083.8,43644.9,17347.0,173.47
15,2021-09-23 00:00:00,43555.4,43876.0,43125.8,43198.1,28216.0,282.16
16,2021-09-22 23:00:00,43524.6,43681.9,43478.1,43553.0,13395.0,133.95
17,2021-09-22 22:00:00,43248.5,43581.4,43190.4,43524.5,16205.0,162.05
18,2021-09-22 21:00:00,43415.5,43684.2,43010.1,43252.1,14817.0,148.17
19,2021-09-22 20:00:00,43406.4,43577.9,43189.7,43440.4,14233.0,142.33
20,2021-09-22 19:00:00,43131.6,43575.0,42878.6,43436.1,28788.0,287.88
21,2021-09-22 18:00:00,43140.9,44035.6,42945.9,43146.3,73480.0,734.8
22,2021-09-22 17:00:00,43361.8,43417.1,42945.9,43136.5,27614.0,276.14
23,2021-09-22 16:00:00,43244.5,43522.0,43106.3,43362.7,26913.0,269.13
24,2021-09-22 15:00:00,42317.4,43307.6,42317.4,43241.3,39721.0,397.21
25,2021-09-22 14:00:00,42380.9,42607.6,42278.8,42318.8,23276.0,232.76
26,2021-09-22 13:00:00,42197.6,42681.2,42062.5,42374.1,33243.0,332.43
27,2021-09-22 12:00:00,41936.7,42251.5,41902.4,42199.1,19912.0,199.12
28,2021-09-22 11:00:00,42168.3,42220.7,41852.8,41945.6,17566.0,175.66
29,2021-09-22 10:00:00,42397.2,42503.1,41965.2,42168.9,18326.0,183.26
30,2021-09-22 09:00:00,42269.3,42439.5,42142.2,42391.0,15521.0,155.21
31,2021-09-22 08:00:00,42533.3,42608.2,42225.8,42275.2,36740.0,367.4
32,2021-09-22 07:00:00,42313.5,42736.8,42122.7,42551.7,35792.0,357.92
33,2021-09-22 06:00:00,42013.7,42373.6,41849.5,42312.0,17360.0,173.6
34,2021-09-22 05:00:00,41886.2,42217.6,41843.0,41992.7,14013.0,140.13
35,2021-09-22 04:00:00,42059.3,42199.8,41808.9,41863.8,15751.0,157.51
36,2021-09-22 03:00:00,42018.1,42407.2,41992.5,42058.6,24014.0,240.14
37,2021-09-22 02:00:00,42198.3,42281.0,41870.3,42007.0,25908.0,259.08
38,2021-09-22 01:00:00,41015.0,42371.2,40802.3,42185.5,64027.0,640.27
39,2021-09-22 00:00:00,40727.0,41480.9,40555.3,40997.2,63543.0,635.43
40,2021-09-21 23:00:00,40488.7,41044.2,40208.7,40697.5,45720.0,457.2
41,2021-09-21 22:00:00,41364.3,41635.1,40452.1,40504.3,39734.0,397.34
42,2021-09-21 21:00:00,40946.7,41907.3,39516.5,41367.6,115335.0,1153.35
43,2021-09-21 20:00:00,42025.5,42345.1,40730.0,40930.0,67430.0,674.3
44,2021-09-21 19:00:00,42215.4,42499.4,41727.9,42028.4,35929.0,359.29
45,2021-09-21 18:00:00,41694.7,42846.6,41653.8,42247.8,86389.0,863.89
46,2021-09-21 17:00:00,42463.5,42612.1,41513.0,41707.5,53189.0,531.89
47,2021-09-21 16:00:00,43102.8,43284.7,42355.3,42461.3,27170.0,271.7
48,2021-09-21 15:00:00,42460.4,43332.7,42339.4,43113.6,32648.0,326.48
49,2021-09-21 14:00:00,43150.9,43185.9,42173.6,42455.3,44591.0,445.91
50,2021-09-21 13:00:00,43128.0,43335.0,42826.0,43139.2,25620.0,256.2
51,2021-09-21 12:00:00,43294.3,43549.6,43060.6,43124.7,23998.0,239.98
52,2021-09-21 11:00:00,43438.8,43557.7,43237.2,43295.3,13322.0,133.22
53,2021-09-21 10:00:00,43148.2,43630.7,43054.7,43437.5,20162.0,201.62
54,2021-09-21 09:00:00,43252.4,43406.8,43056.9,43137.4,20190.0,201.9
55,2021-09-21 08:00:00,43273.1,43460.6,43023.5,43233.5,24411.0,244.11
56,2021-09-21 07:00:00,42871.6,43317.6,42734.7,43269.4,25679.0,256.79
57,2021-09-21 06:00:00,42539.5,43046.3,42530.1,42868.7,22790.0,227.9
58,2021-09-21 05:00:00,42395.4,42723.5,42135.9,42524.2,21070.0,210.7
59,2021-09-21 04:00:00,42664.7,42851.7,42273.0,42395.0,22907.0,229.07
60,2021-09-21 03:00:00,42854.8,42945.4,42544.2,42652.6,19354.0,193.54
61,2021-09-21 02:00:00,42741.7,43065.4,42484.6,42866.5,37862.0,378.62
62,2021-09-21 01:00:00,41630.9,42783.2,41532.2,42743.7,57376.0,573.76
63,2021-09-21 00:00:00,42995.9,43006.8,39990.3,41649.5,239840.0,2398.4
64,2021-09-20 23:00:00,43315.5,43600.7,42507.5,42992.0,52057.0,520.57
65,2021-09-20 22:00:00,43500.3,43919.6,43004.8,43293.3,25732.0,257.32
66,2021-09-20 21:00:00,43517.5,43899.0,43406.3,43495.5,12498.0,124.98
67,2021-09-20 20:00:00,43824.2,43930.8,43197.1,43516.7,21129.0,211.29
68,2021-09-20 19:00:00,43379.9,43940.8,42869.5,43829.8,49722.0,497.22
69,2021-09-20 18:00:00,44016.0,44092.0,43209.5,43379.4,31767.0,317.67
70,2021-09-20 17:00:00,43824.9,44221.7,43699.5,44015.7,16860.0,168.6
71,2021-09-20 16:00:00,43816.3,44092.6,43524.5,43820.7,28430.0,284.3
72,2021-09-20 15:00:00,43778.5,43978.2,43403.7,43812.7,41703.0,417.03
73,2021-09-20 14:00:00,44015.8,44098.0,43677.0,43779.0,31248.0,312.48
74,2021-09-20 13:00:00,43497.0,44108.6,43120.1,44011.7,60919.0,609.19
75,2021-09-20 12:00:00,43680.7,43994.9,42418.8,43494.1,139433.0,1394.33
76,2021-09-20 11:00:00,44554.5,44597.8,43170.5,43699.6,104959.0,1049.59
77,2021-09-20 10:00:00,44814.9,45264.9,44263.5,44558.6,51628.0,516.28
78,2021-09-20 09:00:00,45013.9,45171.0,44721.8,44807.9,13451.0,134.51
79,2021-09-20 08:00:00,44810.7,45138.0,44656.4,45053.7,19357.0,193.57
80,2021-09-20 07:00:00,45625.9,45796.8,44386.2,44837.0,63286.0,632.86
81,2021-09-20 06:00:00,45719.5,45787.3,45429.6,45632.7,15658.0,156.58
82,2021-09-20 05:00:00,45660.6,45838.6,45599.7,45728.2,8737.0,87.37
83,2021-09-20 04:00:00,45531.3,45779.7,45353.7,45658.9,21079.0,210.79
84,2021-09-20 03:00:00,45954.4,46089.3,45114.6,45553.6,70446.0,704.46
85,2021-09-20 02:00:00,47237.0,47281.4,45807.8,45965.6,70886.0,708.86
86,2021-09-20 01:00:00,46997.2,47316.2,46934.9,47239.3,15069.0,150.69
87,2021-09-20 00:00:00,47276.5,47362.5,46794.0,47014.3,25970.0,259.7
88,2021-09-19 23:00:00,47060.2,47399.5,46987.1,47266.3,11995.0,119.95
89,2021-09-19 22:00:00,47484.8,47647.9,46848.8,47068.1,29557.0,295.57
90,2021-09-19 21:00:00,47604.3,47694.9,47376.7,47485.8,9960.0,99.6
91,2021-09-19 20:00:00,47403.4,47632.2,47283.8,47615.2,11904.0,119.04
92,2021-09-19 19:00:00,47687.2,47779.5,47365.6,47387.4,14019.0,140.19
