,time,open,high,low,close,volume,currency_volume
396,2021-03-25 09:00:00,52604.5,53032.3,52348.8,52959.2,106725.0,1067.25
397,2021-03-25 08:00:00,52259.1,52786.3,52095.0,52598.3,40695.0,406.95
398,2021-03-25 07:00:00,52968.8,53114.6,52202.6,52252.3,45582.0,455.82
399,2021-03-25 06:00:00,52685.3,53263.3,52664.0,52961.7,48732.0,487.32
400,2021-03-25 05:00:00,52272.1,52866.2,52157.4,52690.7,41987.0,419.87
401,2021-03-25 04:00:00,52142.1,52538.4,51911.3,52275.3,36832.0,368.32
402,2021-03-25 03:00:00,52246.7,52583.3,51803.6,52141.4,39788.0,397.88
403,2021-03-25 02:00:00,51846.2,52574.6,51484.3,52248.6,85212.0,852.12
404,2021-03-25 01:00:00,52637.7,52772.5,51740.1,51857.6,60718.0,607.18
405,2021-03-25 00:00:00,52296.0,52816.1,52036.5,52645.8,65514.0,655.14
406,2021-03-24 23:00:00,52543.7,52985.1,52305.9,52313.9,60218.0,602.18
407,2021-03-24 22:00:00,53765.0,53772.7,51709.9,52566.1,185659.0,1856.59
408,2021-03-24 21:00:00,54095.0,54284.0,53593.6,53776.7,47261.0,472.61
409,2021-03-24 20:00:00,54789.8,54789.8,53227.1,54090.0,105665.0,1056.65
410,2021-03-24 19:00:00,55426.6,55629.4,54719.1,54804.1,46233.0,462.33
411,2021-03-24 18:00:00,56176.1,56426.9,55384.7,55398.3,39650.0,396.5
412,2021-03-24 17:00:00,55823.5,56459.3,55609.7,56209.2,37925.0,379.25
413,2021-03-24 16:00:00,56379.4,56494.7,55814.8,55833.2,42402.0,424.02
414,2021-03-24 15:00:00,56605.5,56739.6,56100.0,56374.8,42687.0,426.87
415,2021-03-24 14:00:00,56828.2,56981.2,56529.3,56587.1,35682.0,356.82
416,2021-03-24 13:00:00,56969.7,57230.0,56393.8,56828.1,48313.0,483.13
417,2021-03-24 12:00:00,56617.9,57101.7,56617.4,56939.4,61661.0,616.61
418,2021-03-24 11:00:00,56505.7,56658.0,56303.2,56658.0,32746.0,327.46
419,2021-03-24 10:00:00,56409.0,56629.4,56064.5,56506.5,47357.0,473.57
420,2021-03-24 09:00:00,56304.8,56681.9,56287.1,56409.3,53731.0,537.31
421,2021-03-24 08:00:00,55516.2,56374.4,55497.1,56288.4,71122.0,711.22
422,2021-03-24 07:00:00,54730.3,55690.5,54679.7,55529.9,90716.0,907.16
423,2021-03-24 06:00:00,54181.8,55109.1,53765.0,54736.5,68129.0,681.29
424,2021-03-24 05:00:00,54189.6,54381.8,53845.0,54219.2,37468.0,374.68
425,2021-03-24 04:00:00,54409.4,54659.5,54044.1,54190.4,31109.0,311.09
426,2021-03-24 03:00:00,54508.2,54843.1,54117.1,54414.2,33621.0,336.21
427,2021-03-24 02:00:00,54540.8,54733.0,54435.5,54501.6,35351.0,353.51
428,2021-03-24 01:00:00,53768.1,54670.1,53570.3,54542.8,39672.0,396.72
429,2021-03-24 00:00:00,54410.3,54736.9,53666.1,53775.2,56664.0,566.64
430,2021-03-23 23:00:00,54438.8,54882.6,54374.3,54405.6,25651.0,256.51
431,2021-03-23 22:00:00,54705.9,54948.9,54413.8,54440.2,28176.0,281.76
432,2021-03-23 21:00:00,54515.2,54801.1,54239.9,54702.6,29836.0,298.36
433,2021-03-23 20:00:00,55063.0,55115.2,54369.2,54485.0,38984.0,389.84
434,2021-03-23 19:00:00,55412.8,55593.7,54869.2,55053.5,36152.0,361.52
435,2021-03-23 18:00:00,55765.4,55864.1,55412.4,55412.4,30447.0,304.47
436,2021-03-23 17:00:00,55593.6,55823.0,55451.1,55768.7,34521.0,345.21
437,2021-03-23 16:00:00,55211.6,55828.4,54882.5,55586.2,48787.0,487.87
438,2021-03-23 15:00:00,55224.9,55403.8,54966.2,55207.4,33534.0,335.34
439,2021-03-23 14:00:00,55279.6,55393.9,54781.3,55196.6,42467.0,424.67
440,2021-03-23 13:00:00,55166.5,55471.0,55040.2,55273.3,43264.0,432.64
441,2021-03-23 12:00:00,54249.4,55277.0,54249.4,55158.1,47430.0,474.3
442,2021-03-23 11:00:00,54711.3,54861.1,54111.3,54263.0,37867.0,378.67
443,2021-03-23 10:00:00,54639.5,54850.9,54462.0,54702.1,35394.0,353.94
444,2021-03-23 09:00:00,54360.7,54735.8,54250.2,54629.4,34069.0,340.69
445,2021-03-23 08:00:00,54219.0,54515.8,53872.3,54356.7,39716.0,397.16
446,2021-03-23 07:00:00,53344.7,54319.5,53344.7,54202.7,40477.0,404.77
447,2021-03-23 06:00:00,53543.1,53835.7,52976.9,53347.2,55543.0,555.43
448,2021-03-23 05:00:00,54478.8,54518.8,53137.8,53553.3,85271.0,852.71
449,2021-03-23 04:00:00,54767.5,54860.8,54118.7,54479.7,36863.0,368.63
450,2021-03-23 03:00:00,54637.4,54818.9,54436.9,54742.8,29248.0,292.48
451,2021-03-23 02:00:00,55180.2,55233.7,54521.0,54631.6,36418.0,364.18
452,2021-03-23 01:00:00,54805.6,55406.4,54605.1,55191.5,41925.0,419.25
453,2021-03-23 00:00:00,54136.6,54839.4,53850.0,54775.3,48478.0,484.78
454,2021-03-22 23:00:00,54669.6,54950.5,54122.2,54136.6,50435.0,504.35
455,2021-03-22 22:00:00,54644.1,54732.9,53719.7,54672.0,81942.0,819.42
456,2021-03-22 21:00:00,54574.5,55040.1,54356.6,54662.8,46591.0,465.91
457,2021-03-22 20:00:00,55594.9,56131.1,54196.6,54574.4,123219.0,1232.19
458,2021-03-22 19:00:00,56626.4,56672.6,55566.0,55622.0,57984.0,579.84
459,2021-03-22 18:00:00,57183.8,57294.7,56478.3,56596.3,32922.0,329.22
460,2021-03-22 17:00:00,56868.1,57306.7,56661.2,57200.7,27469.0,274.69
461,2021-03-22 16:00:00,57208.8,57317.8,56267.2,56868.6,50797.0,507.97
462,2021-03-22 15:00:00,57077.6,57331.9,56969.0,57183.8,27043.0,270.43
463,2021-03-22 14:00:00,57066.6,57421.6,56877.2,57076.6,35131.0,351.31
464,2021-03-22 13:00:00,57400.0,57559.7,56602.2,57074.1,48134.0,481.34
465,2021-03-22 12:00:00,57850.1,57893.6,57000.0,57404.7,47972.0,479.72
466,2021-03-22 11:00:00,58050.5,58298.4,57701.1,57839.8,32152.0,321.52
467,2021-03-22 10:00:00,57528.2,58585.0,57435.3,58052.0,61160.0,611.6
468,2021-03-22 09:00:00,57310.0,57552.3,57174.2,57530.1,28821.0,288.21
469,2021-03-22 08:00:00,57674.4,57845.3,57200.7,57298.3,28315.0,283.15
470,2021-03-22 07:00:00,57781.4,57975.6,57634.4,57675.6,26623.0,266.23
471,2021-03-22 06:00:00,57695.9,57999.1,57666.1,57785.2,24145.0,241.45
472,2021-03-22 05:00:00,57718.5,57884.3,57406.3,57698.4,22413.0,224.13
473,2021-03-22 04:00:00,57681.0,57983.1,57549.5,57714.6,29319.0,293.19
474,2021-03-22 03:00:00,57088.0,57781.2,57088.0,57682.8,31095.0,310.95
475,2021-03-22 02:00:00,56720.4,57137.3,56530.5,57078.3,28634.0,286.34
476,2021-03-22 01:00:00,56709.3,56842.2,56396.2,56702.1,38028.0,380.28
477,2021-03-22 00:00:00,57498.9,57577.8,56525.2,56716.4,50518.0,505.18
478,2021-03-21 23:00:00,57726.4,57924.2,57270.8,57490.4,33648.0,336.48
479,2021-03-21 22:00:00,58215.2,58239.1,57635.0,57711.6,33331.0,333.31
480,2021-03-21 21:00:00,57920.4,58214.8,57603.7,58210.4,29461.0,294.61
481,2021-03-21 20:00:00,57670.6,58127.7,57670.6,57904.7,29827.0,298.27
482,2021-03-21 19:00:00,57473.6,57784.6,57473.6,57654.8,34086.0,340.86
483,2021-03-21 18:00:00,57381.9,57582.9,57306.6,57478.5,23945.0,239.45
484,2021-03-21 17:00:00,57358.8,57445.0,57083.1,57379.7,27267.0,272.67
485,2021-03-21 16:00:00,57301.1,57577.0,56913.4,57354.4,42815.0,428.15
486,2021-03-21 15:00:00,57300.2,57667.2,57143.4,57300.6,35971.0,359.71
487,2021-03-21 14:00:00,57191.7,57450.0,57174.6,57302.8,26138.0,261.38
488,2021-03-21 13:00:00,56328.3,57500.0,56328.3,57180.9,64726.0,647.26
489,2021-03-21 12:00:00,56424.0,56446.4,56017.6,56320.3,28822.0,288.22
490,2021-03-21 11:00:00,56269.3,56472.6,55927.0,56427.4,30923.0,309.23
491,2021-03-21 10:00:00,56030.7,56510.2,55728.8,56274.3,46713.0,467.13
492,2021-03-21 09:00:00,57282.8,57420.7,55430.7,56067.1,106994.0,1069.94
493,2021-03-21 08:00:00,57112.5,57455.0,57025.8,57305.4,27788.0,277.88
494,2021-03-21 07:00:00,57188.4,57448.0,56986.5,57123.7,23273.0,232.73
495,2021-03-21 06:00:00,57295.2,57561.0,56806.8,57197.2,37967.0,379.67
496,2021-03-21 05:00:00,57054.0,57435.4,57000.2,57301.3,35751.0,357.51
497,2021-03-21 04:00:00,57923.5,57980.0,56852.7,57052.9,62100.0,621.0
498,2021-03-21 03:00:00,57805.2,58014.4,57608.3,57928.2,33426.0,334.26
499,2021-03-21 02:00:00,58378.1,58378.1,57661.4,57800.4,46492.0,464.92
500,2021-03-21 01:00:00,58513.0,58665.9,58292.3,58375.7,23875.0,238.75
501,2021-03-21 00:00:00,58252.5,58789.4,57958.1,58525.3,35450.0,354.5
502,2021-03-20 23:00:00,58696.3,58754.0,58187.3,58276.6,39567.0,395.67
503,2021-03-20 22:00:00,58943.3,59043.5,58552.2,58709.3,27317.0,273.17
504,2021-03-20 21:00:00,58713.1,58983.9,58550.4,58943.3,20498.0,204.98
505,2021-03-20 20:00:00,59577.2,59664.1,58323.1,58722.2,71307.0,713.07
506,2021-03-20 19:00:00,59432.1,59716.7,59391.7,59525.1,19948.0,199.48
507,2021-03-20 18:00:00,59437.6,59766.8,59383.1,59434.0,31153.0,311.53
508,2021-03-20 17:00:00,59362.7,59612.0,59297.0,59436.6,26426.0,264.26
509,2021-03-20 16:00:00,59599.0,59672.2,59201.5,59341.5,34781.0,347.81
510,2021-03-20 15:00:00,59679.4,60083.5,59362.4,59549.4,50727.0,507.27
511,2021-03-20 14:00:00,59269.8,59696.6,59025.2,59666.1,46451.0,464.51
512,2021-03-20 13:00:00,59431.6,60263.3,58840.8,59329.4,99746.0,997.46
513,2021-03-20 12:00:00,59560.3,59656.3,59053.1,59455.1,35635.0,356.35
514,2021-03-20 11:00:00,58942.1,59633.2,58866.3,59556.0,44316.0,443.16
515,2021-03-20 10:00:00,59023.2,59165.4,58835.9,58945.0,24438.0,244.38
516,2021-03-20 09:00:00,58916.9,59151.3,58782.5,59022.7,30939.0,309.39
517,2021-03-20 08:00:00,58634.9,59079.4,58629.3,58916.7,42962.0,429.62
518,2021-03-20 07:00:00,58556.2,58774.1,58470.8,58638.7,21299.0,212.99
519,2021-03-20 06:00:00,58377.2,58592.5,58192.8,58557.7,19110.0,191.1
520,2021-03-20 05:00:00,58426.3,58598.5,58280.0,58358.4,19776.0,197.76
521,2021-03-20 04:00:00,58612.2,58832.7,58389.2,58420.9,22851.0,228.51
522,2021-03-20 03:00:00,58785.3,58826.4,58409.6,58612.9,20673.0,206.73
523,2021-03-20 02:00:00,58963.6,59170.8,58635.5,58782.9,21830.0,218.3
524,2021-03-20 01:00:00,58848.4,59133.5,58689.5,58964.1,23769.0,237.69
525,2021-03-20 00:00:00,58235.9,58889.4,58034.2,58848.3,37949.0,379.49
526,2021-03-19 23:00:00,58735.7,58787.5,58166.1,58282.9,31968.0,319.68
527,2021-03-19 22:00:00,58883.6,58883.6,58497.5,58734.0,20552.0,205.52
528,2021-03-19 21:00:00,58603.8,58986.6,58528.6,58913.6,22633.0,226.33
529,2021-03-19 20:00:00,59084.4,59746.9,58324.0,58598.7,63510.0,635.1
530,2021-03-19 19:00:00,59075.1,59239.3,58914.5,59085.2,25351.0,253.51
531,2021-03-19 18:00:00,59126.1,59220.7,58592.5,59063.4,27482.0,274.82
532,2021-03-19 17:00:00,59136.0,59235.8,58847.7,59129.5,27856.0,278.56
533,2021-03-19 16:00:00,59214.0,59447.3,58829.6,59137.0,40705.0,407.05
534,2021-03-19 15:00:00,58965.4,59399.9,58744.2,59204.6,41345.0,413.45
535,2021-03-19 14:00:00,58486.6,59009.3,58102.0,58962.4,38820.0,388.2
536,2021-03-19 13:00:00,59098.6,59106.0,58260.1,58491.0,48261.0,482.61
537,2021-03-19 12:00:00,59086.2,59489.4,58933.9,59094.1,45721.0,457.21
538,2021-03-19 11:00:00,58819.0,59100.9,58647.5,59069.0,34454.0,344.54
539,2021-03-19 10:00:00,58517.6,58935.6,58353.8,58819.1,28151.0,281.51
540,2021-03-19 09:00:00,58564.5,59145.2,58435.8,58521.1,51298.0,512.98
541,2021-03-19 08:00:00,58031.2,58838.0,57652.6,58560.8,54936.0,549.36
542,2021-03-19 07:00:00,58279.9,58541.7,57952.8,58010.3,15418.0,154.18
543,2021-03-19 06:00:00,58508.9,58639.0,58120.8,58286.0,18761.0,187.61
544,2021-03-19 05:00:00,57995.3,58543.4,57722.4,58501.0,19461.0,194.61
545,2021-03-19 04:00:00,57905.9,58408.5,57754.4,57987.9,23488.0,234.88
546,2021-03-19 03:00:00,57522.0,58032.6,57449.0,57899.1,20664.0,206.64
547,2021-03-19 02:00:00,57561.4,57943.5,57360.7,57504.0,20001.0,200.01
548,2021-03-19 01:00:00,57025.4,57605.8,56818.3,57549.5,26028.0,260.28
549,2021-03-19 00:00:00,57819.8,57877.9,56421.2,57010.6,49160.0,491.6
550,2021-03-18 23:00:00,57790.3,58231.2,57520.2,57815.6,17275.0,172.75
551,2021-03-18 22:00:00,58072.6,58308.9,57801.8,57808.5,18640.0,186.4
552,2021-03-18 21:00:00,57671.5,58171.5,57609.2,58083.9,16068.0,160.68
553,2021-03-18 20:00:00,57440.2,58075.8,57158.0,57685.8,20296.0,202.96
554,2021-03-18 19:00:00,58399.2,58612.0,57345.4,57458.0,27238.0,272.38
555,2021-03-18 18:00:00,59484.0,59531.4,58179.8,58423.6,29348.0,293.48
556,2021-03-18 17:00:00,59253.8,59695.6,59244.8,59474.0,18130.0,181.3
557,2021-03-18 16:00:00,59749.1,60389.8,59226.2,59293.9,55630.0,556.3
558,2021-03-18 15:00:00,58059.4,59863.0,57890.1,59720.9,49833.0,498.33
559,2021-03-18 14:00:00,58047.8,58233.0,57700.2,58059.3,22033.0,220.33
560,2021-03-18 13:00:00,58255.0,58420.6,57970.5,58040.6,17716.0,177.16
561,2021-03-18 12:00:00,58379.2,58390.0,57782.6,58234.7,23953.0,239.53
562,2021-03-18 11:00:00,58721.9,58771.1,58061.9,58390.8,19091.0,190.91
563,2021-03-18 10:00:00,58628.5,58871.7,58457.0,58734.0,17534.0,175.34
564,2021-03-18 09:00:00,58257.8,58714.7,58203.0,58632.0,17423.0,174.23
565,2021-03-18 08:00:00,58584.8,58746.4,58193.7,58258.3,17557.0,175.57
566,2021-03-18 07:00:00,59127.8,59127.8,58330.7,58562.1,22777.0,227.77
567,2021-03-18 06:00:00,59168.0,59310.5,58900.0,59123.0,15281.0,152.81
568,2021-03-18 05:00:00,59019.6,59404.0,58859.3,59166.9,17621.0,176.21
569,2021-03-18 04:00:00,58954.9,59425.6,58838.0,59017.0,17249.0,172.49
570,2021-03-18 03:00:00,59228.0,59279.2,58826.5,58954.5,15829.0,158.29
571,2021-03-18 02:00:00,59275.1,59559.1,59137.2,59228.0,16980.0,169.8
572,2021-03-18 01:00:00,59212.9,59551.4,58978.0,59270.6,16643.0,166.43
573,2021-03-18 00:00:00,59146.6,59862.0,58963.1,59160.7,35600.0,356.0
574,2021-03-17 23:00:00,58522.9,59291.9,58522.9,59136.4,23963.0,239.63
575,2021-03-17 22:00:00,58674.5,59183.7,58476.0,58503.8,28527.0,285.27
576,2021-03-17 21:00:00,57940.5,58965.3,57830.5,58662.9,23345.0,233.45
577,2021-03-17 20:00:00,58082.0,58548.4,57915.7,57921.4,21576.0,215.76
578,2021-03-17 19:00:00,57821.5,58388.1,57544.3,58058.0,34802.0,348.02
579,2021-03-17 18:00:00,55765.5,57822.0,55765.5,57812.9,44507.0,445.07
580,2021-03-17 17:00:00,55464.5,55879.8,55357.1,55724.9,14779.0,147.79
581,2021-03-17 16:00:00,55104.4,55790.8,54919.2,55463.6,25576.0,255.76
582,2021-03-17 15:00:00,54703.3,55432.5,54479.6,55106.4,31641.0,316.41
583,2021-03-17 14:00:00,55309.0,55346.4,54701.9,54702.0,21740.0,217.4
584,2021-03-17 13:00:00,55294.6,55633.8,54905.0,55310.6,24164.0,241.64
585,2021-03-17 12:00:00,55019.6,55601.8,54235.1,55332.3,45224.0,452.24
586,2021-03-17 11:00:00,55260.3,55392.0,54742.2,55021.1,23893.0,238.93
587,2021-03-17 10:00:00,54913.9,55411.1,54772.0,55228.9,18960.0,189.6
588,2021-03-17 09:00:00,55980.1,56082.5,54552.0,54912.7,40299.0,402.99
589,2021-03-17 08:00:00,56037.5,56270.7,55825.9,55984.3,17827.0,178.27
590,2021-03-17 07:00:00,56505.7,56523.4,55882.8,56036.0,20089.0,200.89
591,2021-03-17 06:00:00,56174.7,56529.0,56035.5,56498.6,18488.0,184.88
592,2021-03-17 05:00:00,55754.5,56216.6,55368.0,56161.2,17850.0,178.5
593,2021-03-17 04:00:00,55658.9,56039.4,55563.5,55748.4,14115.0,141.15
594,2021-03-17 03:00:00,55963.4,56351.0,55577.1,55676.6,17322.0,173.22
595,2021-03-17 02:00:00,56468.3,56468.3,55802.6,55967.5,18190.0,181.9
596,2021-03-17 01:00:00,56728.7,56736.6,56226.1,56467.8,16807.0,168.07
597,2021-03-17 00:00:00,57156.3,57422.8,56461.1,56725.7,23028.0,230.28
598,2021-03-16 23:00:00,56454.3,57184.8,56270.9,57152.6,15286.0,152.86
599,2021-03-16 22:00:00,56677.1,57051.1,56433.9,56454.1,15194.0,151.94
600,2021-03-16 21:00:00,56604.9,56828.3,56306.5,56689.3,14895.0,148.95
601,2021-03-16 20:00:00,55928.8,56684.9,55897.8,56598.6,20356.0,203.56
602,2021-03-16 19:00:00,55573.9,56066.4,55379.3,55964.9,13659.0,136.59
603,2021-03-16 18:00:00,55466.4,55895.9,55318.7,55562.3,16575.0,165.75
604,2021-03-16 17:00:00,55861.7,56057.2,55145.2,55482.1,21343.0,213.43
605,2021-03-16 16:00:00,56107.3,56355.6,55660.4,55867.5,20838.0,208.38
606,2021-03-16 15:00:00,55900.0,56182.7,55676.2,56113.3,22409.0,224.09
607,2021-03-16 14:00:00,55544.8,56000.0,55455.7,55896.8,17834.0,178.34
608,2021-03-16 13:00:00,55332.7,56167.6,55267.6,55546.0,25325.0,253.25
609,2021-03-16 12:00:00,55705.6,55872.4,54854.0,55340.7,24141.0,241.41
610,2021-03-16 11:00:00,56071.3,56149.6,55343.7,55709.4,23174.0,231.74
611,2021-03-16 10:00:00,56093.5,56356.1,55629.9,56064.6,21249.0,212.49
612,2021-03-16 09:00:00,56061.2,56621.0,55898.8,56081.7,25836.0,258.36
613,2021-03-16 08:00:00,55462.0,56305.3,55367.1,56066.2,32902.0,329.02
614,2021-03-16 07:00:00,55325.1,55724.0,54983.5,55450.9,29226.0,292.26
615,2021-03-16 06:00:00,54304.1,55571.1,53812.8,55319.7,35561.0,355.61
616,2021-03-16 05:00:00,54624.8,54664.5,53781.1,54299.1,27220.0,272.2
617,2021-03-16 04:00:00,54501.3,55025.0,54427.9,54621.8,19249.0,192.49
618,2021-03-16 03:00:00,54785.0,54823.6,54046.6,54510.7,26393.0,263.93
619,2021-03-16 02:00:00,54682.8,54882.3,54313.9,54774.8,22338.0,223.38
620,2021-03-16 01:00:00,54278.1,54800.0,53485.6,54679.1,70526.0,705.26
621,2021-03-16 00:00:00,55828.6,56371.8,54151.2,54287.0,71520.0,715.2
622,2021-03-15 23:00:00,56386.3,56988.8,55782.8,55853.6,21348.0,213.48
623,2021-03-15 22:00:00,57016.4,57209.9,56253.3,56387.3,16514.0,165.14
624,2021-03-15 21:00:00,56631.9,57222.1,56606.4,56995.5,15830.0,158.3
625,2021-03-15 20:00:00,56832.5,57203.2,56460.3,56646.3,21496.0,214.96
626,2021-03-15 19:00:00,56407.1,56924.2,56381.0,56875.6,16016.0,160.16
627,2021-03-15 18:00:00,56285.1,56709.8,56081.2,56409.2,18559.0,185.59
628,2021-03-15 17:00:00,56555.3,56607.6,55712.3,56299.3,24937.0,249.37
629,2021-03-15 16:00:00,56477.4,56971.6,55932.5,56562.8,35333.0,353.33
630,2021-03-15 15:00:00,56370.1,57043.1,56109.2,56463.9,26479.0,264.79
631,2021-03-15 14:00:00,57100.5,57569.9,56387.0,56406.0,38044.0,380.44
632,2021-03-15 13:00:00,56726.5,57294.1,56540.5,57107.4,35090.0,350.9
633,2021-03-15 12:00:00,56451.2,56741.2,55333.5,56729.8,44853.0,448.53
634,2021-03-15 11:00:00,56672.6,56849.9,56191.8,56462.1,31420.0,314.2
635,2021-03-15 10:00:00,56122.0,56738.8,55849.9,56670.3,41971.0,419.71
636,2021-03-15 09:00:00,58183.4,58546.5,54800.2,56122.8,169098.0,1690.98
637,2021-03-15 08:00:00,58224.3,58750.1,57926.7,58231.4,40636.0,406.36
638,2021-03-15 07:00:00,59317.8,59317.8,57693.9,58262.4,78449.0,784.49
639,2021-03-15 06:00:00,59649.8,60035.5,58915.6,59312.1,41328.0,413.28
640,2021-03-15 05:00:00,60470.2,60624.1,59623.4,59641.1,26468.0,264.68
641,2021-03-15 04:00:00,61257.0,61561.9,60316.5,60475.6,26825.0,268.25
642,2021-03-15 03:00:00,60912.1,61350.2,60912.1,61242.2,12990.0,129.9
643,2021-03-15 02:00:00,60929.8,61243.8,60898.7,60920.1,16645.0,166.45
644,2021-03-15 01:00:00,60226.3,61105.2,60071.7,60923.9,24680.0,246.8
645,2021-03-15 00:00:00,59750.0,60749.9,59370.0,60213.8,36281.0,362.81
646,2021-03-14 23:00:00,61075.2,61635.4,59750.0,59752.9,34481.0,344.81
647,2021-03-14 22:00:00,60955.3,61192.2,60593.1,61088.2,13812.0,138.12
648,2021-03-14 21:00:00,61173.1,61412.1,60752.7,60963.8,13544.0,135.44
649,2021-03-14 20:00:00,60815.3,61244.2,60581.6,61172.0,14273.0,142.73
650,2021-03-14 19:00:00,61056.0,61117.2,60676.6,60811.3,12302.0,123.02
651,2021-03-14 18:00:00,60570.1,61285.4,60568.9,61051.6,13730.0,137.3
652,2021-03-14 17:00:00,60441.8,60935.3,60400.4,60569.0,12591.0,125.91
653,2021-03-14 16:00:00,60611.3,60956.9,60113.9,60424.0,22251.0,222.51
654,2021-03-14 15:00:00,60971.3,61105.5,60351.7,60580.3,21563.0,215.63
655,2021-03-14 14:00:00,60861.3,61486.6,60826.8,60971.9,14435.0,144.35
656,2021-03-14 13:00:00,61400.0,61456.5,60687.1,60879.9,16264.0,162.64
657,2021-03-14 12:00:00,61242.9,61519.4,61089.3,61400.6,16694.0,166.94
658,2021-03-14 11:00:00,61218.0,61339.2,60218.3,61220.7,37921.0,379.21
659,2021-03-14 10:00:00,61888.2,61932.2,61038.9,61231.0,23766.0,237.66
660,2021-03-14 09:00:00,61716.5,62113.1,61619.1,61880.7,15902.0,159.02
661,2021-03-14 08:00:00,61434.7,61849.0,61071.6,61722.2,20722.0,207.22
662,2021-03-14 07:00:00,61916.0,61916.0,61372.0,61445.0,18924.0,189.24
663,2021-03-14 06:00:00,61986.9,61986.9,61455.3,61911.4,21463.0,214.63
664,2021-03-14 05:00:00,62221.7,62293.4,61908.5,62001.5,16123.0,161.23
665,2021-03-14 04:00:00,62322.5,62532.7,62047.4,62226.7,15009.0,150.09
666,2021-03-14 03:00:00,61991.4,62451.3,61849.5,62307.2,14598.0,145.98
667,2021-03-14 02:00:00,62047.2,62160.6,61735.7,61996.4,16245.0,162.45
668,2021-03-14 01:00:00,62291.5,62291.5,61701.5,62058.9,18963.0,189.63
669,2021-03-14 00:00:00,62283.6,62778.1,62000.4,62292.4,18704.0,187.04
670,2021-03-13 23:00:00,62120.5,62555.3,62120.5,62271.9,19768.0,197.68
671,2021-03-13 22:00:00,62157.9,62309.0,61785.8,62123.0,14152.0,141.52
672,2021-03-13 21:00:00,62620.3,62728.2,61606.2,62158.2,21570.0,215.7
673,2021-03-13 20:00:00,61703.2,62857.1,61623.2,62616.7,31140.0,311.4
674,2021-03-13 19:00:00,61193.0,61842.8,61044.3,61713.8,21970.0,219.7
675,2021-03-13 18:00:00,61247.0,61350.0,60851.3,61191.1,18552.0,185.52
676,2021-03-13 17:00:00,60697.5,61349.0,60628.0,61247.2,21836.0,218.36
677,2021-03-13 16:00:00,60623.1,60816.5,60319.7,60700.5,25466.0,254.66
678,2021-03-13 15:00:00,60705.5,60914.3,60440.0,60601.2,20880.0,208.8
679,2021-03-13 14:00:00,60855.5,61027.4,60642.5,60690.6,21433.0,214.33
680,2021-03-13 13:00:00,60837.2,61110.1,60467.7,60833.6,25093.0,250.93
681,2021-03-13 12:00:00,60698.2,61447.5,60120.0,60824.4,41663.0,416.63
682,2021-03-13 11:00:00,60231.5,61021.6,60227.4,60694.0,58302.0,583.02
683,2021-03-13 10:00:00,58180.1,61606.7,58042.4,60243.6,115464.0,1154.64
684,2021-03-13 09:00:00,58007.7,58199.9,57804.2,58180.1,17678.0,176.78
685,2021-03-13 08:00:00,57998.2,58356.5,57675.1,58012.8,32985.0,329.85
686,2021-03-13 07:00:00,57495.0,58019.7,57255.5,57966.9,22218.0,222.18
687,2021-03-13 06:00:00,57296.1,57629.6,57026.3,57494.8,17250.0,172.5
688,2021-03-13 05:00:00,57380.0,57600.0,57139.6,57270.8,15673.0,156.73
689,2021-03-13 04:00:00,57194.9,57396.4,56722.0,57379.9,15145.0,151.45
