,time,open,high,low,close,volume,volCcy
0,2021-12-03 15:00:00,56611.7,56737.5,56071.2,56323.7,79859.0,798.59
1,2021-12-03 14:00:00,57318.8,57370.3,56535.6,56619.9,88513.0,885.13
2,2021-12-03 13:00:00,57246.8,58120.2,57151.4,57319.3,119808.0,1198.08
3,2021-12-03 12:00:00,57419.8,57630.0,57186.9,57245.7,73982.0,739.82
4,2021-12-03 11:00:00,57299.4,57600.0,57251.0,57440.2,74276.0,742.76
5,2021-12-03 10:00:00,57269.9,57798.7,57131.1,57299.1,106570.0,1065.7
6,2021-12-03 09:00:00,57005.5,57304.9,56864.3,57253.0,57340.0,573.4
7,2021-12-03 08:00:00,57160.9,57191.0,56882.8,57005.3,52985.0,529.85
8,2021-12-03 07:00:00,57276.4,57405.2,57048.3,57165.8,64579.0,645.79
9,2021-12-03 06:00:00,57160.1,57402.4,57108.6,57276.2,58386.0,583.86
10,2021-12-03 05:00:00,57011.1,57489.5,56848.4,57156.9,83423.0,834.23
11,2021-12-03 04:00:00,56737.1,57145.0,56654.1,57028.9,94185.0,941.85
12,2021-12-03 03:00:00,56653.0,56956.2,56499.7,56736.4,87978.0,879.78
13,2021-12-03 02:00:00,56895.8,56980.0,56461.1,56652.6,88862.0,888.62
14,2021-12-03 01:00:00,56902.7,57122.2,56785.0,56891.1,86374.0,863.74
15,2021-12-03 00:00:00,56888.3,57194.3,56835.9,56906.9,76104.0,761.04
16,2021-12-02 23:00:00,57294.1,57325.5,56745.1,56895.2,66406.0,664.06
17,2021-12-02 22:00:00,57292.1,57361.0,57002.1,57280.3,66745.0,667.45
18,2021-12-02 21:00:00,57423.8,57469.2,57183.8,57293.7,62242.0,622.42
19,2021-12-02 20:00:00,57030.2,57678.1,56934.5,57405.8,105111.0,1051.11
20,2021-12-02 19:00:00,57164.7,57389.6,56913.7,57022.9,91883.0,918.83
21,2021-12-02 18:00:00,57003.0,57194.4,56539.7,57158.3,88519.0,885.19
22,2021-12-02 17:00:00,56759.0,57105.8,56689.3,57001.4,97414.0,974.14
23,2021-12-02 16:00:00,56942.2,57174.9,56401.7,56761.5,104660.0,1046.6
24,2021-12-02 15:00:00,57585.5,57846.8,56530.2,56930.1,125586.0,1255.86
25,2021-12-02 14:00:00,56906.5,57700.0,56754.6,57578.8,127568.0,1275.68
26,2021-12-02 13:00:00,57017.4,57100.3,56486.1,56913.5,87142.0,871.42
27,2021-12-02 12:00:00,56760.4,57088.2,56450.1,57016.9,76648.0,766.48
28,2021-12-02 11:00:00,57022.8,57092.9,56501.8,56760.8,83916.0,839.16
29,2021-12-02 10:00:00,57140.5,57276.4,56876.5,57023.1,70286.0,702.86
30,2021-12-02 09:00:00,57408.8,57560.8,57044.3,57141.0,76191.0,761.91
31,2021-12-02 08:00:00,57283.9,57691.1,57198.8,57409.6,100647.0,1006.47
32,2021-12-02 07:00:00,57140.5,57450.9,57067.0,57286.6,70238.0,702.38
33,2021-12-02 06:00:00,57370.7,57370.7,56828.1,57126.8,87310.0,873.1
34,2021-12-02 05:00:00,56940.0,57451.7,56925.8,57368.6,99592.0,995.92
35,2021-12-02 04:00:00,56785.9,57144.5,56696.0,56951.1,102207.0,1022.07
36,2021-12-02 03:00:00,57444.4,57446.2,56193.4,56787.3,128681.0,1286.81
37,2021-12-02 02:00:00,57720.8,57736.1,57307.2,57442.6,82754.0,827.54
38,2021-12-02 01:00:00,57507.9,57907.4,57255.0,57720.4,89118.0,891.18
39,2021-12-02 00:00:00,57661.4,57684.4,57167.0,57505.1,110769.0,1107.69
40,2021-12-01 23:00:00,57551.0,57722.5,57450.3,57664.1,69158.0,691.58
41,2021-12-01 22:00:00,57459.1,57633.8,57108.4,57543.3,89607.0,896.07
42,2021-12-01 21:00:00,57273.0,57508.7,56915.5,57459.6,103509.0,1035.09
43,2021-12-01 20:00:00,57949.1,57977.7,57080.0,57268.5,108921.0,1089.21
44,2021-12-01 19:00:00,58023.6,58222.8,57510.8,57948.3,98660.0,986.6
45,2021-12-01 18:00:00,58604.4,58711.9,57918.8,58024.0,114802.0,1148.02
46,2021-12-01 17:00:00,59023.5,59218.7,58577.2,58605.8,107576.0,1075.76
47,2021-12-01 16:00:00,59204.5,59686.8,58961.8,59024.8,94683.0,946.83
48,2021-12-01 15:00:00,59135.0,59453.4,58864.6,59209.5,105083.0,1050.83
49,2021-12-01 14:00:00,58206.2,59336.6,58205.8,59145.6,127047.0,1270.47
50,2021-12-01 13:00:00,57605.1,58511.4,57557.5,58215.4,112041.0,1120.41
51,2021-12-01 12:00:00,57697.6,57933.5,57518.5,57604.7,72440.0,724.4
52,2021-12-01 11:00:00,57481.4,57778.1,57300.0,57686.4,116826.0,1168.26
53,2021-12-01 10:00:00,57616.7,57719.5,57362.4,57484.7,112125.0,1121.25
54,2021-12-01 09:00:00,57421.6,57715.3,57247.1,57623.3,115619.0,1156.19
55,2021-12-01 08:00:00,57748.2,58416.7,57302.5,57418.3,145063.0,1450.63
56,2021-12-01 07:00:00,57470.8,57862.3,57350.8,57718.1,96441.0,964.41
57,2021-12-01 06:00:00,57294.3,57649.7,57192.4,57474.0,85640.0,856.4
58,2021-12-01 05:00:00,57600.0,57682.0,57250.3,57294.4,70388.0,703.88
59,2021-12-01 04:00:00,57926.3,57986.4,57525.5,57598.0,72634.0,726.34
60,2021-12-01 03:00:00,57803.9,57957.4,57526.9,57930.0,94685.0,946.85
61,2021-12-01 02:00:00,57508.7,57914.0,57320.2,57807.0,101675.0,1016.75
62,2021-12-01 01:00:00,58092.5,58095.1,57404.5,57506.1,96188.0,961.88
63,2021-12-01 00:00:00,57459.7,58217.3,57154.3,58092.8,93739.0,937.39
64,2021-11-30 23:00:00,57781.9,57923.4,57238.4,57439.4,48379.0,483.79
65,2021-11-30 22:00:00,57602.2,58053.5,57515.6,57786.7,65815.0,658.15
66,2021-11-30 21:00:00,57937.4,58319.7,57347.5,57604.5,84746.0,847.46
67,2021-11-30 20:00:00,58163.5,58293.8,57688.6,57943.2,83225.0,832.25
68,2021-11-30 19:00:00,58926.4,58931.1,57882.3,58165.6,80052.0,800.52
69,2021-11-30 18:00:00,57913.7,58951.7,57736.9,58914.4,76957.0,769.57
70,2021-11-30 17:00:00,57272.9,58157.2,56948.8,57910.3,84540.0,845.4
71,2021-11-30 16:00:00,57748.9,58226.8,57003.0,57275.7,180095.0,1800.95
72,2021-11-30 15:00:00,58989.9,59809.8,57700.0,57721.4,157936.0,1579.36
73,2021-11-30 14:00:00,58876.8,59141.0,58592.7,58989.8,68885.0,688.85
74,2021-11-30 13:00:00,58389.0,58939.2,58155.0,58900.3,62844.0,628.44
75,2021-11-30 12:00:00,58100.4,58831.1,58086.5,58387.3,73538.0,735.38
76,2021-11-30 11:00:00,57632.9,58214.5,57374.9,58103.1,103813.0,1038.13
77,2021-11-30 10:00:00,57212.7,57717.1,57058.4,57614.3,90252.0,902.52
78,2021-11-30 09:00:00,57226.8,57423.3,56752.9,57212.6,72560.0,725.6
79,2021-11-30 08:00:00,57002.9,57937.0,56720.3,57228.3,90567.0,905.67
80,2021-11-30 07:00:00,57040.6,57332.6,56691.0,56996.9,66129.0,661.29
81,2021-11-30 06:00:00,56781.4,57082.9,56330.1,57025.9,67699.0,676.99
82,2021-11-30 05:00:00,57723.0,57797.9,56764.8,56788.0,62001.0,620.01
83,2021-11-30 04:00:00,57606.9,57789.0,57502.1,57722.3,40256.0,402.56
84,2021-11-30 03:00:00,57870.0,57927.2,57286.6,57608.6,60407.0,604.07
85,2021-11-30 02:00:00,57794.5,58035.5,57759.7,57874.3,34578.0,345.78
86,2021-11-30 01:00:00,58220.4,58314.8,57544.8,57787.2,62879.0,628.79
87,2021-11-30 00:00:00,58339.6,58541.4,58046.1,58220.6,44101.0,441.01
88,2021-11-29 23:00:00,58641.1,58690.6,58212.1,58342.0,46786.0,467.86
89,2021-11-29 22:00:00,58867.9,58973.8,58601.8,58638.5,78662.0,786.62
90,2021-11-29 21:00:00,58596.2,59023.9,58532.6,58864.5,75556.0,755.56
91,2021-11-29 20:00:00,58459.8,58819.7,58260.7,58595.5,75174.0,751.74
92,2021-11-29 19:00:00,59254.6,59275.9,58359.3,58466.5,104480.0,1044.8
93,2021-11-29 18:00:00,59237.3,59472.7,59074.9,59254.6,33869.0,338.69
94,2021-11-29 17:00:00,58034.2,59373.9,57967.9,59224.4,123733.0,1237.33
95,2021-11-29 16:00:00,57627.3,58061.8,57525.4,58033.9,61717.0,617.17
96,2021-11-29 15:00:00,57545.1,57641.7,57315.2,57629.6,63411.0,634.11
97,2021-11-29 14:00:00,57815.7,57942.5,57420.4,57540.4,75619.0,756.19
98,2021-11-29 13:00:00,57444.4,58081.6,57417.2,57815.6,126447.0,1264.47
99,2021-11-29 12:00:00,57463.7,57692.6,57389.1,57444.2,49893.0,498.93
100,2021-11-29 11:00:00,57767.1,57898.6,57430.4,57466.0,64399.0,643.99
101,2021-11-29 10:00:00,57437.2,58000.8,57367.4,57769.3,86902.0,869.02
102,2021-11-29 09:00:00,57793.2,57986.1,57236.3,57441.5,58930.0,589.3
103,2021-11-29 08:00:00,58075.6,58192.8,57749.1,57803.2,40328.0,403.28
104,2021-11-29 07:00:00,58004.6,58258.2,57967.1,58075.8,44013.0,440.13
105,2021-11-29 06:00:00,57914.9,58095.3,57913.7,58024.5,77993.0,779.93
