,time,open,high,low,close,volume,volCcy
0,2021-12-03 15:00:00,58115.0,58264.1,57578.8,57803.5,33074.0,330.74
1,2021-12-03 14:00:00,58903.3,58926.7,58032.4,58122.5,29387.0,293.87
2,2021-12-03 13:00:00,58787.3,59698.4,58708.7,58863.3,33267.0,332.67
3,2021-12-03 12:00:00,58986.2,59206.5,58739.9,58789.2,14557.0,145.57
4,2021-12-03 11:00:00,58845.4,59192.5,58802.2,58981.8,14388.0,143.88
5,2021-12-03 10:00:00,58815.8,59386.4,58666.8,58848.8,24415.0,244.15
6,2021-12-03 09:00:00,58551.5,58873.6,58405.5,58815.7,9118.0,91.18
7,2021-12-03 08:00:00,58770.0,58770.0,58423.4,58548.6,10037.0,100.37
8,2021-12-03 07:00:00,58842.0,58967.9,58608.8,58758.7,12446.0,124.46
9,2021-12-03 06:00:00,58777.2,58976.5,58661.3,58825.2,9565.0,95.65
10,2021-12-03 05:00:00,58571.7,59055.0,58400.9,58718.7,21662.0,216.62
11,2021-12-03 04:00:00,58278.4,58701.6,58197.2,58592.8,17351.0,173.51
12,2021-12-03 03:00:00,58191.1,58529.1,58038.5,58280.7,16738.0,167.38
13,2021-12-03 02:00:00,58455.7,58527.9,58009.0,58184.4,17958.0,179.58
14,2021-12-03 01:00:00,58467.6,58710.5,58333.8,58464.6,14659.0,146.59
15,2021-12-03 00:00:00,58443.5,58750.6,58385.9,58478.1,13614.0,136.14
16,2021-12-02 23:00:00,58891.4,58937.4,58304.1,58448.6,13040.0,130.4
17,2021-12-02 22:00:00,58893.6,58949.0,58598.0,58891.7,11342.0,113.42
18,2021-12-02 21:00:00,59020.3,59098.3,58782.8,58902.4,12107.0,121.07
19,2021-12-02 20:00:00,58606.2,59284.5,58505.0,59036.2,19136.0,191.36
20,2021-12-02 19:00:00,58751.8,58976.9,58489.4,58591.8,15549.0,155.49
21,2021-12-02 18:00:00,58606.4,58776.9,58101.7,58746.7,14725.0,147.25
22,2021-12-02 17:00:00,58380.4,58712.6,58278.6,58598.7,17010.0,170.1
23,2021-12-02 16:00:00,58552.3,58807.6,57883.6,58364.9,22016.0,220.16
24,2021-12-02 15:00:00,59280.1,59567.8,58153.5,58549.8,29247.0,292.47
25,2021-12-02 14:00:00,58551.9,59398.6,58403.8,59257.0,22386.0,223.86
26,2021-12-02 13:00:00,58684.3,58768.0,58120.9,58568.4,14354.0,143.54
27,2021-12-02 12:00:00,58409.3,58752.3,58087.1,58690.2,17243.0,172.43
28,2021-12-02 11:00:00,58690.3,58758.2,58175.0,58414.4,20008.0,200.08
29,2021-12-02 10:00:00,58817.3,58936.7,58522.3,58697.6,12503.0,125.03
30,2021-12-02 09:00:00,59131.3,59221.8,58704.9,58808.2,11992.0,119.92
31,2021-12-02 08:00:00,58940.9,59391.6,58858.5,59127.5,14210.0,142.1
32,2021-12-02 07:00:00,58811.7,59127.1,58746.5,58941.3,12385.0,123.85
33,2021-12-02 06:00:00,59076.6,59076.6,58493.8,58800.3,17857.0,178.57
34,2021-12-02 05:00:00,58623.4,59160.4,58611.6,59070.0,19462.0,194.62
35,2021-12-02 04:00:00,58480.5,58822.8,58371.7,58630.8,21114.0,211.14
36,2021-12-02 03:00:00,59161.9,59161.9,57804.1,58464.0,41977.0,419.77
37,2021-12-02 02:00:00,59446.0,59466.8,59016.0,59167.3,14356.0,143.56
38,2021-12-02 01:00:00,59211.8,59627.7,58970.6,59451.1,14571.0,145.71
39,2021-12-02 00:00:00,59400.7,59408.8,58816.4,59197.3,15806.0,158.06
40,2021-12-01 23:00:00,59248.5,59456.7,59172.1,59396.8,9904.0,99.04
41,2021-12-01 22:00:00,59192.2,59355.8,58829.1,59258.2,13251.0,132.51
42,2021-12-01 21:00:00,58993.7,59244.5,58656.8,59190.6,17742.0,177.42
43,2021-12-01 20:00:00,59684.3,59711.4,58791.9,58959.4,20525.0,205.25
44,2021-12-01 19:00:00,59725.5,59951.6,59223.3,59686.1,18285.0,182.85
45,2021-12-01 18:00:00,60291.6,60411.8,59646.9,59724.2,18465.0,184.65
46,2021-12-01 17:00:00,60768.9,60959.5,60286.6,60309.4,13754.0,137.54
47,2021-12-01 16:00:00,60987.5,61478.2,60725.3,60777.2,17502.0,175.02
48,2021-12-01 15:00:00,60945.3,61239.9,60618.9,60998.7,18688.0,186.88
49,2021-12-01 14:00:00,59962.8,61126.4,59962.8,60914.5,26636.0,266.36
50,2021-12-01 13:00:00,59287.5,60279.8,59247.3,59974.7,28488.0,284.88
51,2021-12-01 12:00:00,59386.7,59598.6,59217.5,59301.5,19915.0,199.15
52,2021-12-01 11:00:00,59176.9,59448.1,58969.5,59369.5,18874.0,188.74
53,2021-12-01 10:00:00,59312.6,59408.2,59047.3,59177.8,16319.0,163.19
54,2021-12-01 09:00:00,59094.6,59385.7,58909.3,59316.4,23297.0,232.97
55,2021-12-01 08:00:00,59436.3,60136.0,58955.9,59095.4,41671.0,416.71
56,2021-12-01 07:00:00,59188.8,59559.6,59055.6,59418.3,19086.0,190.86
57,2021-12-01 06:00:00,58997.2,59356.5,58900.0,59191.0,11847.0,118.47
58,2021-12-01 05:00:00,59297.7,59360.2,58944.7,58996.9,13411.0,134.11
59,2021-12-01 04:00:00,59635.6,59700.0,59224.0,59285.3,13341.0,133.41
60,2021-12-01 03:00:00,59518.9,59703.7,59215.0,59638.1,15364.0,153.64
61,2021-12-01 02:00:00,59166.0,59615.1,58982.6,59515.8,11550.0,115.5
62,2021-12-01 01:00:00,59826.1,59841.9,59103.1,59169.6,10833.0,108.33
63,2021-12-01 00:00:00,59148.3,59962.4,58832.3,59834.9,18611.0,186.11
64,2021-11-30 23:00:00,59515.2,59642.5,58890.8,59149.3,11029.0,110.29
65,2021-11-30 22:00:00,59298.8,59749.8,59200.0,59514.5,7248.0,72.48
66,2021-11-30 21:00:00,59681.8,60061.0,59046.5,59298.3,15137.0,151.37
67,2021-11-30 20:00:00,59915.4,60040.1,59390.3,59715.6,13061.0,130.61
68,2021-11-30 19:00:00,60644.7,60644.7,59603.6,59905.5,14645.0,146.45
69,2021-11-30 18:00:00,59624.2,60703.1,59424.0,60649.3,14509.0,145.09
70,2021-11-30 17:00:00,58954.4,59878.9,58633.9,59627.0,21889.0,218.89
71,2021-11-30 16:00:00,59363.0,59928.0,58658.0,58951.7,58901.0,589.01
72,2021-11-30 15:00:00,60747.6,61601.6,59326.3,59362.9,48847.0,488.47
73,2021-11-30 14:00:00,60625.0,60888.0,60308.2,60730.8,18305.0,183.05
74,2021-11-30 13:00:00,60058.4,60676.8,59855.5,60640.7,17391.0,173.91
75,2021-11-30 12:00:00,59800.9,60537.0,59778.7,60065.8,26999.0,269.99
76,2021-11-30 11:00:00,59293.1,59927.5,59016.3,59779.5,24148.0,241.48
77,2021-11-30 10:00:00,58812.2,59378.4,58666.3,59280.1,15625.0,156.25
78,2021-11-30 09:00:00,58842.5,59055.8,58401.0,58828.6,16171.0,161.71
79,2021-11-30 08:00:00,58590.2,59655.1,58320.4,58869.6,30054.0,300.54
80,2021-11-30 07:00:00,58620.9,58907.9,58305.4,58574.9,18638.0,186.38
81,2021-11-30 06:00:00,58386.5,58697.9,57945.0,58644.0,25388.0,253.88
82,2021-11-30 05:00:00,59363.1,59444.3,58373.0,58421.1,21304.0,213.04
83,2021-11-30 04:00:00,59256.7,59438.4,59146.3,59362.4,9323.0,93.23
84,2021-11-30 03:00:00,59530.5,59584.1,58927.0,59255.8,13723.0,137.23
85,2021-11-30 02:00:00,59426.1,59697.3,59406.0,59532.3,9978.0,99.78
86,2021-11-30 01:00:00,59876.2,59979.1,59192.9,59455.3,18525.0,185.25
87,2021-11-30 00:00:00,59976.6,60172.7,59696.4,59886.4,14156.0,141.56
88,2021-11-29 23:00:00,60286.8,60328.4,59848.6,59978.7,10829.0,108.29
89,2021-11-29 22:00:00,60516.6,60633.5,60240.5,60293.5,12256.0,122.56
90,2021-11-29 21:00:00,60208.7,60673.0,60168.9,60505.7,13347.0,133.47
91,2021-11-29 20:00:00,60075.0,60445.3,59886.3,60210.1,10576.0,105.76
92,2021-11-29 19:00:00,60902.9,60920.1,59983.2,60073.1,16042.0,160.42
93,2021-11-29 18:00:00,60879.9,61123.8,60741.4,60902.2,12770.0,127.7
94,2021-11-29 17:00:00,59635.1,61024.4,59570.5,60876.8,31487.0,314.87
95,2021-11-29 16:00:00,59224.4,59653.7,59108.7,59634.0,12273.0,122.73
96,2021-11-29 15:00:00,59130.2,59267.6,58902.1,59215.7,13857.0,138.57
97,2021-11-29 14:00:00,59454.1,59579.3,59009.7,59120.3,13028.0,130.28
98,2021-11-29 13:00:00,59053.2,59708.9,59024.1,59457.8,20329.0,203.29
99,2021-11-29 12:00:00,59056.6,59266.9,58950.0,59052.6,12467.0,124.67
100,2021-11-29 11:00:00,59390.3,59510.4,59032.7,59056.1,11186.0,111.86
101,2021-11-29 10:00:00,59014.2,59587.3,58939.0,59380.8,15221.0,152.21
102,2021-11-29 09:00:00,59392.8,59563.8,58801.7,58991.7,15061.0,150.61
103,2021-11-29 08:00:00,59695.8,59796.3,59335.2,59393.6,10106.0,101.06
104,2021-11-29 07:00:00,59612.8,59854.2,59564.0,59695.3,12241.0,122.41
105,2021-11-29 06:00:00,59488.2,59677.1,59482.6,59604.1,11335.0,113.35
106,2021-11-29 05:00:00,59404.8,59541.2,59350.2,59491.1,7847.0,78.47
107,2021-11-29 04:00:00,59549.3,59855.5,59365.8,59398.4,10884.0,108.84
108,2021-11-29 03:00:00,59483.8,59628.0,59358.4,59539.0,11195.0,111.95
109,2021-11-29 02:00:00,59917.7,59980.0,59457.3,59479.1,12977.0,129.77
110,2021-11-29 01:00:00,59985.9,60515.2,59750.2,59911.3,24838.0,248.38
111,2021-11-29 00:00:00,59531.7,60253.7,59331.3,59995.8,28281.0,282.81
112,2021-11-28 23:00:00,58123.8,59684.2,58123.8,59519.8,38104.0,381.04
113,2021-11-28 22:00:00,58346.9,58884.0,58116.9,58123.8,27372.0,273.72
114,2021-11-28 21:00:00,56847.9,58438.4,56774.1,58314.8,43092.0,430.92
115,2021-11-28 20:00:00,56526.7,57083.6,56520.1,56838.0,12983.0,129.83
116,2021-11-28 19:00:00,55987.8,56828.5,55914.9,56511.8,22505.0,225.05
117,2021-11-28 18:00:00,55667.3,56055.3,55058.8,55975.0,35672.0,356.72
118,2021-11-28 17:00:00,56001.2,56125.9,55548.0,55694.1,15048.0,150.48
119,2021-11-28 16:00:00,56109.9,56203.7,55700.7,56003.1,16169.0,161.69
120,2021-11-28 15:00:00,56164.2,56266.8,55960.8,56116.3,10138.0,101.38
121,2021-11-28 14:00:00,56019.8,56353.7,55804.6,56170.6,11644.0,116.44
122,2021-11-28 13:00:00,56140.4,56171.4,55966.9,56015.4,11261.0,112.61
123,2021-11-28 12:00:00,56377.6,56475.6,56112.7,56131.4,12943.0,129.43
124,2021-11-28 11:00:00,56694.5,56855.0,56319.7,56370.2,11346.0,113.46
125,2021-11-28 10:00:00,56269.8,56944.4,56100.2,56714.5,13729.0,137.29
126,2021-11-28 09:00:00,56323.2,56410.7,56021.5,56271.7,8924.0,89.24
127,2021-11-28 08:00:00,56463.0,56668.1,56148.9,56322.3,10421.0,104.21
128,2021-11-28 07:00:00,56497.3,56623.8,56375.7,56463.1,8790.0,87.9
129,2021-11-28 06:00:00,56327.4,56582.7,56127.1,56497.2,10183.0,101.83
130,2021-11-28 05:00:00,55962.5,56328.3,55875.0,56316.7,8357.0,83.57
