"date","perpetual","future","basis","annual_basis","fear","Volatility"
2021-03-13,61251.1666666667,69033.1666666667,12.7050641212276,23.7812738679389,74,10.4614833870031
2021-03-14,59568.2333333333,66889.4,12.2903874380472,23.1236670870476,78,6.73175175691708
2021-03-15,55938.9333333333,61518.1333333333,9.97373326150899,18.8622416603667,76,13.8141504233335
2021-03-16,56633.2,62247.9666666667,9.91426701416601,18.8474346883885,71,9.77431219897066
2021-03-17,58712.2,64802.3666666667,10.3729151124752,19.822586471484,71,12.6331219608652
2021-03-18,57677.8333333333,63462.4,10.0290984115793,19.2664258959286,72,10.6553306464956
2021-03-19,58174.7333333333,64439.8666666667,10.7695093287922,20.7982587566622,71,6.05297378661363
2021-03-20,58213.3666666667,64973.5666666667,11.6127968318845,22.546121508712,75,5.69345495701554
2021-03-21,57428.5666666667,63373.9333333333,10.3526293824734,20.2070038748812,73,8.75523656823869
2021-03-22,54333.6333333333,59476.1666666667,9.46473301681156,18.5732664039582,70,11.0718393647293
2021-03-23,54486.7666666667,59726.1333333333,9.61585167774685,18.9718154723113,66,9.80868955919984
2021-03-24,52516.1666666667,57202.9,8.92436297394137,17.7032200298293,65,13.6613078192119
2021-03-25,51523.7333333333,56116.3,8.91349746912751,17.7782873018117,60,11.3908743653899
2021-03-26,54787.5666666667,59522.4333333333,8.64222843747396,17.3319416465824,54,6.82777462779066
2021-03-27,55988.0333333333,61422.4,9.70630033441672,19.5734785749287,65,7.96338281758331
2021-03-28,55722.7,61057.9333333333,9.57461381687054,19.4151891286542,74,6.67841783453882
2021-03-29,57574.6666666667,63709.3666666667,10.6552071512934,21.727098381129,72,9.68357623927116
2021-03-30,58686.1666666667,65327.8666666667,11.3173178233371,23.2068595815621,72,5.62015867831484
2021-03-31,58727.3333333333,65429.7,11.4126868806121,23.5346367877029,76,10.0132077480081
2021-04-01,58846.1666666667,65636.0333333333,11.5383329981845,23.9289292291895,74,4.41622552187263
2021-04-02,58981.4,65605.5333333333,11.2308852169215,23.4244177381506,74,5.55731683518617
2021-04-03,57256.0333333333,63490.8666666667,10.8893909870343,22.8426879900431,73,5.02971009901072
2021-04-04,58213.1333333333,64473.5333333333,10.7542742359399,22.6896537347864,74,4.53045701492567
2021-04-05,58947.9,66093.0333333333,12.1210990269939,25.7220996793766,71,6.61522464311099
2021-04-06,57997.3666666667,64258.6666666667,10.7958349833125,23.0437413386494,75,4.8785155603598
2021-04-07,56134.4666666667,61774.7,10.0477187515216,21.5730432017965,72,7.66168574655617
2021-04-08,57982.7333333333,64247.9,10.8052282231147,23.3367355114607,73,5.61358196032414
2021-04-09,58062.0333333333,64358.7333333333,10.8447803814426,23.5615764239676,70,4.44688045260705
2021-04-10,59547.5333333333,66745,12.0869266345205,26.4175342610778,70,10.8043130266662
2021-04-11,59967.5666666667,67397.9,12.3905866893604,27.2443622988948,76,4.77497286910685
2021-04-12,59935.0333333333,67187.5666666667,12.1006578790034,26.7681219747652,74,6.33000371535242
2021-04-13,63481.5666666667,72430.4333333333,14.0967955527247,31.3739657118569,74,8.12048235111119
2021-04-14,62874.0333333333,70955.0666666667,12.8527357080639,28.7806658493455,75,9.49612764026286
2021-04-15,63145.2,71405.6,13.0815960674762,29.4739664483261,79,4.93633038772984
2021-04-16,61444.4,68728.6,11.8549452838664,26.8761181901318,78,7.41866168231461
2021-04-17,60256.2333333333,67056,11.2847522828897,25.7433411453421,76,7.00363395176994
2021-04-18,56251.7333333333,61579.8,9.47182664593449,21.7435014199125,79,26.8934869073704
2021-04-19,55795.3666666667,61310.2333333333,9.88409431846493,22.8335090268335,74,10.4287567578266
2021-04-20,56399.1,62039.4,10.0006915003963,23.2500152716219,73,11.9065814339856
2021-04-21,53925.3666666667,59514.3333333333,10.3642627062959,24.2497172294744,73,8.96030420388855
2021-04-22,51792.4333333333,56656.7666666667,9.39197682029486,22.1165905768234,65,13.1815176897908
2021-04-23,50904.8333333333,55291.4333333333,8.61725638364397,20.4240167534419,55,14.6569478518814
2021-04-24,50155.4666666667,54367.7333333333,8.39841984655711,20.0354460391722,37,8.66389906811476
2021-04-25,48914.9666666667,52937.3666666667,8.22325000732561,19.7466200833806,31,12.7290652884174
2021-04-26,53842.3333333333,58720.6,9.06028094374314,21.9006791024255,27,11.0753707727066
2021-04-27,54937.2333333333,59907.9333333333,9.04796200755163,22.016707551709,50,6.6749028353902
2021-04-28,54701.0333333333,59677.7666666667,9.09806091414483,22.2871961990796,59,7.22013841927946
2021-04-29,53506.1,58324.2666666667,9.00489227707993,22.2080113590147,52,7.53433374334233
2021-04-30,57571.4333333333,62848.2666666667,9.16571470920474,22.7584072711546,51,8.27052941301604
2021-05-01,57781.6333333333,63133.4333333333,9.2621127013255,23.1552817533138,68,4.70905276880549
2021-05-02,56501.0333333333,61637.8,9.09145614445991,22.8853896050198,66,6.72862417438212
2021-05-03,57181,62024.2,8.46994631083752,21.468961135109,61,8.73763307884929
2021-05-04,53495.2,57382,7.26569860473465,18.5453146204766,68,9.61127920179849
2021-05-05,57295.6,62638.7,9.32549794399569,23.9704700673129,48,9.25968567342056
2021-05-06,56487.9666666667,61218.8,8.37494003147571,21.6798093013378,65,8.08445663546799
2021-05-07,57234.0333333333,61969.9,8.27456391040063,21.5729701949731,64,7.61888533866231
2021-05-08,58750.3,64262.1333333333,9.38179606458745,24.6356515365066,67,8.95358554599443
2021-05-09,58204.2,63362.7,8.86276248105804,23.4413645332332,73,8.42170463124414
2021-05-10,55842.3666666667,60349.2333333333,8.07069423394784,21.5022145648975,72,12.7255161480944
2021-05-11,56556.1666666667,61501.1,8.74340257620006,23.4657495611252,61,7.52843921393546
2021-05-12,50346.7333333333,53851.1,6.96046482989296,18.819034540081,68,19.7114729921263
2021-05-13,49281.1,52675.4,6.88763034916023,18.7610826674887,31,17.7400697805281
2021-05-14,49920.6666666667,53117.7333333333,6.40429481443892,17.5756962952647,26,10.1197596787811
2021-05-15,47115.9666666667,49703.0333333333,5.49084917427141,15.183029913705,27,13.6477405743523
2021-05-16,46097.9666666667,48636.5,5.50682278827915,15.3434375398617,20,16.3851866402236
2021-05-17,43291.4666666667,45595,5.32098704594593,14.9396943982328,27,20.2613110653339
2021-05-18,42767.6,44996.5,5.21165555233401,14.7461571829606,21,13.5125636633843
2021-05-19,37524.8333333333,38876.6,3.60232557106626,10.2722565112436,23,47.4865483814423
2021-05-20,40832.9666666667,42229.2,3.41937764339107,9.82734519557278,11,22.7480865101988
2021-05-21,36998.8333333333,38097.0333333333,2.9682017000536,8.59836206761558,19,27.4519931173319
2021-05-22,37559.3666666667,38619.5333333333,2.82264255432066,8.24211625861634,12,15.4417316285327
2021-05-23,34507.7666666667,35337.2,2.40361348604612,7.07515260005511,14,25.9320599646667
2021-05-24,38647.6666666667,39735.1666666667,2.81388268373252,8.35013967123879,10,18.9437279297254
2021-05-25,38254.2,39400.6666666667,2.99696939595302,8.96634286494141,22,15.0682589999317
2021-05-26,39107.4666666667,40324.5333333333,3.11210817371618,9.38776432567279,22,13.9961514997048
2021-05-27,38521.2666666667,39670.1,2.98233529877002,9.07126986709214,27,13.1481051098191
2021-05-28,35508.7333333333,36539.1666666667,2.90191520959163,8.90083236555417,21,16.2438198035625
2021-05-29,34618.6,35559.1666666667,2.71694021903447,8.40409474531848,18,14.1145687426962
2021-05-30,35661.1333333333,36658,2.79538694788164,8.72065158954529,10,10.5450403176461
2021-05-31,37188.1,38360.2333333333,3.15190432781812,9.91762999701392,18,12.8400666406586
2021-06-01,36639.6666666667,37753.4666666667,3.03987481691064,9.64829833193378,20,11.3380810630441
2021-06-02,37584.8333333333,38747,3.09211605745225,9.90019614886026,23,6.6267138336304
2021-06-03,39099.4,40331.7,3.15171076794018,10.1803046929041,24,8.98435979380577
2021-06-04,36833.3333333333,37985.8,3.12886877828054,10.1967598577893,27,11.2916561737354
