"date","perpetual","future","basis","annual_basis","fear","Volatility"
2021-09-25,42690.4,44348.2333333333,3.88338674112525,7.83113900834651,28,5.50950508120643
2021-09-26,43034.6333333333,44720.5666666667,3.91761983952462,7.94406245236937,27,13.2004203727027
2021-09-27,42492.0666666667,44105.7666666667,3.79765007115055,7.74381159759749,26,7.98820794301324
2021-09-28,41193.1666666667,42663.0333333333,3.56822935842919,7.31687480801492,25,7.87187798031587
2021-09-29,41466,42989.1333333333,3.67321018022797,7.57469895922718,24,6.50199927146447
2021-09-30,43769.4666666667,45442.2,3.821690006123,7.92566393315281,20,9.84431324376006
2021-10-01,48079.9333333333,50187.8666666667,4.3842268222779,9.14424451503677,27,14.0068670583293
2021-10-02,47793.0333333333,49994.9666666667,4.60722657625834,9.66458448467985,54,4.24567337267445
2021-10-03,48142.7666666667,50478.8666666667,4.85244235374924,10.2378119024189,49,7.24700425775386
2021-10-04,49181.6666666667,51671.1666666667,5.06184553864923,10.7417071023661,54,9.00488569541744
2021-10-05,51479.3333333333,54166.8,5.2204768256517,11.1431230489057,59,6.05006728979263
2021-10-06,55395.5333333333,58431.6,5.48070662736947,11.7673995234698,68,14.2559169883857
2021-10-07,53783.1,56757.6,5.53054769992804,11.9446740264718,76,6.13678540617638
2021-10-08,53952.1666666667,57034.7333333333,5.71351783833211,12.4132976844716,74,8.80830456223852
2021-10-09,54989.3333333333,58294.3666666667,6.01031715241744,13.1363219199543,72,4.41470081505897
2021-10-10,54647.6,57960.4666666667,6.06223634096771,13.329616050923,71,8.65162953228182
2021-10-11,57353.6333333333,61122.1666666667,6.57069677073641,14.5351777049624,71,7.0945001227901
2021-10-12,56161.4666666667,59856.2,6.57876931039314,14.6417731603262,78,9.11803157406161
2021-10-13,57331.3,61234.5333333333,6.80820657011671,15.2453705404454,70,8.6348109350398
2021-10-14,57403.1,61253.4666666667,6.70759360847527,15.1127880684782,70,5.70983069080087
2021-10-15,61477.0333333333,65641.2333333333,6.7735864504414,15.3562674187026,71,11.9410064552695
2021-10-16,60892.7333333333,64877.0666666667,6.54320000963443,14.9266750219785,78,5.64789825620016
2021-10-17,61470.5,65477.2666666667,6.51819436423433,14.9631505845631,79,9.46925610903326
2021-10-18,61989.4666666667,65881.9666666667,6.27929261100272,14.5059607785822,78,7.50094891669396
2021-10-19,64248.0333333333,68350.3,6.38504628676055,14.8442158896025,75,6.67414295341223
2021-10-20,66022.6333333333,70397.1,6.62570764874067,15.5024569986561,82,9.03093913179682
2021-10-21,62318.5666666667,66336.9666666667,6.44815857446441,15.1843734172872,84,11.0162143584534
2021-10-22,60736.9666666667,64302.2333333333,5.87001106959024,13.9126885740288,75,9.05037907090271
2021-10-23,61192.7333333333,64815.1,5.91960265434566,14.12192790089,74,6.10636711756218
2021-10-24,60867.8333333333,64507,5.97880106350645,14.3569893959201,73,5.96228836044028
2021-10-25,63072.0333333333,67147.4666666667,6.46155374727629,15.6189875348069,72,5.38724624183462
2021-10-26,60348.2666666667,63868.6666666667,5.83347326186668,14.1947849372089,76,7.80132722731344
2021-10-27,58573.3333333333,61688.6666666667,5.31868882312769,13.0290028217558,73,8.27314689657876
2021-10-28,60570.5333333333,64111.4333333333,5.84591187354026,14.4172826610959,66,17.5805990271628
2021-10-29,62226.0666666667,65966.2333333333,6.01061077297724,14.9243056607938,70,7.68152972127798
2021-10-30,61752.7666666667,65394.5,5.8972796360541,14.7431990901353,73,4.75242544858564
2021-10-31,61375.7333333333,64877.0333333333,5.70469762207864,14.3601009107497,74,4.86509114370624
2021-11-01,60994.3333333333,64438.2,5.64620757119512,14.3115678019876,74,9.78493411185715
2021-11-02,63014.1333333333,67131.4,6.53387811411621,16.6773812003666,73,7.86289923293459
2021-11-03,62912.7333333333,66973.6333333333,6.45481412877734,16.5915996972094,76,7.20262018510143
2021-11-04,61325.2666666667,65046.4,6.06786327332183,15.7075893245565,73,5.9978401775144
2021-11-05,60944.0333333333,64526.1666666667,5.87774247519993,15.3241143103427,73,5.78761010204646
2021-11-06,61408.2333333333,64874,5.64381432022958,14.8200879631928,71,4.59566119112111
2021-11-07,63090.8333333333,66893.2,6.0268131926191,15.9404841688838,73,3.8164148916411
2021-11-08,67220.7666666667,71843.3666666667,6.87674394272007,18.3212521101666,75,7.34397902309123
2021-11-09,67041.9,71170.8666666667,6.15878527706799,16.5290928391898,84,6.77505561832813
2021-11-10,64746.9,68228.3,5.37693696532189,14.5376443877222,75,13.294628734365
2021-11-11,64913.2,68438.6666666667,5.43104740895021,14.7935246587077,77,3.95511392266241
2021-11-12,64098.5333333333,67266.6,4.94249478407202,13.5639894450097,74,6.76963401717989
2021-11-13,64391.4,67455.6666666667,4.75881354756485,13.1588404913725,72,5.84665464526418
2021-11-14,65115.7666666667,68258.8,4.8268391731035,13.4488267036853,74,4.93641695012665
2021-11-15,63700.6666666667,66653.6,4.63563960607423,13.0154496632084,72,4.78872297700561
2021-11-16,60266.5333333333,62733.2333333333,4.09298471899275,11.5809257552896,71,11.421691158274
2021-11-17,60207.6666666667,62777.4666666667,4.26822719144297,12.1711166005991,52,9.09547408644936
2021-11-18,56782.9666666667,59051.9333333333,3.99585791278956,11.4841585682535,54,8.04420585834157
2021-11-19,57970.5666666667,60425.9333333333,4.2355402195482,12.2696204772626,34,8.08844394230732
2021-11-20,59689.8,62397.7333333333,4.53667684149275,13.2470963771588,43,8.36471198850896
2021-11-21,58798.8333333333,61446.4333333333,4.50281042991214,13.2542403783704,49,5.60995943661833
2021-11-22,56380.4,58744.4333333333,4.19300560714952,12.442658915525,50,9.04366548082397
2021-11-23,57578.8333333333,60034.8666666667,4.26551423700259,12.7615794795569,33,7.20841824586813
2021-11-24,57117.4333333333,59548.4,4.25608526993802,12.8386043266725,42,7.24610599924848
2021-11-25,59026.4,61652.2,4.4485179512896,13.5309087685059,32,5.504517646532
2021-11-26,53815.6666666667,55632.4666666667,3.37596858411741,10.3548616235534,47,10.8253434403144
2021-11-27,54665.4,56518.1333333333,3.38922487228363,10.483619308335,21,5.61132876152143
2021-11-28,56926.1666666667,59109.2666666667,3.83496751640282,11.9637875511712,27,9.20007702298316
2021-11-29,57851.8,60051.9,3.80299316529478,11.9663147011431,33,8.32962889148158
2021-11-30,57029.6333333333,59227.5333333333,3.85396130315877,12.2321380491561,40,10.3183982578577
2021-12-01,57130.5666666667,59341.8666666667,3.87060750316378,12.3927345496033,34,7.73542807808882
