"date","perpetual","future","basis","annual_basis","fear","Volatility"
2020-04-19,7137.63333333333,7120.23333333333,-0.243778283184443,-1.30851578474003,16,5.37486155234059
2020-04-20,6843.5,6819.46666666667,-0.351184822581044,-1.91317104838927,15,9.16272771087741
2020-04-21,6856.86666666667,6838.3,-0.270774795095913,-1.49746666984861,17,4.24531810651307
2020-04-22,7118.83333333333,7123.36666666667,0.0636808465806595,0.357592446183703,19,5.20792253428231
2020-04-23,7495.43333333333,7530.93333333333,0.473621716333946,2.70112385096703,19,14.3035313773384
2020-04-24,7500,7520,0.266666666666667,1.54497354497355,20,4.20774039058397
2020-04-25,7532.23333333333,7543.96666666667,0.155774958290373,0.91706225445139,24,3.79071875404802
2020-04-26,7667.56666666667,7667,-0.0073904367748126,-0.0442214659476492,21,6.18992093301042
2020-04-27,7765.16666666667,7767.7,0.0326243265866736,0.198464653402264,28,4.04719623673275
2020-04-28,7749.03333333333,7752.86666666667,0.049468535860383,0.306034162526098,26,3.41371451631182
2020-04-29,8759.86666666667,8777.46666666667,0.200916300095896,1.26438706094831,26,13.4966028206022
2020-04-30,8659.1,8728.66666666667,0.803393732220042,5.14453881158448,44,20.8371499464744
2020-05-01,8843.03333333333,8919.6,0.865841660666955,5.6434322525614,40,8.17953806520861
2020-05-02,8960.3,9034.8,0.831445375712867,5.51777385700357,40,5.14390346385873
2020-05-03,8891.06666666667,8947.4,0.633594769281512,4.2826313108843,45,7.91588564337879
2020-05-04,8867.13333333333,8910.63333333333,0.490575683986557,3.37849291802063,44,8.07929262322617
2020-05-05,9002.63333333333,9017.36666666667,0.163655819223267,1.14873796185562,40,8.77045715645598
2020-05-06,9206.6,9233.26666666667,0.289647282022311,2.07296584192438,42,8.37097868818177
2020-05-07,9972.3,10053.9666666667,0.818935116940586,5.97822635366628,49,9.66302129543263
2020-05-08,9830.16666666667,9888.7,0.59544599108185,4.4354650356097,55,7.02026365362015
2020-05-09,9565.53333333333,9629.96666666667,0.673598962943336,5.12215878071495,56,6.84690876066287
2020-05-10,8709.86666666667,8710.03333333333,0.00191353866878246,0.0148604598745872,48,15.9593415998105
2020-05-11,8565.86666666667,8571.46666666667,0.0653757549343172,0.518742403283169,40,16.7296079756509
2020-05-12,8809.76666666667,8802.56666666667,-0.0817274767019812,-0.662900644360514,39,7.40307263870037
2020-05-13,9314.5,9327.33333333333,0.137778016354436,1.14293127203112,41,6.44513646141638
2020-05-14,9793.66666666667,9854.23333333333,0.618426874510747,5.24943742317262,40,8.88510407571091
2020-05-15,9320.13333333333,9392.6,0.777528218480428,6.75709047012753,44,12.886423811326
2020-05-16,9394.23333333333,9456.96666666667,0.667785556387432,5.94492019710762,41,5.58515316632372
2020-05-17,9688.76666666667,9767.73333333333,0.815033217162148,7.4371781066046,40,7.97879310543966
2020-05-18,9729.83333333333,9769.03333333333,0.402884598913982,3.77058663086162,50,8.38626405168406
2020-05-19,9758.3,9816.03333333333,0.591633105493085,5.68279167118358,50,8.63502335185808
2020-05-20,9499.9,9518.36666666667,0.194388011101876,1.91761146086986,52,10.1435228908336
2020-05-21,9079.8,9081.23333333333,0.0157859571062612,0.160052065105148,49,11.144349311692
2020-05-22,9167.96666666667,9165.8,-0.023633012045538,-0.246458554189182,42,5.52960194760542
2020-05-23,9185.2,9181.63333333333,-0.0388305825313079,-0.416857724233159,40,4.56555134289468
2020-05-24,8821.7,8800.16666666667,-0.244095053485528,-2.69983922794599,43,10.4213913613213
2020-05-25,8907.66666666667,8901.33333333333,-0.0710998016689607,-0.810982112786583,41,5.2961860274133
2020-05-26,8836.9,8834.26666666667,-0.0297992885891343,-0.350862591452711,39,5.4278742019632
2020-05-27,9166.46666666667,9197.06666666667,0.333825465282883,4.06154316094174,39,7.44440700589193
2020-05-28,9560.56666666667,9610.76666666667,0.525073478908142,6.60868344143007,41,6.40541926514808
2020-05-29,9431.16666666667,9490.73333333333,0.631593828971308,8.23327669909027,48,3.88285173445681
2020-05-30,9694.86666666667,9772,0.795610047929143,10.7554691664495,48,8.1068917099153
2020-05-31,9444.63333333333,9489.66666666667,0.476813993131897,6.6937349035824,51,4.06479346301304
2020-06-01,10101.6,10230.3666666667,1.27471555661151,18.610847126528,50,12.9475824957349
2020-06-02,9505.9,9540,0.358724581575657,5.45560301146311,56,17.5698784766933
2020-06-03,9649.06666666667,9692.53333333333,0.450475348220213,7.14884791740773,48,3.59085225850763
2020-06-04,9809.33333333333,9847.86666666667,0.392823161614784,6.51729336315436,54,5.22998826652922
2020-06-05,9641.96666666667,9685.9,0.455647015304614,7.91957907553258,53,4.42159989820966
2020-06-06,9670.16666666667,9712.3,0.43570431395531,7.9516037296844,54,3.49612532211499
2020-06-07,9752.26666666667,9791.86666666667,0.406059446009118,7.80061567333305,54,7.73882757651803
2020-06-08,9756.1,9797.96666666667,0.429133226050009,8.70186819490297,53,3.58217787605111
2020-06-09,9770.23333333333,9814.56666666667,0.453759207388434,9.7424770998105,52,3.11377613023242
2020-06-10,9876.63333333333,9920.26666666667,0.441783468725865,10.0781853803088,54,3.29621767274416
2020-06-11,9289.83333333333,9300.66666666667,0.11661493747644,2.83763014526003,52,11.338371072064
2020-06-12,9464.93333333333,9477,0.127488131629744,3.32379771748975,38,5.23897211086424
2020-06-13,9460.73333333333,9475.2,0.152912741084187,4.29331926890216,38,2.82934861382465
2020-06-14,9354.46666666667,9368.83333333333,0.153580820570586,4.67141662568866,40,2.89290242762516
2020-06-15,9432.3,9435.1,0.029685230537613,0.985009922384432,37,8.3357227237658
2020-06-16,9520.13333333333,9521.26666666667,0.0119045951737549,0.434517723842054,39,5.13227709323823
2020-06-17,9454.96666666667,9462.4,0.0786182923260701,3.18840852211284,38,4.98293397280561
2020-06-18,9391.23333333333,9392.03333333333,0.0085185829337406,0.388660346351915,40,2.32439156216705
2020-06-19,9302.6,9299.53333333333,-0.032965694178678,-1.71892548217392,39,3.97457179855186
2020-06-20,9359.2,9365.86666666667,0.0712311593583627,4.33322886096706,38,2.55689499175551
2020-06-21,9298.13333333333,9300.2,0.0222266834920166,1.62254789491721,37,1.9834661775758
2020-06-22,9680.6,9686.4,0.059913641716415,5.46711980662287,38,4.78523703841681
2020-06-23,9614.23333333333,9617.13333333333,0.0301636115897572,3.6699060767538,41,2.62019019769411
2020-06-24,9298.86666666667,9297.96666666667,-0.00967859882565943,-1.76634428568285,50,6.12754756303727
