,timestamp,mvrv,fear,time
0,1230940800,0.0,50,2009-01-03
1,1231027200,,50,2009-01-04
2,1231113600,,50,2009-01-05
3,1231200000,,50,2009-01-06
4,1231286400,,50,2009-01-07
5,1231372800,,50,2009-01-08
6,1231459200,1e-15,50,2009-01-09
7,1231545600,-2e-15,50,2009-01-10
8,1231632000,-9.000000000000001e-15,50,2009-01-11
9,1231718400,-1.1e-14,50,2009-01-12
10,1231804800,-1.2000000000000001e-14,50,2009-01-13
11,1231891200,-1.2000000000000001e-14,50,2009-01-14
12,1231977600,-1.3000000000000001e-14,50,2009-01-15
13,1232064000,-1.3000000000000001e-14,50,2009-01-16
14,1232150400,-1.3000000000000001e-14,50,2009-01-17
15,1232236800,-1.3000000000000001e-14,50,2009-01-18
16,1232323200,-1.3000000000000001e-14,50,2009-01-19
17,1232409600,-1.3000000000000001e-14,50,2009-01-20
18,1232496000,-1.3000000000000001e-14,50,2009-01-21
19,1232582400,-1.3000000000000001e-14,50,2009-01-22
20,1232668800,-1.3000000000000001e-14,50,2009-01-23
21,1232755200,-7e-15,50,2009-01-24
22,1232841600,5.700000000000001e-14,50,2009-01-25
23,1232928000,8.400000000000001e-14,50,2009-01-26
24,1233014400,1.09e-13,50,2009-01-27
25,1233100800,1.36e-13,50,2009-01-28
26,1233187200,1.6100000000000002e-13,50,2009-01-29
27,1233273600,1.8400000000000002e-13,50,2009-01-30
28,1233360000,2.0700000000000003e-13,50,2009-01-31
29,1233446400,2.24e-13,50,2009-02-01
30,1233532800,2.43e-13,50,2009-02-02
31,1233619200,2.61e-13,50,2009-02-03
32,1233705600,2.7500000000000004e-13,50,2009-02-04
33,1233792000,2.8900000000000003e-13,50,2009-02-05
34,1233878400,3.0100000000000003e-13,50,2009-02-06
35,1233964800,2.72e-13,50,2009-02-07
36,1234051200,2.37e-13,50,2009-02-08
37,1234137600,2.05e-13,50,2009-02-09
38,1234224000,1.7800000000000002e-13,50,2009-02-10
39,1234310400,1.5000000000000002e-13,50,2009-02-11
40,1234396800,1.2700000000000001e-13,50,2009-02-12
41,1234483200,1.0400000000000001e-13,50,2009-02-13
42,1234569600,8.000000000000001e-14,50,2009-02-14
43,1234656000,5.8e-14,50,2009-02-15
44,1234742400,4.0000000000000006e-14,50,2009-02-16
45,1234828800,2.2e-14,50,2009-02-17
46,1234915200,6.0000000000000005e-15,50,2009-02-18
47,1235001600,-1.0000000000000002e-14,50,2009-02-19
48,1235088000,-2.5e-14,50,2009-02-20
49,1235174400,-3.9000000000000004e-14,50,2009-02-21
50,1235260800,-5.3e-14,50,2009-02-22
51,1235347200,-6.5e-14,50,2009-02-23
52,1235433600,-7.6e-14,50,2009-02-24
53,1235520000,-8.700000000000001e-14,50,2009-02-25
54,1235606400,-9.800000000000001e-14,50,2009-02-26
55,1235692800,-1.0800000000000001e-13,50,2009-02-27
56,1235779200,-1.18e-13,50,2009-02-28
57,1235865600,-1.2700000000000001e-13,50,2009-03-01
58,1235952000,-1.36e-13,50,2009-03-02
59,1236038400,-1.4500000000000001e-13,50,2009-03-03
60,1236124800,-1.5600000000000002e-13,50,2009-03-04
61,1236211200,-1.64e-13,50,2009-03-05
62,1236297600,-1.7300000000000002e-13,50,2009-03-06
63,1236384000,-1.81e-13,50,2009-03-07
64,1236470400,-1.89e-13,50,2009-03-08
65,1236556800,-1.9600000000000002e-13,50,2009-03-09
66,1236643200,-2.0300000000000002e-13,50,2009-03-10
67,1236729600,-2.1000000000000001e-13,50,2009-03-11
68,1236816000,-2.17e-13,50,2009-03-12
69,1236902400,-2.24e-13,50,2009-03-13
70,1236988800,-2.3000000000000003e-13,50,2009-03-14
71,1237075200,-2.37e-13,50,2009-03-15
72,1237161600,-2.44e-13,50,2009-03-16
73,1237248000,-2.49e-13,50,2009-03-17
74,1237334400,-2.55e-13,50,2009-03-18
75,1237420800,-2.61e-13,50,2009-03-19
76,1237507200,-2.67e-13,50,2009-03-20
77,1237593600,-2.69e-13,50,2009-03-21
78,1237680000,-2.7400000000000004e-13,50,2009-03-22
79,1237766400,-2.8e-13,50,2009-03-23
80,1237852800,-2.85e-13,50,2009-03-24
81,1237939200,-2.9000000000000003e-13,50,2009-03-25
82,1238025600,-2.94e-13,50,2009-03-26
83,1238112000,-2.9900000000000004e-13,50,2009-03-27
84,1238198400,-3.03e-13,50,2009-03-28
85,1238284800,-3.08e-13,50,2009-03-29
86,1238371200,-3.1200000000000003e-13,50,2009-03-30
87,1238457600,-3.16e-13,50,2009-03-31
88,1238544000,-3.2000000000000005e-13,50,2009-04-01
89,1238630400,-3.2400000000000003e-13,50,2009-04-02
90,1238716800,-3.28e-13,50,2009-04-03
91,1238803200,-3.3200000000000005e-13,50,2009-04-04
92,1238889600,-3.3600000000000003e-13,50,2009-04-05
93,1238976000,-3.39e-13,50,2009-04-06
94,1239062400,-3.42e-13,50,2009-04-07
95,1239148800,-3.4600000000000004e-13,50,2009-04-08
96,1239235200,-3.4800000000000003e-13,50,2009-04-09
97,1239321600,-3.52e-13,50,2009-04-10
98,1239408000,-3.5500000000000005e-13,50,2009-04-11
99,1239494400,-3.5800000000000004e-13,50,2009-04-12
100,1239580800,-3.6100000000000003e-13,50,2009-04-13
101,1239667200,-3.65e-13,50,2009-04-14
102,1239753600,-3.6800000000000005e-13,50,2009-04-15
103,1239840000,-3.7000000000000004e-13,50,2009-04-16
104,1239926400,-3.74e-13,50,2009-04-17
105,1240012800,-3.77e-13,50,2009-04-18
106,1240099200,-3.7900000000000005e-13,50,2009-04-19
107,1240185600,-3.8200000000000004e-13,50,2009-04-20
108,1240272000,-3.8500000000000003e-13,50,2009-04-21
109,1240358400,-3.87e-13,50,2009-04-22
110,1240444800,-3.89e-13,50,2009-04-23
111,1240531200,-3.9200000000000005e-13,50,2009-04-24
112,1240617600,-3.9400000000000004e-13,50,2009-04-25
113,1240704000,-3.9600000000000003e-13,50,2009-04-26
114,1240790400,-3.98e-13,50,2009-04-27
115,1240876800,-4.01e-13,50,2009-04-28
116,1240963200,-4.0400000000000005e-13,50,2009-04-29
117,1241049600,-4.0600000000000004e-13,50,2009-04-30
118,1241136000,-4.0800000000000003e-13,50,2009-05-01
119,1241222400,-4.11e-13,50,2009-05-02
120,1241308800,-4.1700000000000004e-13,50,2009-05-03
121,1241395200,-4.1900000000000003e-13,50,2009-05-04
122,1241481600,-4.21e-13,50,2009-05-05
123,1241568000,-4.24e-13,50,2009-05-06
124,1241654400,-4.2600000000000005e-13,50,2009-05-07
125,1241740800,-4.2700000000000005e-13,50,2009-05-08
126,1241827200,-4.2800000000000004e-13,50,2009-05-09
127,1241913600,-4.3000000000000004e-13,50,2009-05-10
128,1242000000,-4.3200000000000003e-13,50,2009-05-11
129,1242086400,-4.34e-13,50,2009-05-12
130,1242172800,-4.36e-13,50,2009-05-13
131,1242259200,-4.3800000000000005e-13,50,2009-05-14
132,1242345600,-4.4000000000000004e-13,50,2009-05-15
133,1242432000,-4.4100000000000004e-13,50,2009-05-16
134,1242518400,-4.4300000000000003e-13,50,2009-05-17
135,1242604800,-4.45e-13,50,2009-05-18
136,1242691200,-4.46e-13,50,2009-05-19
137,1242777600,-4.48e-13,50,2009-05-20
138,1242864000,-4.48e-13,50,2009-05-21
139,1242950400,-4.4900000000000006e-13,50,2009-05-22
140,1243036800,-4.5000000000000005e-13,50,2009-05-23
141,1243123200,-4.5100000000000005e-13,50,2009-05-24
142,1243209600,-4.5300000000000004e-13,50,2009-05-25
143,1243296000,-4.5400000000000003e-13,50,2009-05-26
144,1243382400,-4.550000000000001e-13,50,2009-05-27
145,1243468800,-4.570000000000001e-13,50,2009-05-28
146,1243555200,-4.580000000000001e-13,50,2009-05-29
147,1243641600,-4.590000000000001e-13,50,2009-05-30
148,1243728000,-4.600000000000001e-13,50,2009-05-31
149,1243814400,-4.620000000000001e-13,50,2009-06-01
150,1243900800,-4.63e-13,50,2009-06-02
151,1243987200,-4.63e-13,50,2009-06-03
152,1244073600,-4.64e-13,50,2009-06-04
153,1244160000,-4.64e-13,50,2009-06-05
154,1244246400,-4.65e-13,50,2009-06-06
155,1244332800,-4.65e-13,50,2009-06-07
156,1244419200,-4.66e-13,50,2009-06-08
157,1244505600,-4.67e-13,50,2009-06-09
158,1244592000,-4.68e-13,50,2009-06-10
159,1244678400,-4.69e-13,50,2009-06-11
160,1244764800,-4.7e-13,50,2009-06-12
161,1244851200,-4.71e-13,50,2009-06-13
162,1244937600,-4.71e-13,50,2009-06-14
163,1245024000,-4.72e-13,50,2009-06-15
164,1245110400,-4.73e-13,50,2009-06-16
165,1245196800,-4.73e-13,50,2009-06-17
166,1245283200,-4.74e-13,50,2009-06-18
167,1245369600,-4.75e-13,50,2009-06-19
168,1245456000,-4.76e-13,50,2009-06-20
169,1245542400,-4.77e-13,50,2009-06-21
170,1245628800,-4.780000000000001e-13,50,2009-06-22
171,1245715200,-4.780000000000001e-13,50,2009-06-23
172,1245801600,-4.790000000000001e-13,50,2009-06-24
173,1245888000,-4.800000000000001e-13,50,2009-06-25
174,1245974400,-4.810000000000001e-13,50,2009-06-26
175,1246060800,-4.810000000000001e-13,50,2009-06-27
176,1246147200,-4.820000000000001e-13,50,2009-06-28
177,1246233600,-4.830000000000001e-13,50,2009-06-29
178,1246320000,-4.830000000000001e-13,50,2009-06-30
179,1246406400,-4.840000000000001e-13,50,2009-07-01
180,1246492800,-4.850000000000001e-13,50,2009-07-02
181,1246579200,-4.850000000000001e-13,50,2009-07-03
182,1246665600,-4.86e-13,50,2009-07-04
183,1246752000,-4.87e-13,50,2009-07-05
184,1246838400,-4.88e-13,50,2009-07-06
185,1246924800,-4.88e-13,50,2009-07-07
186,1247011200,-4.89e-13,50,2009-07-08
187,1247097600,-4.9e-13,50,2009-07-09
188,1247184000,-4.9e-13,50,2009-07-10
189,1247270400,-4.91e-13,50,2009-07-11
190,1247356800,-4.92e-13,50,2009-07-12
191,1247443200,-4.93e-13,50,2009-07-13
192,1247529600,-4.93e-13,50,2009-07-14
193,1247616000,-4.93e-13,50,2009-07-15
194,1247702400,-4.94e-13,50,2009-07-16
195,1247788800,-4.94e-13,50,2009-07-17
196,1247875200,-4.94e-13,50,2009-07-18
197,1247961600,-4.95e-13,50,2009-07-19
198,1248048000,-4.96e-13,50,2009-07-20
199,1248134400,-4.96e-13,50,2009-07-21
200,1248220800,-4.97e-13,50,2009-07-22
201,1248307200,-4.97e-13,50,2009-07-23
202,1248393600,-4.98e-13,50,2009-07-24
203,1248480000,-4.98e-13,50,2009-07-25
204,1248566400,-4.98e-13,50,2009-07-26
205,1248652800,-4.98e-13,50,2009-07-27
206,1248739200,-4.99e-13,50,2009-07-28
207,1248825600,-4.99e-13,50,2009-07-29
208,1248912000,-4.99e-13,50,2009-07-30
209,1248998400,-4.99e-13,50,2009-07-31
210,1249084800,-5e-13,50,2009-08-01
211,1249171200,-5e-13,50,2009-08-02
212,1249257600,-5e-13,50,2009-08-03
213,1249344000,-5.010000000000001e-13,50,2009-08-04
214,1249430400,-5.010000000000001e-13,50,2009-08-05
215,1249516800,-5.020000000000001e-13,50,2009-08-06
216,1249603200,-5.020000000000001e-13,50,2009-08-07
217,1249689600,-5.030000000000001e-13,50,2009-08-08
218,1249776000,-5.040000000000001e-13,50,2009-08-09
219,1249862400,-5.040000000000001e-13,50,2009-08-10
220,1249948800,-5.050000000000001e-13,50,2009-08-11
221,1250035200,-5.050000000000001e-13,50,2009-08-12
222,1250121600,-5.050000000000001e-13,50,2009-08-13
223,1250208000,-5.060000000000001e-13,50,2009-08-14
224,1250294400,-5.060000000000001e-13,50,2009-08-15
225,1250380800,-5.060000000000001e-13,50,2009-08-16
226,1250467200,-5.060000000000001e-13,50,2009-08-17
227,1250553600,-5.070000000000001e-13,50,2009-08-18
228,1250640000,-5.070000000000001e-13,50,2009-08-19
229,1250726400,-5.070000000000001e-13,50,2009-08-20
230,1250812800,-5.070000000000001e-13,50,2009-08-21
231,1250899200,-5.070000000000001e-13,50,2009-08-22
232,1250985600,-5.070000000000001e-13,50,2009-08-23
233,1251072000,-5.070000000000001e-13,50,2009-08-24
234,1251158400,-5.070000000000001e-13,50,2009-08-25
235,1251244800,-5.080000000000001e-13,50,2009-08-26
236,1251331200,-5.080000000000001e-13,50,2009-08-27
237,1251417600,-5.090000000000001e-13,50,2009-08-28
238,1251504000,-5.090000000000001e-13,50,2009-08-29
239,1251590400,-5.1e-13,50,2009-08-30
240,1251676800,-5.1e-13,50,2009-08-31
241,1251763200,-5.1e-13,50,2009-09-01
242,1251849600,-5.11e-13,50,2009-09-02
243,1251936000,-5.11e-13,50,2009-09-03
244,1252022400,-5.12e-13,50,2009-09-04
245,1252108800,-5.12e-13,50,2009-09-05
246,1252195200,-5.13e-13,50,2009-09-06
247,1252281600,-5.13e-13,50,2009-09-07
248,1252368000,-5.14e-13,50,2009-09-08
249,1252454400,-5.14e-13,50,2009-09-09
250,1252540800,-5.14e-13,50,2009-09-10
251,1252627200,-5.15e-13,50,2009-09-11
252,1252713600,-5.15e-13,50,2009-09-12
253,1252800000,-5.15e-13,50,2009-09-13
254,1252886400,-5.16e-13,50,2009-09-14
255,1252972800,-5.16e-13,50,2009-09-15
256,1253059200,-5.17e-13,50,2009-09-16
257,1253145600,-5.17e-13,50,2009-09-17
258,1253232000,-5.18e-13,50,2009-09-18
259,1253318400,-5.18e-13,50,2009-09-19
260,1253404800,-5.19e-13,50,2009-09-20
261,1253491200,-5.19e-13,50,2009-09-21
262,1253577600,-5.19e-13,50,2009-09-22
263,1253664000,-5.19e-13,50,2009-09-23
264,1253750400,-5.2e-13,50,2009-09-24
265,1253836800,-5.2e-13,50,2009-09-25
266,1253923200,-5.21e-13,50,2009-09-26
267,1254009600,-5.21e-13,50,2009-09-27
268,1254096000,-5.22e-13,50,2009-09-28
269,1254182400,-5.22e-13,50,2009-09-29
270,1254268800,-5.23e-13,50,2009-09-30
271,1254355200,-5.23e-13,50,2009-10-01
272,1254441600,-5.23e-13,50,2009-10-02
273,1254528000,-5.240000000000001e-13,50,2009-10-03
274,1254614400,-5.240000000000001e-13,50,2009-10-04
275,1254700800,-5.240000000000001e-13,50,2009-10-05
276,1254787200,-5.250000000000001e-13,50,2009-10-06
277,1254873600,-5.250000000000001e-13,50,2009-10-07
278,1254960000,-5.250000000000001e-13,50,2009-10-08
279,1255046400,-5.260000000000001e-13,50,2009-10-09
280,1255132800,-5.260000000000001e-13,50,2009-10-10
281,1255219200,-5.270000000000001e-13,50,2009-10-11
282,1255305600,-5.270000000000001e-13,50,2009-10-12
283,1255392000,-5.270000000000001e-13,50,2009-10-13
284,1255478400,-5.270000000000001e-13,50,2009-10-14
285,1255564800,-5.280000000000001e-13,50,2009-10-15
286,1255651200,-5.280000000000001e-13,50,2009-10-16
287,1255737600,-5.280000000000001e-13,50,2009-10-17
288,1255824000,-5.290000000000001e-13,50,2009-10-18
289,1255910400,-5.290000000000001e-13,50,2009-10-19
290,1255996800,-5.290000000000001e-13,50,2009-10-20
291,1256083200,-5.300000000000001e-13,50,2009-10-21
292,1256169600,-5.300000000000001e-13,50,2009-10-22
293,1256256000,-5.310000000000001e-13,50,2009-10-23
294,1256342400,-5.310000000000001e-13,50,2009-10-24
295,1256428800,-5.320000000000001e-13,50,2009-10-25
296,1256515200,-5.320000000000001e-13,50,2009-10-26
297,1256601600,-5.320000000000001e-13,50,2009-10-27
298,1256688000,-5.330000000000001e-13,50,2009-10-28
299,1256774400,-5.330000000000001e-13,50,2009-10-29
300,1256860800,-5.330000000000001e-13,50,2009-10-30
301,1256947200,-5.330000000000001e-13,50,2009-10-31
302,1257033600,-5.330000000000001e-13,50,2009-11-01
303,1257120000,-5.330000000000001e-13,50,2009-11-02
304,1257206400,-5.34e-13,50,2009-11-03
305,1257292800,-5.34e-13,50,2009-11-04
306,1257379200,-5.34e-13,50,2009-11-05
307,1257465600,-5.34e-13,50,2009-11-06
308,1257552000,-5.35e-13,50,2009-11-07
309,1257638400,-5.35e-13,50,2009-11-08
310,1257724800,-5.35e-13,50,2009-11-09
311,1257811200,-5.35e-13,50,2009-11-10
312,1257897600,-5.36e-13,50,2009-11-11
313,1257984000,-5.36e-13,50,2009-11-12
314,1258070400,-5.36e-13,50,2009-11-13
315,1258156800,-5.37e-13,50,2009-11-14
316,1258243200,-5.37e-13,50,2009-11-15
317,1258329600,-5.37e-13,50,2009-11-16
318,1258416000,-5.38e-13,50,2009-11-17
319,1258502400,-5.38e-13,50,2009-11-18
320,1258588800,-5.39e-13,50,2009-11-19
321,1258675200,-5.38e-13,50,2009-11-20
322,1258761600,-5.39e-13,50,2009-11-21
323,1258848000,-5.39e-13,50,2009-11-22
324,1258934400,-5.4e-13,50,2009-11-23
325,1259020800,-5.4e-13,50,2009-11-24
326,1259107200,-5.41e-13,50,2009-11-25
327,1259193600,-5.41e-13,50,2009-11-26
328,1259280000,-5.41e-13,50,2009-11-27
329,1259366400,-5.41e-13,50,2009-11-28
330,1259452800,-5.41e-13,50,2009-11-29
331,1259539200,-5.42e-13,50,2009-11-30
332,1259625600,-5.42e-13,50,2009-12-01
333,1259712000,-5.43e-13,50,2009-12-02
334,1259798400,-5.43e-13,50,2009-12-03
335,1259884800,-5.43e-13,50,2009-12-04
336,1259971200,-5.43e-13,50,2009-12-05
337,1260057600,-5.43e-13,50,2009-12-06
338,1260144000,-5.44e-13,50,2009-12-07
339,1260230400,-5.44e-13,50,2009-12-08
340,1260316800,-5.45e-13,50,2009-12-09
341,1260403200,-5.45e-13,50,2009-12-10
342,1260489600,-5.45e-13,50,2009-12-11
343,1260576000,-5.46e-13,50,2009-12-12
344,1260662400,-5.46e-13,50,2009-12-13
345,1260748800,-5.470000000000001e-13,50,2009-12-14
346,1260835200,-5.470000000000001e-13,50,2009-12-15
347,1260921600,-5.470000000000001e-13,50,2009-12-16
348,1261008000,-5.480000000000001e-13,50,2009-12-17
349,1261094400,-5.490000000000001e-13,50,2009-12-18
350,1261180800,-5.490000000000001e-13,50,2009-12-19
351,1261267200,-5.500000000000001e-13,50,2009-12-20
352,1261353600,-5.510000000000001e-13,50,2009-12-21
353,1261440000,-5.510000000000001e-13,50,2009-12-22
354,1261526400,-5.520000000000001e-13,50,2009-12-23
355,1261612800,-5.520000000000001e-13,50,2009-12-24
356,1261699200,-5.520000000000001e-13,50,2009-12-25
357,1261785600,-5.530000000000001e-13,50,2009-12-26
358,1261872000,-5.540000000000001e-13,50,2009-12-27
359,1261958400,-5.540000000000001e-13,50,2009-12-28
360,1262044800,-5.550000000000001e-13,50,2009-12-29
361,1262131200,-5.550000000000001e-13,50,2009-12-30
362,1262217600,-5.550000000000001e-13,50,2009-12-31
363,1262304000,-5.560000000000001e-13,50,2010-01-01
364,1262390400,-5.560000000000001e-13,50,2010-01-02
365,1262476800,-5.57e-13,50,2010-01-03
366,1262563200,-5.57e-13,50,2010-01-04
367,1262649600,-5.58e-13,50,2010-01-05
368,1262736000,-5.59e-13,50,2010-01-06
369,1262822400,-5.59e-13,50,2010-01-07
370,1262908800,-5.59e-13,50,2010-01-08
371,1262995200,-5.59e-13,50,2010-01-09
372,1263081600,-5.6e-13,50,2010-01-10
373,1263168000,-5.6e-13,50,2010-01-11
374,1263254400,-5.61e-13,50,2010-01-12
375,1263340800,-5.61e-13,50,2010-01-13
376,1263427200,-5.61e-13,50,2010-01-14
377,1263513600,-5.62e-13,50,2010-01-15
378,1263600000,-5.62e-13,50,2010-01-16
379,1263686400,-5.63e-13,50,2010-01-17
380,1263772800,-5.63e-13,50,2010-01-18
381,1263859200,-5.63e-13,50,2010-01-19
382,1263945600,-5.64e-13,50,2010-01-20
383,1264032000,-5.64e-13,50,2010-01-21
384,1264118400,-5.65e-13,50,2010-01-22
385,1264204800,-5.65e-13,50,2010-01-23
386,1264291200,-5.65e-13,50,2010-01-24
387,1264377600,-5.66e-13,50,2010-01-25
388,1264464000,-5.66e-13,50,2010-01-26
389,1264550400,-5.66e-13,50,2010-01-27
390,1264636800,-5.67e-13,50,2010-01-28
391,1264723200,-5.67e-13,50,2010-01-29
392,1264809600,-5.68e-13,50,2010-01-30
393,1264896000,-5.68e-13,50,2010-01-31
394,1264982400,-5.69e-13,50,2010-02-01
395,1265068800,-5.69e-13,50,2010-02-02
396,1265155200,-5.69e-13,50,2010-02-03
397,1265241600,-5.7e-13,50,2010-02-04
398,1265328000,-5.710000000000001e-13,50,2010-02-05
399,1265414400,-5.710000000000001e-13,50,2010-02-06
400,1265500800,-5.710000000000001e-13,50,2010-02-07
401,1265587200,-5.720000000000001e-13,50,2010-02-08
402,1265673600,-5.720000000000001e-13,50,2010-02-09
403,1265760000,-5.720000000000001e-13,50,2010-02-10
404,1265846400,-5.730000000000001e-13,50,2010-02-11
405,1265932800,-5.730000000000001e-13,50,2010-02-12
406,1266019200,-5.740000000000001e-13,50,2010-02-13
407,1266105600,-5.740000000000001e-13,50,2010-02-14
408,1266192000,-5.740000000000001e-13,50,2010-02-15
409,1266278400,-5.740000000000001e-13,50,2010-02-16
410,1266364800,-5.750000000000001e-13,50,2010-02-17
411,1266451200,-5.760000000000001e-13,50,2010-02-18
412,1266537600,-5.760000000000001e-13,50,2010-02-19
413,1266624000,-5.760000000000001e-13,50,2010-02-20
414,1266710400,-5.770000000000001e-13,50,2010-02-21
415,1266796800,-5.770000000000001e-13,50,2010-02-22
416,1266883200,-5.780000000000001e-13,50,2010-02-23
417,1266969600,-5.780000000000001e-13,50,2010-02-24
418,1267056000,-5.780000000000001e-13,50,2010-02-25
419,1267142400,-5.780000000000001e-13,50,2010-02-26
420,1267228800,-5.790000000000001e-13,50,2010-02-27
421,1267315200,-5.790000000000001e-13,50,2010-02-28
422,1267401600,-5.790000000000001e-13,50,2010-03-01
423,1267488000,-5.800000000000001e-13,50,2010-03-02
424,1267574400,-5.800000000000001e-13,50,2010-03-03
425,1267660800,-5.800000000000001e-13,50,2010-03-04
426,1267747200,-5.800000000000001e-13,50,2010-03-05
427,1267833600,-5.800000000000001e-13,50,2010-03-06
428,1267920000,-5.81e-13,50,2010-03-07
429,1268006400,-5.81e-13,50,2010-03-08
430,1268092800,-5.81e-13,50,2010-03-09
431,1268179200,-5.82e-13,50,2010-03-10
432,1268265600,-5.82e-13,50,2010-03-11
433,1268352000,-5.82e-13,50,2010-03-12
434,1268438400,-5.82e-13,50,2010-03-13
435,1268524800,-5.82e-13,50,2010-03-14
436,1268611200,-5.82e-13,50,2010-03-15
437,1268697600,-5.83e-13,50,2010-03-16
438,1268784000,-5.83e-13,50,2010-03-17
439,1268870400,-5.83e-13,50,2010-03-18
440,1268956800,-5.83e-13,50,2010-03-19
441,1269043200,-5.84e-13,50,2010-03-20
442,1269129600,-5.84e-13,50,2010-03-21
443,1269216000,-5.84e-13,50,2010-03-22
444,1269302400,-5.84e-13,50,2010-03-23
445,1269388800,-5.85e-13,50,2010-03-24
446,1269475200,-5.85e-13,50,2010-03-25
447,1269561600,-5.85e-13,50,2010-03-26
448,1269648000,-5.86e-13,50,2010-03-27
449,1269734400,-5.86e-13,50,2010-03-28
450,1269820800,-5.86e-13,50,2010-03-29
451,1269907200,-5.86e-13,50,2010-03-30
452,1269993600,-5.87e-13,50,2010-03-31
453,1270080000,-5.87e-13,50,2010-04-01
454,1270166400,-5.87e-13,50,2010-04-02
455,1270252800,-5.87e-13,50,2010-04-03
456,1270339200,-5.88e-13,50,2010-04-04
457,1270425600,-5.88e-13,50,2010-04-05
458,1270512000,-5.88e-13,50,2010-04-06
459,1270598400,-5.88e-13,50,2010-04-07
460,1270684800,-5.89e-13,50,2010-04-08
461,1270771200,-5.89e-13,50,2010-04-09
462,1270857600,-5.89e-13,50,2010-04-10
463,1270944000,-5.89e-13,50,2010-04-11
464,1271030400,-5.9e-13,50,2010-04-12
465,1271116800,-5.9e-13,50,2010-04-13
466,1271203200,-5.9e-13,50,2010-04-14
467,1271289600,-5.9e-13,50,2010-04-15
468,1271376000,-5.91e-13,50,2010-04-16
469,1271462400,-5.91e-13,50,2010-04-17
470,1271548800,-5.91e-13,50,2010-04-18
471,1271635200,-5.91e-13,50,2010-04-19
472,1271721600,-5.92e-13,50,2010-04-20
473,1271808000,-5.92e-13,50,2010-04-21
474,1271894400,-5.92e-13,50,2010-04-22
475,1271980800,-5.92e-13,50,2010-04-23
476,1272067200,-5.92e-13,50,2010-04-24
477,1272153600,-5.92e-13,50,2010-04-25
478,1272240000,-5.93e-13,50,2010-04-26
479,1272326400,-5.93e-13,50,2010-04-27
480,1272412800,-5.93e-13,50,2010-04-28
481,1272499200,-5.93e-13,50,2010-04-29
482,1272585600,-5.940000000000001e-13,50,2010-04-30
483,1272672000,-5.93e-13,50,2010-05-01
484,1272758400,-5.940000000000001e-13,50,2010-05-02
485,1272844800,-5.93e-13,50,2010-05-03
486,1272931200,-5.940000000000001e-13,50,2010-05-04
487,1273017600,-5.940000000000001e-13,50,2010-05-05
488,1273104000,-5.940000000000001e-13,50,2010-05-06
489,1273190400,-5.940000000000001e-13,50,2010-05-07
490,1273276800,-5.950000000000001e-13,50,2010-05-08
491,1273363200,-5.950000000000001e-13,50,2010-05-09
492,1273449600,-5.950000000000001e-13,50,2010-05-10
493,1273536000,-5.950000000000001e-13,50,2010-05-11
494,1273622400,-5.950000000000001e-13,50,2010-05-12
495,1273708800,-5.950000000000001e-13,50,2010-05-13
496,1273795200,-5.950000000000001e-13,50,2010-05-14
497,1273881600,-5.950000000000001e-13,50,2010-05-15
498,1273968000,-5.950000000000001e-13,50,2010-05-16
499,1274054400,-5.950000000000001e-13,50,2010-05-17
500,1274140800,-5.960000000000001e-13,50,2010-05-18
501,1274227200,-5.960000000000001e-13,50,2010-05-19
502,1274313600,-5.960000000000001e-13,50,2010-05-20
503,1274400000,-5.960000000000001e-13,50,2010-05-21
504,1274486400,-5.970000000000001e-13,50,2010-05-22
505,1274572800,-5.960000000000001e-13,50,2010-05-23
506,1274659200,-5.970000000000001e-13,50,2010-05-24
507,1274745600,-5.970000000000001e-13,50,2010-05-25
508,1274832000,-5.970000000000001e-13,50,2010-05-26
509,1274918400,-5.970000000000001e-13,50,2010-05-27
510,1275004800,-5.980000000000001e-13,50,2010-05-28
511,1275091200,-5.980000000000001e-13,50,2010-05-29
512,1275177600,-5.980000000000001e-13,50,2010-05-30
513,1275264000,-5.980000000000001e-13,50,2010-05-31
514,1275350400,-5.980000000000001e-13,50,2010-06-01
515,1275436800,-5.980000000000001e-13,50,2010-06-02
516,1275523200,-5.980000000000001e-13,50,2010-06-03
517,1275609600,-5.980000000000001e-13,50,2010-06-04
518,1275696000,-5.990000000000001e-13,50,2010-06-05
519,1275782400,-5.990000000000001e-13,50,2010-06-06
520,1275868800,-5.990000000000001e-13,50,2010-06-07
521,1275955200,-5.990000000000001e-13,50,2010-06-08
522,1276041600,-5.990000000000001e-13,50,2010-06-09
523,1276128000,-5.990000000000001e-13,50,2010-06-10
524,1276214400,-5.990000000000001e-13,50,2010-06-11
525,1276300800,-5.990000000000001e-13,50,2010-06-12
526,1276387200,-6.000000000000001e-13,50,2010-06-13
527,1276473600,-6.000000000000001e-13,50,2010-06-14
528,1276560000,-6.000000000000001e-13,50,2010-06-15
529,1276646400,-6.000000000000001e-13,50,2010-06-16
530,1276732800,-6.000000000000001e-13,50,2010-06-17
531,1276819200,-6.010000000000001e-13,50,2010-06-18
532,1276905600,-6.010000000000001e-13,50,2010-06-19
533,1276992000,-6.010000000000001e-13,50,2010-06-20
534,1277078400,-6.010000000000001e-13,50,2010-06-21
535,1277164800,-6.010000000000001e-13,50,2010-06-22
536,1277251200,-6.010000000000001e-13,50,2010-06-23
537,1277337600,-6.020000000000001e-13,50,2010-06-24
538,1277424000,-6.010000000000001e-13,50,2010-06-25
