"date","perpetual","future","basis","annual_basis","fear","Volatility"
2020-10-29,13389.9666666667,13788.3,2.9748642640385,7.33665848901387,67,7.15867076519135
2020-10-30,13502.1333333333,13890,2.87263247289317,7.13272688847625,74,7.43883564875261
2020-10-31,13687.9333333333,14103.7,3.03746852458855,7.59367131147138,73,6.98346734991554
2020-11-01,13611.7,14020.6666666667,3.00452306961413,7.56310979592523,72,3.67230672792172
2020-11-02,13408.0333333333,13819.5333333333,3.06905561591187,7.77920347088772,71,7.52877553815881
2020-11-03,13867.5666666667,14313.4,3.21493556908566,8.20595442458928,71,7.82870106602658
2020-11-04,14000.3,14461.9666666667,3.29754838586792,8.47609268198444,74,8.17923533690746
2020-11-05,15541.1333333333,16061.6,3.3489621091555,8.66929907689191,72,8.88548363535356
2020-11-06,15560.8,16034.2,3.0422600380443,7.93160652775836,90,9.52136353023215
2020-11-07,14834.2,15398.3333333333,3.80292387411071,9.98609506511086,88,9.0550080433245
2020-11-08,15456.6666666667,15933.5666666667,3.08540004313133,8.1606595343691,82,7.50323957176841
2020-11-09,15268.4666666667,15706.4333333333,2.86843909233409,7.64219174234996,90,10.87887518715
2020-11-10,15221.7666666667,15682.2666666667,3.02527301911957,8.11929891160768,90,5.38069952004294
2020-11-11,15617.7,16092.8666666667,3.042488117115,8.22598639071834,86,5.51118759014056
2020-11-12,16190.4,16647.7666666667,2.82492505847086,7.69475855479004,87,6.82668827493272
2020-11-13,16194.8,16657.5333333333,2.85729575748593,7.8414507630253,89,5.70437134724577
2020-11-14,15959.9,16337.6333333333,2.36676503821035,6.54446393141498,90,5.89759868561425
2020-11-15,15827.3666666667,16247.3,2.65321036769646,7.39253270388709,86,4.51087760225927
2020-11-16,16639.8333333333,17056.5333333333,2.50423181321929,7.03111239865415,90,5.52064963046904
2020-11-17,17554.3,18000.7333333333,2.54315656752667,7.19575307866073,86,8.97739620421843
2020-11-18,17602.4,18067.7333333333,2.64357890590676,7.53833047387475,91,16.1406231655084
2020-11-19,17742.4666666667,18106.4333333333,2.05138706756293,5.89571873748401,94,8.7965898628194
2020-11-20,18607.1333333333,19019.8,2.21778744352523,6.42454299116436,86,7.01593209254342
2020-11-21,18566.3,19044.5,2.57563434825464,7.52085229690354,91,6.64190331350166
2020-11-22,18450.0666666667,18885.5666666667,2.36042507524815,6.94802542310947,94,8.38115062491391
2020-11-23,18322,18820.3333333333,2.71986318815271,8.07113872907105,90,7.20768731223419
2020-11-24,19127.7666666667,19732.1666666667,3.1598043333165,9.4535129644305,88,9.11235782160733
2020-11-25,18632.0666666667,19170.3,2.88874735670761,8.71398996031635,94,8.02473169546845
2020-11-26,17082.3666666667,17547.5333333333,2.72308091579817,8.28270445221943,93,23.8258820409734
2020-11-27,17087.2,17585.1666666667,2.91426720976326,8.9387187526352,86,10.8466193486636
2020-11-28,17726.4666666667,18186.0333333333,2.59254523368075,8.01931364655485,87,7.0162157359914
2020-11-29,18176.7666666667,18659.0333333333,2.65320381512666,8.27708882496777,89,7.10813168594844
2020-11-30,19633.1,20274.4,3.2664225211505,10.2779674156891,88,10.5262261723932
2020-12-01,18809.4333333333,19369.6333333333,2.97829280697806,9.45284238736516,95,17.7599239075531
2020-12-02,19188.9333333333,19755.7333333333,2.95378586268474,9.45729684105201,92,9.07230751744457
2020-12-03,19459.3,20002.2,2.78992563966844,9.01170671220338,92,6.96295568984088
2020-12-04,18697.9,19171.5666666667,2.53326131098502,8.25571766526368,92,7.42947055998674
2020-12-05,19114.9666666667,19651.3666666667,2.80617805593874,9.22752243619496,93,3.9906963260987
2020-12-06,19305.0666666667,19888.2333333333,3.02079592231399,10.0235501058601,95,5.1363588147789
2020-12-07,19156.2666666667,19729.5666666667,2.99275432930564,10.0216085339134,94,4.57882466231699
2020-12-08,18314.1,18828.1,2.80658072195738,9.48520336587447,95,7.55745945197079
2020-12-09,18563.7,19060.6,2.67672931581526,9.13089906796795,86,8.00523993061741
2020-12-10,18287.7,18751.9333333333,2.53850037639142,8.74106261681951,94,5.06705316315637
2020-12-11,18064.9333333333,18485.4666666667,2.32789861757952,8.09221900396691,89,7.05173036571388
2020-12-12,18820.1333333333,19330.7666666667,2.71322909508256,9.52239057408783,90,4.59678213653993
2020-12-13,19170.1333333333,19834.3333333333,3.4647646338749,12.2780494307217,91,5.71212940686471
2020-12-14,19288.6666666667,19983,3.59969584903051,12.8812645578053,95,4.79461739091208
2020-12-15,19411.5,20092.3666666667,3.50754277962379,12.6757734115117,91,5.51719544109706
2020-12-16,21364.6333333333,22337.3,4.55269534230245,16.617337999404,92,10.231200798735
2020-12-17,22793.3333333333,23892.1333333333,4.82070780930098,17.7733166706551,92,14.3183803874542
2020-12-18,23056.0666666667,24218.5666666667,5.04205689897959,18.7790894706893,95,8.09847586231215
2020-12-19,23824.8666666667,25072.8666666667,5.23822448813984,19.7108447234128,93,7.78043973874424
2020-12-20,23505.4666666667,24681.1,5.00153155861617,19.0162397801552,92,9.66979652305893
2020-12-21,22880.7,23779.1333333333,3.92659898225723,15.0864066160409,92,16.2465678444771
2020-12-22,23766.3333333333,24802.7666666667,4.3609307283412,16.9334012323887,88,7.99802964005494
2020-12-23,23283.4666666667,24182.3666666667,3.86067939482095,15.1521288076306,93,11.1771692726511
2020-12-24,23719.9666666667,24720.4,4.217684398095,16.7332044054856,86,6.95532895213532
2020-12-25,24672,25771.6333333333,4.4570092952875,17.877015305274,94,9.40482032078639
2020-12-26,26504.9333333333,27756.5,4.72201401500098,19.1503901719484,93,10.0089508022268
2020-12-27,26414.8,27692.9,4.83857534412526,19.8435955124238,91,15.0562038367876
2020-12-28,27024.5,28114.7,4.03411718995726,16.7324178901636,92,9.52106896177295
2020-12-29,27249.2333333333,28339.8,4.00219211060372,16.7908059812685,91,8.46784525434983
2020-12-30,28807.2,29940.8,3.9351273292788,16.7014125021716,91,9.78876605873439
2020-12-31,28935.0333333333,29866.2666666667,3.21835928994954,13.820013421548,95,10.3275560537846
2021-01-01,29305.5,30254.9666666667,3.23989239790027,14.0781038718286,94,6.15993524875956
2021-01-02,31980.4333333333,33299.8333333333,4.12564766164311,18.1429083915631,94,21.9696818073922
2021-01-03,33093.1333333333,34709.1666666667,4.88328898039271,21.7365911932114,93,15.1569701409914
2021-01-04,31731.1,32987.9666666667,3.96099305308251,17.848919313273,94,26.1942164567996
2021-01-05,33952.9666666667,35411.6,4.29604089578819,19.6006865870336,93,16.6915550046625
2021-01-06,36551.9333333333,38072.9666666667,4.16129379385315,19.2262308197013,95,15.6575135003815
2021-01-07,39224.2666666667,40873.8,4.20538986069846,19.6790679378838,91,14.2308106892158
2021-01-08,40673.5666666667,42230.9333333333,3.82894049943984,18.1501724973447,93,23.0448429844252
2021-01-09,40106.9666666667,41889.0333333333,4.44328458314391,21.3394588532569,93,11.9376650378771
2021-01-10,38265.1666666667,39693.9333333333,3.73385716339052,18.1714381951672,94,19.4759607610391
2021-01-11,35142.9,36587.3,4.11007628852488,20.2726735852916,90,36.4628192473284
2021-01-12,33844.6333333333,35152.6333333333,3.86471907412204,19.3235953706102,84,21.4648618441828
2021-01-13,37317.0666666667,38729.4,3.78468475550062,19.1862491077462,78,15.4917608711737
2021-01-14,39076.1333333333,40521.3,3.69833589812707,19.0125718706532,83,12.8641382805124
2021-01-15,36679.2666666667,37918.7,3.37911154167023,17.619653038709,88,15.921629352675
2021-01-16,36123.4333333333,37459.1333333333,3.69759980363625,19.5597670772062,84,13.3023687762014
2021-01-17,35967.7333333333,37347.5,3.83612348846002,20.5909569601163,79,13.9189686100265
2021-01-18,36558.4,38065.7666666667,4.12317461012151,22.4620706372291,79,13.1347312456779
2021-01-19,36155.2333333333,37432.5666666667,3.53291409173592,19.5380855073274,80,10.4085209340834
2021-01-20,35313.9666666667,36553.1,3.50890440892602,19.7038478347384,78,13.571299570229
2021-01-21,31004.7666666667,31721.2333333333,2.31082747491515,13.1789379428755,75,19.286500147377
2021-01-22,32914.5333333333,33866.3,2.89163044490984,16.7530970220967,40,15.7741444972795
2021-01-23,32005.7666666667,32994.7666666667,3.09006814396991,18.1915302024035,74,9.38613921135388
2021-01-24,32215.1,33175.6666666667,2.98172803023012,17.8414873939999,70,10.2259986564894
2021-01-25,32370.9333333333,33221.2,2.62663624156653,15.9787038028631,74,14.1206567498696
2021-01-26,32622.5,33413.5666666667,2.42491123202289,15.0015694862433,71,14.2838333751059
2021-01-27,30382.7,30892.3333333333,1.67738000024136,10.5559258635879,78,18.5483717260742
2021-01-28,33365.5,34002,1.90765910895985,12.2157118380763,55,8.3251872472563
2021-01-29,34202.6333333333,35035.1333333333,2.43402311128093,15.8646149217418,77,35.7537380102208
2021-01-30,34330.8333333333,35031.3,2.04034274340363,13.5404563880422,76,11.3272799950899
2021-01-31,33097.2333333333,33670.8333333333,1.73307537286601,11.7143057610387,78,9.10342972821111
2021-02-01,33574.2333333333,34257.8333333333,2.03608521217165,14.0220962725029,77,10.8404070895396
2021-02-02,35542.3,36562.2,2.8695385498406,20.141953282535,76,10.2083423069461
2021-02-03,37516.9333333333,38648.3,3.01561605959263,21.5823502304179,78,8.08186526685732
2021-02-04,37053.7333333333,38260.1666666667,3.25590223927054,23.7680863466749,80,9.89590592971891
2021-02-05,38125.7333333333,39294,3.0642470702203,22.8255138904165,81,7.65687161887558
2021-02-06,39412.9,40856.6,3.6630138863164,27.8541680938643,84,10.0793632343353
2021-02-07,38866.7333333333,39921.8,2.71457510364474,21.0812747410709,86,10.3305241380324
2021-02-08,45918.8666666667,47612.8333333333,3.68904284803779,29.2717530333433,83,24.0667196407492
2021-02-09,46490.9333333333,48081.9,3.42210094011164,27.7570409586833,95,13.5289984541147
2021-02-10,44977.8666666667,46526.1,3.44221157665697,28.5547096699953,92,11.1490021187699
2021-02-11,47880.8,49601,3.59267180164075,30.4959350604389,93,13.4174034704595
2021-02-12,47441.2,49308.3333333333,3.93567897383146,34.2029244154401,92,11.0050153395878
2021-02-13,47154.0666666667,48929,3.76411507809152,33.5098049634977,92,6.01677717441156
2021-02-14,48727,50508.0333333333,3.65512617918881,33.3530263850979,95,9.49613917082089
2021-02-15,48051.2,49806.3,3.65256226691527,34.1842366006173,93,11.4054262487541
2021-02-16,49119.6333333333,50818.5333333333,3.45869845662529,33.2217088596903,95,10.5547509077722
2021-02-17,52154.0333333333,54244.6,4.0084467740111,39.542785743623,95,8.14788181435632
2021-02-18,51660.8,53415.2666666667,3.39612756029072,34.4329599862809,91,5.37169960028368
2021-02-19,55724.3666666667,57649.8333333333,3.45534060204664,36.0342662784863,93,8.54734507888912
2021-02-20,55796.8333333333,57264.4333333333,2.63025679474043,28.2365802964781,91,12.3604797268458
2021-02-21,57352.7333333333,59147.8666666667,3.12998741123641,34.6195577303422,91,7.10194016131206
2021-02-22,53911.9,55059.2666666667,2.12822524649783,24.2750692178658,94,19.4465887481568
2021-02-23,48654.1333333333,49766.9,2.28709585482288,26.9287092583984,94,29.457313771301
2021-02-24,49392.4,50329.4666666667,1.89718796144077,23.0824535308628,76,16.1522780345389
2021-02-25,47411.9666666667,48132.0333333333,1.51874456448759,19.1152333116541,79,15.3123962899449
2021-02-26,46043.5333333333,46641.1666666667,1.29797452555769,16.9200250653056,55,17.2031423491587
2021-02-27,45978.4333333333,46411.3,0.941455885476746,12.7270888221856,56,10.7810773204315
2021-02-28,45295.8,45746.6666666667,0.995382942053499,13.9736451480587,55,13.704206235112
2021-03-01,49488.9666666667,50022.8333333333,1.07875896917091,15.7498809498953,38,9.12266297454418
2021-03-02,48215.9,48730.4666666667,1.06721365082198,16.2305409395842,78,9.46129300385796
2021-03-03,50589.4666666667,51173.6333333333,1.1547199548786,18.3249036317691,78,11.3725737275072
2021-03-04,48376.8,48690.9666666667,0.649415973496963,10.7744013784723,84,15.329882295473
2021-03-05,48832.2333333333,49192.3,0.737354493309389,12.8159233360918,77,11.0876360651037
2021-03-06,48936.9333333333,49311.9666666667,0.766360512986797,13.986079362009,77,7.68372134164026
2021-03-07,50976.1333333333,51571.1,1.1671475017067,22.4215177959444,76,8.42246382704468
2021-03-08,52121.8,52745.4,1.19642836586609,24.2609085300624,81,9.49871903139524
2021-03-09,54748.4666666667,55365.5666666667,1.1271548548696,24.2006777663179,81,9.19302142472482
2021-03-10,56206.8333333333,56799.5666666667,1.05455742332635,24.0570912196324,68,11.6492208973269
2021-03-11,57847.8666666667,58536.6333333333,1.19065180162219,28.9725271728067,73,9.94177454255183
2021-03-12,57292,57850.4,0.974656147455145,25.4106781300806,70,9.16740442914685
2021-03-13,61251.1666666667,62315.9,1.73830702544442,48.8063126374779,74,10.4614833870031
2021-03-14,59568.2333333333,60379.4333333333,1.36179966167648,41.421406375993,78,6.73175175691708
2021-03-15,55938.9333333333,56208.4,0.481715775774549,15.9842052870646,76,13.8141504233335
2021-03-16,56633.2,56869.4333333333,0.417128704246515,15.2251977049978,71,9.77431219897066
2021-03-17,58712.2,58983.7333333333,0.462481960024208,18.756212823204,71,12.6331219608652
2021-03-18,57677.8333333333,57855.6666666667,0.308321798957997,14.0671820774586,72,10.6553306464956
2021-03-19,58174.7333333333,58412.1666666667,0.408138241000378,21.2814939950197,71,6.05297378661363
2021-03-20,58213.3666666667,58405.9666666667,0.330851849031234,20.1268208160667,75,5.69345495701554
2021-03-21,57428.5666666667,57561.8,0.2319983608622,16.9358803429406,73,8.75523656823869
2021-03-22,54333.6333333333,54403.1,0.127852054804606,11.6665000009203,70,11.0718393647293
2021-03-23,54486.7666666667,54554.1666666667,0.123699760737013,15.0501375563366,66,9.80868955919984
2021-03-24,52516.1666666667,52534.9666666667,0.0357985001444055,6.53322627635401,65,13.6613078192119
