,date,perpetual,future,basis,annual_basis,fear,Volatility,Unnamed: 0,Date,fundingRate,accumulation_funding_rate
48,2021-04-30,57571.4333333333,62848.2666666667,9.16571470920474,22.7584072711546,51,8.27052941301604,263,2021-04-30,0.0003,0.019471960000000104
49,2021-05-01,57781.6333333333,63133.4333333333,9.2621127013255,23.1552817533138,68,4.70905276880549,264,2021-05-01,0.00074613,0.019171960000000106
50,2021-05-02,56501.0333333333,61637.8,9.09145614445991,22.8853896050198,66,6.72862417438212,265,2021-05-02,0.00095451,0.018425830000000108
51,2021-05-03,57181.0,62024.2,8.46994631083752,21.468961135109,61,8.73763307884929,266,2021-05-03,0.00113079,0.017471320000000106
52,2021-05-04,53495.2,57382.0,7.26569860473465,18.5453146204766,68,9.61127920179849,267,2021-05-04,0.0003,0.0163405300000001
53,2021-05-05,57295.6,62638.7,9.32549794399569,23.9704700673129,48,9.25968567342056,268,2021-05-05,0.00089054,0.0160405300000001
54,2021-05-06,56487.9666666667,61218.8,8.37494003147571,21.6798093013378,65,8.08445663546799,269,2021-05-06,0.00106405,0.0151499900000001
55,2021-05-07,57234.0333333333,61969.9,8.27456391040063,21.5729701949731,64,7.61888533866231,270,2021-05-07,0.00053721,0.014085940000000097
56,2021-05-08,58750.3,64262.1333333333,9.38179606458745,24.6356515365066,67,8.95358554599443,271,2021-05-08,0.00097591,0.013548730000000097
57,2021-05-09,58204.2,63362.7,8.86276248105804,23.4413645332332,73,8.42170463124414,272,2021-05-09,0.00067606,0.012572820000000097
58,2021-05-10,55842.3666666667,60349.2333333333,8.07069423394784,21.5022145648975,72,12.7255161480944,273,2021-05-10,0.00077315,0.011896760000000096
59,2021-05-11,56556.1666666667,61501.1,8.74340257620006,23.4657495611252,61,7.52843921393546,274,2021-05-11,0.0003826499999999,0.011123610000000096
60,2021-05-12,50346.7333333333,53851.1,6.96046482989296,18.819034540081,68,19.7114729921263,275,2021-05-12,0.00055012,0.010740960000000195
61,2021-05-13,49281.1,52675.4,6.88763034916023,18.7610826674887,31,17.7400697805281,276,2021-05-13,0.0001062,0.010190840000000196
62,2021-05-14,49920.6666666667,53117.7333333333,6.40429481443892,17.5756962952647,26,10.1197596787811,277,2021-05-14,0.0003,0.010084640000000195
63,2021-05-15,47115.9666666667,49703.0333333333,5.49084917427141,15.183029913705,27,13.6477405743523,278,2021-05-15,0.0003,0.009784640000000195
64,2021-05-16,46097.9666666667,48636.5,5.50682278827915,15.3434375398617,20,16.3851866402236,279,2021-05-16,0.00030859,0.009484640000000195
65,2021-05-17,43291.4666666667,45595.0,5.32098704594593,14.9396943982328,27,20.2613110653339,280,2021-05-17,0.0003,0.009176050000000196
66,2021-05-18,42767.6,44996.5,5.21165555233401,14.7461571829606,21,13.5125636633843,281,2021-05-18,0.0003,0.008876050000000198
67,2021-05-19,37524.8333333333,38876.6,3.60232557106626,10.2722565112436,23,47.4865483814423,282,2021-05-19,-0.0028,0.008576050000000198
68,2021-05-20,40832.9666666667,42229.2,3.41937764339107,9.82734519557278,11,22.7480865101988,283,2021-05-20,-0.00095781,0.011376050000000196
69,2021-05-21,36998.8333333333,38097.0333333333,2.9682017000536,8.59836206761558,19,27.4519931173319,284,2021-05-21,-0.00057381,0.012333860000000196
70,2021-05-22,37559.3666666667,38619.5333333333,2.82264255432066,8.24211625861634,12,15.4417316285327,285,2021-05-22,8.355999999999999e-05,0.012907670000000196
71,2021-05-23,34507.7666666667,35337.2,2.40361348604612,7.07515260005511,14,25.9320599646667,286,2021-05-23,-0.00012154,0.012824110000000196
72,2021-05-24,38647.6666666667,39735.1666666667,2.81388268373252,8.35013967123879,10,18.9437279297254,287,2021-05-24,0.00011778,0.012945650000000196
73,2021-05-25,38254.2,39400.6666666667,2.99696939595302,8.96634286494141,22,15.0682589999317,288,2021-05-25,-6.958999999999999e-05,0.012827870000000196
74,2021-05-26,39107.4666666667,40324.5333333333,3.11210817371618,9.38776432567279,22,13.9961514997048,289,2021-05-26,-9.788999999999996e-05,0.012897460000000196
75,2021-05-27,38521.2666666667,39670.1,2.98233529877002,9.07126986709214,27,13.1481051098191,290,2021-05-27,-0.00018847,0.012995350000000197
76,2021-05-28,35508.7333333333,36539.1666666667,2.90191520959163,8.90083236555417,21,16.2438198035625,291,2021-05-28,-0.0001956599999999,0.013183820000000195
77,2021-05-29,34618.6,35559.1666666667,2.71694021903447,8.40409474531848,18,14.1145687426962,292,2021-05-29,0.0002362,0.013379480000000096
78,2021-05-30,35661.1333333333,36658.0,2.79538694788164,8.72065158954529,10,10.5450403176461,293,2021-05-30,0.00012278,0.013143280000000096
79,2021-05-31,37188.1,38360.2333333333,3.15190432781812,9.91762999701392,18,12.8400666406586,294,2021-05-31,1.760000000000002e-05,0.013020500000000096
80,2021-06-01,36639.6666666667,37753.4666666667,3.03987481691064,9.64829833193378,20,11.3380810630441,295,2021-06-01,0.00013982,0.013002900000000097
81,2021-06-02,37584.8333333333,38747.0,3.09211605745225,9.90019614886026,23,6.6267138336304,296,2021-06-02,0.0003,0.012863080000000096
82,2021-06-03,39099.4,40331.7,3.15171076794018,10.1803046929041,24,8.98435979380577,297,2021-06-03,0.0001182,0.012563080000000098
83,2021-06-04,36833.3333333333,37985.8,3.12886877828054,10.1967598577893,27,11.2916561737354,298,2021-06-04,-3.1839999999999987e-05,0.012444880000000097
84,2021-06-05,35397.6333333333,36455.4666666667,2.98842954660811,9.82681787848614,24,12.4816067310561,299,2021-06-05,0.0003,0.012476720000000097
85,2021-06-06,35715.6333333333,36749.1666666667,2.89378414121174,9.60210192311167,17,7.82269140916864,300,2021-06-06,0.0003,0.012176720000000097
86,2021-06-07,33675.4333333333,34596.0333333333,2.73374358954054,9.15427899249814,15,12.0072144237703,301,2021-06-07,4.502e-05,0.011876720000000097
87,2021-06-08,33448.6666666667,34271.1,2.45879257768123,8.30980824864488,13,15.9945079142159,302,2021-06-08,-0.00018603,0.011831700000000098
88,2021-06-09,37293.6666666667,38354.0,2.84319947086637,9.69876455015165,14,15.1697032880755,303,2021-06-09,-1.879e-05,0.012017730000000096
89,2021-06-10,36761.0,37706.6666666667,2.5724726385753,8.85804257622625,21,12.2017182020778,304,2021-06-10,0.0002495,0.012036520000000097
90,2021-06-11,37234.4666666667,38215.3333333333,2.63429761314338,9.15732027426033,21,10.1937767000636,305,2021-06-11,0.00024675,0.011787020000000098
91,2021-06-12,35606.8666666667,36515.8333333333,2.55278476248963,8.95929267604535,28,11.0329398817037,306,2021-06-12,-8.228999999999999e-05,0.011540270000000097
92,2021-06-13,38976.5,40161.0666666667,3.03918172916161,10.7699158363494,23,14.2074208296928,307,2021-06-13,-1.1380000000000005e-05,0.011622560000000098
93,2021-06-14,40401.8,41584.4,2.9270973075457,10.4744168358253,28,11.196909157257,308,2021-06-14,0.00019402,0.011633940000000098
94,2021-06-15,40202.7,41375.2666666667,2.91663661064222,10.5403204245981,38,9.4430042593318,309,2021-06-15,1.7650000000000022e-05,0.011439920000000098
95,2021-06-16,38343.7333333333,39246.2666666667,2.35379618746914,8.59135608426235,33,7.28940626024256,310,2021-06-16,-0.0002203,0.011422270000000097
96,2021-06-17,38052.5666666667,38836.7333333333,2.06074579288126,7.59769913537032,26,9.19395777965454,311,2021-06-17,-0.00031892,0.011642570000000097
97,2021-06-18,35712.7333333333,36276.3666666667,1.5782419342494,5.87814597960237,25,10.3542547504415,312,2021-06-18,-0.00048703,0.011961490000000097
98,2021-06-19,35564.8,36132.0666666667,1.59502279407357,6.00188989522529,23,9.81867927838835,313,2021-06-19,-0.00049146,0.012448520000000097
99,2021-06-20,35592.6,36212.2,1.74081129223492,6.61870960068485,21,12.6774537942025,314,2021-06-20,-0.00019715,0.012939980000000096
100,2021-06-21,31648.0666666667,31965.9666666667,1.00448473945748,3.85933610423139,23,14.9877960184218,315,2021-06-21,-0.00058099,0.013137130000000096
101,2021-06-22,32488.5,32942.2,1.39649414408177,5.42255704882813,10,28.6159233949887,316,2021-06-22,-0.00047468,0.013718120000000097
102,2021-06-23,33549.6,34029.8333333333,1.43141299250464,5.61791120714187,14,11.8806138336315,317,2021-06-23,-0.0002039,0.014192800000000097
103,2021-06-24,34679.9333333333,35165.4666666667,1.4000411381029,5.55451103703866,22,11.2030591304805,318,2021-06-24,-0.00016329,0.014396700000000097
104,2021-06-25,31644.3,32047.9333333333,1.27553250769755,5.11614687153412,27,10.3981040335061,319,2021-06-25,-0.00017208,0.014559990000000097
105,2021-06-26,32073.4666666667,32445.1,1.15869399836211,4.69914788224634,20,17.1346149087305,320,2021-06-26,-0.0004454,0.014732070000000099
106,2021-06-27,34546.8,34976.5666666667,1.24401295247802,5.10185087252223,22,15.8386846696656,321,2021-06-27,-0.00059082,0.015177470000000099
107,2021-06-28,34371.1333333333,34776.3666666667,1.17899322493489,4.89014235342312,25,9.76956158494619,322,2021-06-28,0.0003,0.0157682900000001
108,2021-06-29,35951.8333333333,36435.9,1.34643110457974,5.64882015139774,25,7.93113625768621,323,2021-06-29,0.00028048,0.0154682900000001
109,2021-06-30,35047.2333333333,35548.9666666667,1.43159184224719,6.07594212116539,28,9.62100630430931,324,2021-06-30,0.00018731,0.015187810000000098
110,2021-07-01,33484.6,33864.3666666667,1.13415321272066,4.87018732521225,28,10.0495608135967,325,2021-07-01,1.331e-05,0.015000500000000099
111,2021-07-02,33769.0333333333,34186.1333333333,1.2351552852663,5.36704379907381,21,8.78289792386122,326,2021-07-02,2.9420000000000013e-05,0.014987190000000098
112,2021-07-03,34570.6,34961.0666666667,1.12947610590118,4.96697323679436,24,6.64519865746407,327,2021-07-03,0.00027023,0.014957770000000098
113,2021-07-04,35324.9666666667,35692.6,1.04071813231246,4.63246485724447,27,6.53383808906822,328,2021-07-04,0.00022145,0.014687540000000098
114,2021-07-05,33816.7333333333,34141.2666666667,0.959682681749292,4.32449603504311,29,10.2046296308796,329,2021-07-05,-0.0002208799999999,0.014466090000000098
115,2021-07-06,34173.6333333333,34548.2666666667,1.09626427391878,5.00170574975441,20,10.1598464237423,330,2021-07-06,-4.047e-05,0.014686969999999999
116,2021-07-07,33934.2666666667,34243.3333333333,0.910780450046558,4.20803625654422,28,5.87016991486135,331,2021-07-07,8.324000000000001e-05,0.014727439999999998
117,2021-07-08,32775.1666666667,33002.3333333333,0.693106060991314,3.24338092643371,20,7.64565929967665,332,2021-07-08,-4.948000000000001e-05,0.014644199999999998
118,2021-07-09,33875.7666666667,34239.1666666667,1.07274324910728,5.08508163537867,20,7.16465372595262,333,2021-07-09,0.00024489,0.014693679999999999
119,2021-07-10,33569.0,33843.4333333333,0.81752013266206,3.92624800554805,20,6.63813743384587,334,2021-07-10,0.00023155,0.014448789999999998
