,date,long_change,long
1148,2012-02-25,99820.79952355847,5020559.90741631
1149,2012-02-26,99883.40078197606,5023421.951775581
1150,2012-02-27,100678.2210411178,5029471.15565111
1151,2012-02-28,101310.97547697462,5034863.86119487
1152,2012-02-29,101665.8651264701,5025342.38176768
1153,2012-03-01,102305.74489687756,5029554.4231284605
1154,2012-03-02,102754.1682496462,5032891.2506462
1155,2012-03-03,102898.37911570165,5036292.944726709
1156,2012-03-04,102886.73922874872,5041290.43121266
1157,2012-03-05,101271.7107740948,5045242.16743684
1158,2012-03-06,99802.69764885772,5048825.240649199
1159,2012-03-07,98514.34857897367,5056091.81349255
1160,2012-03-08,97272.5501562804,5060101.07043878
1161,2012-03-09,96061.82721060887,5063164.751573559
1162,2012-03-10,94565.65750658046,5063709.865161831
1163,2012-03-11,92924.811095207,5061731.16127158
1164,2012-03-12,91158.42384750117,5065470.2999977395
1165,2012-03-13,89416.80660056602,5067971.0058162995
1166,2012-03-14,88698.1291931551,5070956.04332689
1167,2012-03-15,88929.77206350025,5073658.91957677
1168,2012-03-16,87928.73120210972,5074102.935124749
1169,2012-03-17,87074.16949169338,5076827.76096989
1170,2012-03-18,86191.65640277695,5074107.062299559
1171,2012-03-19,85468.21097883116,5076055.848331729
1172,2012-03-20,84691.53131939564,5076969.256198579
1173,2012-03-21,83798.83180521615,5075802.26598973
1174,2012-03-22,81080.93981889449,5079525.47905831
1175,2012-03-23,78279.76217775606,5074785.49381333
1176,2012-03-24,75618.51377647556,5075821.397861941
1177,2012-03-25,73077.40884767659,5079458.555523001
1178,2012-03-26,70545.47769107018,5084745.87539505
1179,2012-03-27,68029.3222398581,5087845.599753641
1180,2012-03-28,65409.35096096527,5089945.026472971
1181,2012-03-29,62827.406433152035,5092161.73703577
1182,2012-03-30,59930.857496372424,5045260.7342728
1183,2012-03-31,56998.962132924236,5047842.270115811
1184,2012-04-01,54141.046265068464,5052094.34254927
1185,2012-04-02,51472.070089899,5056425.67178241
1186,2012-04-03,48671.720653208904,5048134.946773641
1187,2012-04-04,46636.4870475959,5051249.44920378
1188,2012-04-05,44616.09443367645,5053361.588769499
1189,2012-04-06,42476.78040000051,5057132.5645386595
1190,2012-04-07,40310.426982574165,5059850.258633081
1191,2012-04-08,38217.11729263142,5065475.4768773895
1192,2012-04-09,36237.51960105728,5065933.81580355
1193,2012-04-10,34448.704458560795,5068468.24268912
1194,2012-04-11,32348.88861132972,5065416.145356581
1195,2012-04-12,30173.770536229946,5062152.0840031095
1196,2012-04-13,27529.981713747606,5066316.2479241695
1197,2012-04-14,24755.865604895167,5089018.082669539
1198,2012-04-15,22657.761973802,5092334.14247895
1199,2012-04-16,20517.978750506416,5095363.05161793
1200,2012-04-17,18589.81026024185,5099631.15282069
1201,2012-04-18,16630.518911339343,5102834.53140291
1202,2012-04-19,14786.989761531353,5107893.4031202905
1203,2012-04-20,13352.502806156874,5122554.743281459
1204,2012-04-21,12862.451253225096,5126302.3317328505
1205,2012-04-22,12660.18105014693,5130487.155614771
1206,2012-04-23,12687.475892172195,5142365.945826121
1207,2012-04-24,12651.130601819605,5144537.91902587
1208,2012-04-25,12662.529078819789,5149615.75199387
1209,2012-04-26,12896.869530151598,5166329.67481157
1210,2012-04-27,13198.430306344293,5168512.54386631
1211,2012-04-28,13554.07366997283,5170798.214694411
1212,2012-04-29,15407.19485611748,5176366.3579465095
1213,2012-04-30,17105.235541775823,5168012.558242749
1214,2012-05-01,18742.586720651016,5169538.50518484
1215,2012-05-02,20374.965232434683,5174501.109545151
1216,2012-05-03,22414.10399430711,5177327.7880469505
1217,2012-05-04,24455.885685194284,5179763.63242403
1218,2012-05-05,26583.89714371506,5185578.624401011
1219,2012-05-06,28667.65380938258,5183198.715524809
1220,2012-05-07,30804.08315802645,5187785.20774588
1221,2012-05-08,32833.91800758708,5189576.2931549195
1222,2012-05-09,34876.98274290003,5190741.650564
1223,2012-05-10,36865.98783838097,5194545.629835689
1224,2012-05-11,39075.298408539034,5197920.624924719
1225,2012-05-12,41154.472057944164,5181083.58115435
1226,2012-05-13,43177.456113517284,5183055.495855739
1227,2012-05-14,47741.00824822858,5378190.373845039
1228,2012-05-15,52215.940363379195,5379061.276742119
1229,2012-05-16,56720.48279821873,5384170.888356339
1230,2012-05-17,61034.35305701103,5383987.4588694405
1231,2012-05-18,65245.57684634719,5382286.64183425
1232,2012-05-19,69441.91897281446,5390598.0776300095
1233,2012-05-20,73096.55001615267,5388585.083173411
1234,2012-05-21,76638.91331689339,5385620.98245186
1235,2012-05-22,79928.22892807331,5383547.75408696
1236,2012-05-23,82905.74039249215,5387561.18165548
1237,2012-05-24,86299.36877253186,5413234.9853310995
1238,2012-05-25,89682.45165860653,5417470.60175724
1239,2012-05-26,92640.50762212928,5422297.1076809205
1240,2012-05-27,95600.8710113233,5424701.8646113295
1241,2012-05-28,98595.4804873094,5429111.260912091
1242,2012-05-29,100722.63383634854,5435101.182562619
1243,2012-05-30,103253.99162515067,5440064.313697759
1244,2012-05-31,105335.26848357171,5411859.279325731
1245,2012-06-01,107357.12710507866,5413888.064598421
1246,2012-06-02,109312.23854694236,5423827.31583209
1247,2012-06-03,111310.20602693688,5428155.86444384
1248,2012-06-04,113273.9834281113,5435622.304103119
1249,2012-06-05,115618.6248650048,5449943.3527245
1250,2012-06-06,117926.06822730042,5454166.758596379
1251,2012-06-07,120349.00795601774,5459053.493155491
1252,2012-06-08,122837.94372817408,5464885.63165384
1253,2012-06-09,125340.94043245446,5470802.81923895
1254,2012-06-10,127774.30604055896,5476427.040979199
1255,2012-06-11,130950.67550121155,5490597.24594477
1256,2012-06-12,134172.6098610405,5493110.8053771
1257,2012-06-13,131422.4349840032,5502352.172398251
1258,2012-06-14,128705.59753699321,5502778.164184811
1259,2012-06-15,125901.6913479548,5504744.35375241
1260,2012-06-16,123329.38882815745,5514005.6137303
1261,2012-06-17,121367.81551577058,5544044.353522349
1262,2012-06-18,119434.84253299143,5557324.373172989
1263,2012-06-19,118119.22431610245,5575678.33005199
1264,2012-06-20,116928.18886363413,5573477.50602274
1265,2012-06-21,115915.96061419602,5575874.657592861
1266,2012-06-22,114998.95378246438,5577736.007580921
1267,2012-06-23,113300.91412346158,5580049.67209615
1268,2012-06-24,111433.2935873447,5573268.21935357
1269,2012-06-25,109822.51832478866,5581618.02479694
1270,2012-06-26,108253.39268192928,5586743.64678474
1271,2012-06-27,106624.29400028288,5589678.386231041
1272,2012-06-28,104943.88343339879,5593011.373165689
1273,2012-06-29,103833.99894416519,5645522.99979887
1274,2012-06-30,103739.83837619331,5648530.419388169
1275,2012-07-01,103778.31430456694,5655583.575354161
1276,2012-07-02,103676.66141575016,5664227.670288229
1277,2012-07-03,103611.21558328066,5672621.346515581
1278,2012-07-04,103468.79723818041,5677120.88309898
1279,2012-07-05,102940.38735427242,5684983.396889711
1280,2012-07-06,102500.92045775615,5694180.2956559695
1281,2012-07-07,102486.72810572293,5727679.152034109
1282,2012-07-08,102451.47547598556,5736914.454959441
1283,2012-07-09,102282.2019252181,5736903.59559617
1284,2012-07-10,101311.93442927767,5696717.40727732
1285,2012-07-11,99990.96277558059,5720852.611513391
1286,2012-07-12,98838.15976185445,5733997.93407489
1287,2012-07-13,100741.16010521166,5740693.9915529005
1288,2012-07-14,102199.31471948419,5713984.3284837995
1289,2012-07-15,103810.8884217646,5722012.241285341
1290,2012-07-16,105206.00862868782,5727730.981006529
1291,2012-07-17,105734.90927461907,5737536.103966311
1292,2012-07-18,106077.70969240833,5744618.693783229
1293,2012-07-19,105869.98699697386,5750308.2152045
1294,2012-07-20,105886.77576724719,5762341.355810111
1295,2012-07-21,105924.96092797164,5770492.670742181
1296,2012-07-22,106089.65223293565,5777792.311804132
1297,2012-07-23,106696.02011988685,5783246.4320782805
1298,2012-07-24,107863.85415113345,5799135.8788246205
1299,2012-07-25,108955.87902149558,5806460.434134811
1300,2012-07-26,109981.90746100899,5810347.1353288805
1301,2012-07-27,111099.75679128803,5817316.471366821
1302,2012-07-28,112397.22732999269,5828769.796090982
1303,2012-07-29,112175.43869974837,5837674.368085352
1304,2012-07-30,111590.7026366014,5850117.395661712
1305,2012-07-31,110888.672221574,5855157.261208312
1306,2012-08-01,110183.39537096489,5862311.413707891
1307,2012-08-02,109536.6198053034,5878280.29464759
1308,2012-08-03,108867.76564089768,5878488.2122304095
1309,2012-08-04,108236.69469312299,5882159.18418847
1310,2012-08-05,107480.70574119035,5888834.49559961
1311,2012-08-06,105740.27730422281,5891879.10469482
1312,2012-08-07,103740.61257325951,5888963.39440728
1313,2012-08-08,101659.0267669959,5878109.22357754
1314,2012-08-09,101092.0750402445,5882990.66997046
1315,2012-08-10,99966.3190768389,5883562.61927764
1316,2012-08-11,98470.56275529135,5885139.68347988
1317,2012-08-12,97039.03677102365,5893144.25165137
1318,2012-08-13,96594.8694168767,5898540.451534021
1319,2012-08-14,96062.72700624447,5907351.58418031
1320,2012-08-15,95442.88202037569,5904265.64913053
1321,2012-08-16,95072.00071964879,5908774.9763666
1322,2012-08-17,94221.11212710012,5880859.69884055
1323,2012-08-18,93143.61581806559,5860288.32181505
1324,2012-08-19,91491.77206482366,5852094.580403
1325,2012-08-20,89619.40080123395,5852768.40807605
1326,2012-08-21,87541.02120575774,5853145.84029872
1327,2012-08-22,85297.79101078119,5851849.38036187
1328,2012-08-23,82798.07955257688,5875020.85080343
1329,2012-08-24,80309.1972251106,5881969.90382464
1330,2012-08-25,77884.92857110873,5888494.50463288
1331,2012-08-26,75343.43356326409,5892464.85603192
1332,2012-08-27,72216.55538489576,5876915.528314129
1333,2012-08-28,69640.02365270723,5875233.83244065
1334,2012-08-29,66993.55362753756,5892916.17042509
1335,2012-08-30,64357.94964754116,5896594.70826263
1336,2012-08-31,61100.32018332556,5864937.38927465
1337,2012-09-01,57483.040541875176,5866902.4642925905
1338,2012-09-02,53943.747799903154,5867497.97684358
1339,2012-09-03,50471.19440585282,5870981.7678441005
1340,2012-09-04,47035.276922143996,5877333.64652077
1341,2012-09-05,44075.87899611797,5878515.18179395
1342,2012-09-06,41341.12022410892,5876926.80753451
1343,2012-09-07,38991.05839131214,5878311.14159128
1344,2012-09-08,35868.230740676634,5881894.273625351
1345,2012-09-09,33173.10017475486,5884564.79308652
1346,2012-09-10,30228.2475946825,5859590.27808062
1347,2012-09-11,27173.169621651992,5862289.83336806
1348,2012-09-12,23590.388742457144,5868129.72183255
1349,2012-09-13,19868.48830298055,5869376.90070669
1350,2012-09-14,16362.620340891182,5870448.2395291
1351,2012-09-15,12909.854489024729,5872847.897654951
1352,2012-09-16,10603.716675335541,5878732.43507652
1353,2012-09-17,8930.032409601845,5869847.37248152
1354,2012-09-18,7382.19676923845,5848977.6665741205
1355,2012-09-19,6049.531480094418,5855084.22806116
1356,2012-09-20,4721.516607235186,5848818.47642181
1357,2012-09-21,3415.98342204839,5842120.33753423
1358,2012-09-22,1538.1462180344388,5838235.59054145
1359,2012-09-23,-351.7336768070236,5844086.57982404
1360,2012-09-24,-2386.846177388914,5844535.123901891
1361,2012-09-25,-4432.333656054921,5844883.99197709
1362,2012-09-26,-4941.59199710656,5894505.7600740995
1363,2012-09-27,-5194.162377786823,5897639.0739551205
1364,2012-09-28,-5966.300451917574,5889386.66074067
1365,2012-09-29,-6773.127744590864,5889622.51775642
1366,2012-09-30,-6336.1674854448065,5893780.98039034
1367,2012-10-01,-5708.251746658236,5893199.5782647
1368,2012-10-02,-5037.659218266606,5896743.29316032
1369,2012-10-03,-4553.871774732135,5888831.59811182
1370,2012-10-04,-4160.891811857,5889411.59521438
1371,2012-10-05,-3719.6709909774363,5891624.508146031
1372,2012-10-06,-3230.052591342479,5894267.32463981
1373,2012-10-07,-2904.429002612829,5898050.47492881
1374,2012-10-08,-2971.0843594409525,5876798.55587044
1375,2012-10-09,-2926.398234954104,5888248.134364691
1376,2012-10-10,-2067.6080849021673,5885568.2816844005
1377,2012-10-11,-1145.6154049839824,5886754.975879841
1378,2012-10-12,-343.0811540596187,5885871.04718659
1379,2012-10-13,652.2800110094249,5891123.88713721
1380,2012-10-14,1465.0897609516978,5885399.41492423
1381,2012-10-15,2253.602600394748,5884231.589309851
1382,2012-10-16,2447.5146285835654,5888239.89300388
1383,2012-10-17,2441.709430350922,5879058.111253981
1384,2012-10-18,3002.4069626778364,5879502.604684831
1385,2012-10-19,3363.8133980715647,5879084.43416989
1386,2012-10-20,3969.312000992708,5880821.0287202
1387,2012-10-21,4810.217715792358,5882845.63759449
1388,2012-10-22,6254.218042489141,5888090.34988126
1389,2012-10-23,7596.598261928186,5886746.06898976
1390,2012-10-24,9056.709148633294,5888182.396373221
1391,2012-10-25,10509.055862667039,5884443.93076428
1392,2012-10-26,9924.51712465752,5877023.66755357
1393,2012-10-27,9291.482719032094,5882062.25113192
1394,2012-10-28,9268.22070059646,5884461.42995012
1395,2012-10-29,9328.175804584287,5886247.63348955
1396,2012-10-30,8704.825695997104,5885223.564990831
1397,2012-10-31,8132.466128412634,5885155.11818175
1398,2012-11-01,7440.988204892725,5884499.93406589
1399,2012-11-02,8530.81257677637,5972070.8906925805
1400,2012-11-03,9769.434750816785,5975806.87435044
1401,2012-11-04,10795.598399678245,5966303.6534297895
1402,2012-11-05,11780.848003640771,5970722.81798286
1403,2012-11-06,12721.782885686494,5974245.9011891
1404,2012-11-07,14413.751102326438,5973220.931114
1405,2012-11-08,16264.779375042766,6002993.172005789
1406,2012-11-09,17821.712521288544,6004962.27406283
1407,2012-11-10,19479.71581210103,6010700.31584046
1408,2012-11-11,21265.446344919503,6010756.2045097
1409,2012-11-12,22816.32317277603,6005923.48323909
1410,2012-11-13,24627.380431029946,6009014.0258145705
1411,2012-11-14,27088.08404833451,6043257.49800317
1412,2012-11-15,29592.30101564713,6048000.36896998
1413,2012-11-16,32218.7207679078,6045854.035162071
1414,2012-11-17,34566.188606352545,6050875.61310216
1415,2012-11-18,37069.55313005578,6053286.511700859
1416,2012-11-19,39482.81506485678,6057619.29710652
1417,2012-11-20,41770.084484313615,6060807.10282218
1418,2012-11-21,43857.28987869248,6063177.43288376
1419,2012-11-22,46123.51580485515,6065379.113725081
1420,2012-11-23,48420.99764653947,6069678.57934572
1421,2012-11-24,50928.04201233387,6074426.5314992
1422,2012-11-25,54498.486190786585,6073768.22574017
1423,2012-11-26,58070.12973518018,6080784.04097236
1424,2012-11-27,61431.38771797437,6081211.6781273
1425,2012-11-28,64803.07504341006,6085173.988748841
1426,2012-11-29,68347.41512863524,6089326.554704791
1427,2012-11-30,71879.52132105455,6089037.02964411
1428,2012-12-01,75574.53130951058,6093957.17427871
1429,2012-12-02,76340.84373414796,6101288.92875168
1430,2012-12-03,76997.89890154544,6101625.46353034
1431,2012-12-04,77712.85436961707,6083880.126797911
1432,2012-12-05,78368.68648378458,6086528.238175831
1433,2012-12-06,79028.87568098307,6090052.67928129
1434,2012-12-07,79156.31920087244,6077289.91755087
1435,2012-12-08,78597.33552692272,6084199.18920992
1436,2012-12-09,78006.88837325294,6088929.43722112
1437,2012-12-10,77713.35010657646,6117033.359800531
1438,2012-12-11,77435.71792591177,6118983.4309929
1439,2012-12-12,77334.43923615571,6114646.35795561
1440,2012-12-13,77043.37504511792,6115164.78524264
1441,2012-12-14,75661.71786469035,6119383.9758708
1442,2012-12-15,74307.83947694395,6126528.141671331
1443,2012-12-16,72968.70060440246,6132301.62671753
1444,2012-12-17,71556.36714791227,6137508.61413017
1445,2012-12-18,70126.4958596807,6141696.311937951
1446,2012-12-19,68618.67857866455,6143948.5286319
1447,2012-12-20,66944.67727288324,6138328.48970287
1448,2012-12-21,65281.08035933506,6138448.701073341
1449,2012-12-22,63717.635698103346,6150205.478786601
1450,2012-12-23,62103.399332339875,6154320.58037243
1451,2012-12-24,60339.05728814658,6158548.60958248
1452,2012-12-25,58558.58532165177,6163684.46593718
1453,2012-12-26,56712.8137315847,6168759.535408691
1454,2012-12-27,54971.54822076578,6173485.995655441
1455,2012-12-28,53179.83778451476,6176597.717832941
1456,2012-12-29,51331.77843147982,6182545.98323658
1457,2012-12-30,49717.45554614719,6196059.56798657
1458,2012-12-31,47923.2106921915,6195759.723254171
1459,2013-01-01,47465.96159414388,6203072.02092778
1460,2013-01-02,47146.10845986381,6208252.86465359
1461,2013-01-03,47490.90533629246,6222144.41275175
1462,2013-01-04,47897.03520959336,6226701.45076687
1463,2013-01-05,48370.19522967283,6234249.058578201
1464,2013-01-06,49432.93444718793,6245123.25703871
1465,2013-01-07,50874.355838817544,6251890.489911861
1466,2013-01-08,52246.59770566877,6255231.1123905005
1467,2013-01-09,53104.31839991361,6274829.6454153005
1468,2013-01-10,54798.65578038525,6328870.900304391
1469,2013-01-11,56610.30749551114,6332068.3355797
1470,2013-01-12,58574.26433894411,6339152.95527669
1471,2013-01-13,61430.52253476903,6366885.9454878
1472,2013-01-14,64288.07826439757,6376509.258150361
1473,2013-01-15,67030.518853724,6383295.653632631
1474,2013-01-16,69771.31834457628,6388589.5846093
1475,2013-01-17,72515.49609923828,6394756.777454721
1476,2013-01-18,75492.73401340004,6408912.035007111
1477,2013-01-19,78982.8606037302,6425257.47200338
1478,2013-01-20,82635.89247077145,6432901.88128543
1479,2013-01-21,86065.40144414268,6440802.382250301
1480,2013-01-22,89318.31898266636,6434137.63371062
1481,2013-01-23,92772.00989887398,6449892.14263822
1482,2013-01-24,96003.53565398324,6447492.25144071
1483,2013-01-25,99170.12641852628,6446730.47571751
1484,2013-01-26,102316.53379134554,6454544.75555278
1485,2013-01-27,105438.29973352421,6455327.40344788
1486,2013-01-28,108454.65245668124,6456746.57515778
1487,2013-01-29,110870.46488972753,6448030.85231169
1488,2013-01-30,113251.54274373967,6440426.943470361
1489,2013-01-31,115344.02793007903,6430404.22428425
1490,2013-02-01,116295.20048840623,6371950.61927643
1491,2013-02-02,116356.40051347483,6364080.70020968
1492,2013-02-03,116341.73006487824,6365994.436442201
1493,2013-02-04,116469.39933196269,6386105.5939001795
1494,2013-02-05,116014.76478313655,6385678.52359701
1495,2013-02-06,115530.35429332219,6390517.161224931
1496,2013-02-07,114973.26204340067,6388107.25256465
1497,2013-02-08,114199.6159664914,6386207.16641552
1498,2013-02-09,111561.33860260528,6380461.727782629
1499,2013-02-10,108899.94651238527,6389806.78779064
1500,2013-02-11,105985.54736476857,6388277.176453759
1501,2013-02-12,102353.02693708986,6396436.6894440595
1502,2013-02-13,98894.20326402597,6418960.9542456
1503,2013-02-14,95531.72610673029,6432541.05110994
1504,2013-02-15,91774.48316948116,6414235.978853529
1505,2013-02-16,88054.67456335109,6424628.72660379
1506,2013-02-17,83965.11891137622,6428502.20226369
1507,2013-02-18,79287.26893099211,6431515.45548089
1508,2013-02-19,74311.01667181775,6428779.92594697
1509,2013-02-20,69099.32552764006,6418697.817063379
1510,2013-02-21,64160.31656045094,6417614.14901743
1511,2013-02-22,59016.61283374578,6432613.45209175
1512,2013-02-23,54102.192977271974,6436434.845555561
1513,2013-02-24,49423.615365558304,6443986.75932364
1514,2013-02-25,43331.0914173089,6370052.078555111
1515,2013-02-26,37177.377833268605,6364834.27402059
1516,2013-02-27,31203.158689260483,6372494.01843836
1517,2013-02-28,25055.212797855027,6331125.3831524905
1518,2013-03-01,19075.789431568235,6326328.761709381
1519,2013-03-02,13581.954552794807,6328106.33491425
1520,2013-03-03,10133.819499209523,6328760.27068417
1521,2013-03-04,7264.906104575843,6333882.18398965
1522,2013-03-05,4226.617882380262,6322990.12878578
1523,2013-03-06,191.73155709449202,6295868.94970499
1524,2013-03-07,-3835.7842735899612,6284582.84031431
1525,2013-03-08,-7851.915999931283,6288175.928957449
1526,2013-03-09,-11868.672665433027,6279977.9928086605
1527,2013-03-10,-15471.35594182834,6281423.690832021
1528,2013-03-11,-18096.875560181215,6274521.378159711
1529,2013-03-12,-21119.84295829106,6266167.19611504
1530,2013-03-13,-24062.857068010606,6260820.55104762
1531,2013-03-14,-26619.12530073058,6272611.339437131
1532,2013-03-15,-29890.623395094648,6265122.76467905
1533,2013-03-16,-33131.11041352339,6287357.22748158
1534,2013-03-17,-35393.085669664666,6304163.857729221
1535,2013-03-18,-37843.85624122806,6307454.441459021
1536,2013-03-19,-40259.83275660686,6303133.7785975
1537,2013-03-20,-42525.34579149727,6301842.65686504
1538,2013-03-21,-44820.78600714076,6286931.5576698305
1539,2013-03-22,-46800.10405730177,6277834.1688668
1540,2013-03-23,-48754.469016814604,6283828.76675356
1541,2013-03-24,-51109.63188098371,6274024.98969501
1542,2013-03-25,-53687.55344457645,6270702.14585496
1543,2013-03-26,-56512.04494311381,6271773.5530174505
1544,2013-03-27,-56819.823785918765,6267092.670989171
1545,2013-03-28,-56926.20864889957,6267958.05281454
1546,2013-03-29,-57295.22139415238,6266100.697003661
1547,2013-03-30,-56767.933942291886,6245857.16110488
1548,2013-03-31,-56039.30853185058,6255948.10457497
1549,2013-04-01,-55883.823520255275,6235137.546240071
1550,2013-04-02,-57017.22248952929,6217565.9839354
1551,2013-04-03,-59754.24459881615,6139462.3412124
1552,2013-04-04,-62292.90308430046,6127666.31200028
1553,2013-04-05,-64658.005631318316,6063726.15268877
1554,2013-04-06,-67012.67185062263,6042207.18387331
1555,2013-04-07,-69647.12419659458,6027767.5559315905
1556,2013-04-08,-72424.78606824484,6005189.020753659
1557,2013-04-09,-77131.10756130051,5894260.92566529
1558,2013-04-10,-82363.74996541347,5854622.484289991
1559,2013-04-11,-87685.1446031183,5823243.9261771105
1560,2013-04-12,-93112.76449048519,5807706.732399499
1561,2013-04-13,-98985.98653929494,5796392.666501559
1562,2013-04-14,-104284.20333869476,5793391.56714858
1563,2013-04-15,-110294.45482408907,5781558.31472941
1564,2013-04-16,-117680.91674080491,5750904.021601991
1565,2013-04-17,-125142.66730953008,5742575.12219067
1566,2013-04-18,-132385.36613708455,5743203.42527814
1567,2013-04-19,-139599.276336723,5739335.24627074
1568,2013-04-20,-146441.28213257436,5734562.84164167
1569,2013-04-21,-153311.0854745563,5724782.32015137
1570,2013-04-22,-160456.12114380207,5721341.24433496
1571,2013-04-23,-167326.5788722122,5703209.06359378
1572,2013-04-24,-174206.5045972746,5692173.90265061
1573,2013-04-25,-180987.19419024512,5692718.971132959
1574,2013-04-26,-188858.32788507547,5691865.241733381
1575,2013-04-27,-196908.86689145397,5688049.49122576
1576,2013-04-28,-204407.3228851091,5709800.01594974
1577,2013-04-29,-211916.66172788478,5710028.608490771
1578,2013-04-30,-219835.2433679849,5710452.549034541
1579,2013-05-01,-227149.04961533193,5703340.38272505
1580,2013-05-02,-233876.27989160456,5702737.88061025
1581,2013-05-03,-238432.18215410132,5671688.362685311
1582,2013-05-04,-242674.2991669858,5677815.47444164
1583,2013-05-05,-245362.19979919773,5670309.317739801
1584,2013-05-06,-247454.115400346,5674316.5913635
1585,2013-05-07,-248945.41376162972,5677881.28122872
1586,2013-05-08,-249733.6859194301,5683103.719230641
1587,2013-05-09,-246819.66227815673,5681939.578974971
1588,2013-05-10,-242732.3343100231,5679963.26850831
1589,2013-05-11,-237894.5236088056,5670589.29831228
1590,2013-05-12,-232417.93971301988,5683187.94749846
1591,2013-05-13,-226336.97668862343,5685031.775029721
1592,2013-05-14,-220158.7869144231,5692351.756070211
1593,2013-05-15,-213170.51612539496,5695055.64931889
1594,2013-05-16,-204881.50648473576,5694984.76391425
1595,2013-05-17,-196241.54811886325,5696093.3048747005
1596,2013-05-18,-187871.73695864435,5685461.74157196
1597,2013-05-19,-179360.99649774004,5687472.263330691
1598,2013-05-20,-170937.1372354189,5687625.681352801
1599,2013-05-21,-162280.94972559903,5691101.72202519
1600,2013-05-22,-153328.68703719322,5695989.48322076
1601,2013-05-23,-143502.12882679235,5721986.63011652
1602,2013-05-24,-133151.33419629466,5734693.3372762
1603,2013-05-25,-123287.10419554729,5705518.1892932
1604,2013-05-26,-113405.6891390672,5709522.715866409
1605,2013-05-27,-103341.74629006349,5711977.500577081
1606,2013-05-28,-94015.83153382875,5713054.220270021
1607,2013-05-29,-85014.14193374105,5714301.43188183
1608,2013-05-30,-75847.19508577418,5714973.804372201
1609,2013-05-31,-66887.17226692569,5709144.58834081
1610,2013-06-01,-58173.040521573275,5710757.68200639
1611,2013-06-02,-49220.31709752418,5741077.789601239
1612,2013-06-03,-40610.7344955802,5744539.59299948
1613,2013-06-04,-32842.42774556577,5742990.887791649
1614,2013-06-05,-25681.079268567264,5736106.907473659
1615,2013-06-06,-19107.02202906832,5722438.44089578
1616,2013-06-07,-13094.706763020717,5721757.333670589
1617,2013-06-08,-8735.712592810392,5731157.88249723
1618,2013-06-09,-5092.618741539307,5723889.68380286
1619,2013-06-10,-1580.1352414274588,5728683.68045424
1620,2013-06-11,1249.6748700421304,5728457.7692856
1621,2013-06-12,4034.3160180738196,5740749.352439689
1622,2013-06-13,6551.720476326533,5742356.212487039
1623,2013-06-14,8825.715690747835,5744992.6967736
1624,2013-06-15,10848.293622648343,5760420.18214055
1625,2013-06-16,13482.63472950086,5807671.9539699005
1626,2013-06-17,16549.45394158177,5811729.21059064
1627,2013-06-18,19745.77073547989,5827388.288024579
1628,2013-06-19,22859.20433998946,5827494.5373345
1629,2013-06-20,25738.828547295183,5830198.57633737
1630,2013-06-21,28432.67420096323,5832268.461326639
1631,2013-06-22,30002.553226034157,5834956.93814355
1632,2013-06-23,30994.22747824341,5836713.2270343
1633,2013-06-24,32968.88379310258,5836796.786344989
1634,2013-06-25,34777.248569311574,5835682.07657195
1635,2013-06-26,36483.49968969356,5838280.57715129
1636,2013-06-27,38564.23393981904,5841152.47959789
1637,2013-06-28,40587.219802272506,5839953.40701996
1638,2013-06-29,42608.750724893995,5840786.91506722
1639,2013-06-30,44740.294884374365,5842841.44352532
1640,2013-07-01,46616.836076550186,5831369.954933111
1641,2013-07-02,46970.753631710075,5831702.26982674
1642,2013-07-03,47999.1710213488,5872968.754935591
1643,2013-07-04,48972.36123165954,5874063.87046212
1644,2013-07-05,50173.001359102316,5869935.631230541
1645,2013-07-06,51925.06373961549,5872119.343393629
1646,2013-07-07,53815.93076444883,5873862.96960056
1647,2013-07-08,55379.55165720079,5874193.4395846
1648,2013-07-09,57187.20805079024,5876275.482712811
1649,2013-07-10,58414.20145919919,5860397.6671006605
1650,2013-07-11,59859.17475624941,5860425.988895681
1651,2013-07-12,60907.10145799909,5859342.53195475
1652,2013-07-13,62142.03285769094,5866456.55288532
1653,2013-07-14,63598.73160887975,5882331.66929967
1654,2013-07-15,64632.44974281266,5887878.68840273
1655,2013-07-16,64213.008419761434,5894084.12368205
1656,2013-07-17,63717.84539567586,5908286.89816425
1657,2013-07-18,62772.50960704964,5910584.16540083
1658,2013-07-19,61867.14841513708,5913041.721801519
1659,2013-07-20,61000.324140041135,5917285.97414378
1660,2013-07-21,60451.12484988663,5935595.4820233
1661,2013-07-22,60362.306357261725,5942598.13661304
1662,2013-07-23,60520.088147052564,5948200.02417982
1663,2013-07-24,60264.26951016486,5952726.26518361
1664,2013-07-25,60292.65768573433,5963544.727811649
1665,2013-07-26,60306.776089641266,5965430.757959871
1666,2013-07-27,60294.446538906544,5968510.96588164
1667,2013-07-28,61225.155063203536,6021447.89361587
1668,2013-07-29,62410.82509210054,6037740.227496041
1669,2013-07-30,63578.58530680556,6046603.91159229
1670,2013-07-31,66102.89206280932,6103440.633219941
1671,2013-08-01,69362.25899610668,6117888.766050119
1672,2013-08-02,71285.67045765556,6116802.60456473
1673,2013-08-03,72673.43089130241,6088402.479151471
1674,2013-08-04,74189.95035276283,6094755.522675031
1675,2013-08-05,75370.74279031064,6092647.792144311
1676,2013-08-06,76602.9374297196,6099900.283895051
1677,2013-08-07,78476.16289109085,6129622.52435428
1678,2013-08-08,80305.95636931714,6138448.89031637
