date,open,close,low,high
2021-09-25,3.9215227269003172,3.884319957311575,3.7226169683182584,4.057626960852771
2021-09-26,3.8936035819754475,3.8712314095397464,3.4936295646666142,4.050593336061315
2021-09-27,3.8483280125659824,4.035749769841487,3.760454844469501,4.023434212950219
2021-09-28,3.7422492459700925,3.7830649085591994,3.4406823620374873,3.9210575749037324
2021-09-29,3.728227629304607,3.6993138466420903,3.5084489027351187,3.808645103307171
2021-09-30,3.84632090546852,3.7707412027062888,3.66600745178434,4.127074854817319
2021-10-01,4.3874653371695995,3.768481417322464,3.747952774640046,4.414107883817424
2021-10-02,4.640618887899384,4.489614094380813,4.349417742291798,4.68240038294724
2021-10-03,4.836212304030969,4.585510312004237,4.495884343793089,4.979373442797037
2021-10-04,4.985135781669775,4.812469068515975,4.5506382978723465,5.1136099294653565
2021-10-05,5.198406362089188,5.120345072001063,5.031297835954908,5.6330115830115854
2021-10-06,5.496085491842803,5.290853760700754,5.135999999999994,5.6168378576669165
2021-10-07,5.51031839950735,5.436043965668235,5.393636635715684,5.64243763907319
2021-10-08,5.714428372235801,5.565070865967153,5.47974354467152,5.810166689626665
2021-10-09,5.992787016629932,5.74446598506571,5.634852606864682,6.104374411785511
2021-10-10,6.07219093551701,5.985719930730203,5.870789373919312,6.5388594621839875
2021-10-11,6.545766844553115,6.117935004305852,6.01063780923597,6.691615679140023
2021-10-12,6.60130916004135,6.549896192312962,6.420505012054307,6.679505090880096
2021-10-13,6.723008360624026,6.62674933569531,6.469572810440259,6.882837127845883
2021-10-14,6.712821875276741,6.939264761159099,6.688956780715624,7.077306064346659
2021-10-15,6.7976069865291,6.679568286556196,6.630122591943962,7.273316195862548
2021-10-16,6.514745308310994,6.7449119415178265,6.447427639745911,6.796594735255907
2021-10-17,6.4671981620658485,6.595506152818374,5.9499815771645075,6.66098563230564
2021-10-18,6.3221557387877745,6.619738828490332,6.143943826799298,6.886097323849974
2021-10-19,6.318103866637749,6.290341091862518,6.119454091865186,6.511317819613321
2021-10-20,6.620589194807555,6.304395329961925,6.256142477211989,7.085812528031092
2021-10-21,6.479647630133336,6.803039283053431,6.323477251475183,7.093023255813953
2021-10-22,5.797567405809926,6.5762511085671385,5.775537491352246,6.679138460755964
2021-10-23,5.908431602324038,5.907005405370066,5.51501901268183,6.0220125786163505
2021-10-24,5.954675132386312,5.945581371744944,5.801563148546167,6.011775743788949
2021-10-25,6.452094097931932,6.005222354524749,5.969283044071727,6.602038397724589
2021-10-26,5.87187372485793,6.554148060583201,5.854922279792746,6.581248115767255
2021-10-27,5.374305061433769,5.847265007557137,5.12920969197818,6.018146636530673
2021-10-28,5.845743608721935,5.216110474967501,5.1648058398684675,5.915294644714315
2021-10-29,5.958007481813043,6.131900341963847,5.863915414964587,6.304768041237113
2021-10-30,5.852712107597091,5.99382027099711,5.7490786995332055,6.093611678926096
2021-10-31,5.782425428398719,5.945912145316017,5.508181837761533,5.98496505738282
2021-11-01,5.625024556991869,5.776111718378217,5.320839746104563,6.02106728897255
2021-11-02,6.5307763451044165,5.674003258884404,5.522165826210712,6.6856919468334635
2021-11-03,6.43313968302502,6.566814832549449,5.986244030764645,6.60690163330468
2021-11-04,6.011152355567184,6.435813768404302,5.953212981155959,6.523559375994916
2021-11-05,5.782695643201433,5.879356859085358,5.682269153184302,6.260024922516526
2021-11-06,5.625977835723596,5.944438359210109,5.345350645544785,5.982713486483492
2021-11-07,5.975640821525239,5.874249204993076,5.630636138787396,6.132282640579053
2021-11-08,6.675057669346366,6.546100709241672,6.06857238609078,7.005326290629564
2021-11-09,6.191305484890979,6.797129019564905,6.09549438052414,6.870206489675517
2021-11-10,5.451582781985829,6.086415275146974,4.716178088087618,6.187543591493918
2021-11-11,5.47845770189909,5.328753498769847,5.214181174774453,5.525267993874426
2021-11-12,4.907235461882769,5.381068376793583,4.787175945260049,5.5136045120753385
2021-11-13,4.753592342973074,4.884329952985969,4.6875,5.009156940650608
2021-11-14,4.7702520276438465,4.874404490785771,4.59270993932021,4.891189552727671
2021-11-15,4.685482585167146,4.846546518740935,4.512016699144234,4.938297872340416
2021-11-16,4.092556647124069,4.441299689788609,3.6616720160981906,4.600552393258725
2021-11-17,4.281133966130414,4.005760069656661,3.9121160409556315,4.290685411835938
2021-11-18,3.904297023371016,4.392030423280429,3.8266461852108713,4.419398234734395
2021-11-19,4.229663681550749,4.199733090667403,3.8739488593739844,4.299081147818272
2021-11-20,4.510183637161641,4.264118408804397,4.210435502795219,4.582764371841319
2021-11-21,4.530998900448279,4.580074243251066,4.364220733421341,4.63856828340783
2021-11-22,4.146204648406079,4.5225024043052064,4.018207587333011,4.618565017899461
2021-11-23,4.266680563517288,4.253623470119843,3.968226720706295,4.392615333439596
2021-11-24,4.271027053580831,4.255004608936119,4.138996001142531,4.316158242876229
2021-11-25,4.440738073562779,4.286962470983383,4.220424229171223,4.4982722292456785
2021-11-26,3.4357682433282286,4.474034756598201,3.3318134931906176,4.509237875288686
2021-11-27,3.359249926152303,3.348647174642503,3.2720044190811164,3.4910258989962633
2021-11-28,3.7065716977361642,3.437611448950663,3.2592010391067223,3.8974467885101025
2021-11-29,3.843748977268225,3.8593369155772237,3.6326432947319844,3.9464445598375577
2021-11-30,3.923643488009052,3.7897944010107585,3.6640672380758117,4.083832618620384
2021-12-01,3.8414419340761086,3.9249606166554694,3.7955985915492985,4.1144004863781936
