,date,price
916,2013-01-18,15.566000000000004
917,2013-01-19,15.38
918,2013-01-20,15.5
919,2013-01-21,16.588
920,2013-01-22,17.35
921,2013-01-23,17.5
922,2013-01-24,17.29
923,2013-01-25,17.49
924,2013-01-26,17.411405772
925,2013-01-27,17.6
926,2013-01-28,18.67
927,2013-01-29,19.35
928,2013-01-30,19.45
929,2013-01-31,20.46
930,2013-02-01,20.363142521
931,2013-02-02,19.821209783
932,2013-02-03,20.296
933,2013-02-04,20.3
934,2013-02-05,20.512
935,2013-02-06,20.91
936,2013-02-07,21.71
937,2013-02-08,22.400970678
938,2013-02-09,23.133565506
939,2013-02-10,23.660000000000004
940,2013-02-11,23.94
941,2013-02-12,25.466
942,2013-02-13,25.09
943,2013-02-14,27.4
944,2013-02-15,27.0
945,2013-02-16,27.5
946,2013-02-17,26.98
947,2013-02-18,26.920000000000005
948,2013-02-19,29.39
949,2013-02-20,30.031999999999996
950,2013-02-21,30.0
951,2013-02-22,30.4
952,2013-02-23,29.54
953,2013-02-24,29.78
954,2013-02-25,30.43
955,2013-02-26,31.1
956,2013-02-27,31.39377
957,2013-02-28,33.49101492460001
958,2013-03-01,34.552
959,2013-03-02,34.16
960,2013-03-03,34.33
961,2013-03-04,36.548158722
962,2013-03-05,40.95
963,2013-03-06,42.4250868578
964,2013-03-07,41.6804369272
965,2013-03-08,43.76
966,2013-03-09,46.0
967,2013-03-10,45.29
968,2013-03-11,48.25
969,2013-03-12,44.84
970,2013-03-13,46.99
971,2013-03-14,46.95
972,2013-03-15,47.056
973,2013-03-16,46.735095501
974,2013-03-17,47.08816512040001
975,2013-03-18,50.4324924394
976,2013-03-19,59.40999999999999
977,2013-03-20,64.45797156040001
978,2013-03-21,72.23
979,2013-03-22,69.9
980,2013-03-23,63.9
981,2013-03-24,70.388
982,2013-03-25,75.11
983,2013-03-26,79.81
984,2013-03-27,89.3
985,2013-03-28,88.976531972
986,2013-03-29,90.0
987,2013-03-30,92.2521875764
988,2013-03-31,96.1491459096
989,2013-04-01,104.706
990,2013-04-02,115.803181554
991,2013-04-03,132.54567795
992,2013-04-04,134.94032495599998
993,2013-04-05,141.78941639
994,2013-04-06,141.0
995,2013-04-07,164.96912500000002
996,2013-04-08,185.21723709000003
997,2013-04-09,229.472352582
998,2013-04-10,160.082621718
999,2013-04-11,81.2033201272
1000,2013-04-12,108.311396838
1001,2013-04-13,92.8058935256
1002,2013-04-14,91.11
1003,2013-04-15,74.0
1004,2013-04-16,67.9798189258
1005,2013-04-17,89.88799999999999
1006,2013-04-18,109.05463468
1007,2013-04-19,117.86900352799998
1008,2013-04-20,126.363163676
1009,2013-04-21,117.612451752
1010,2013-04-22,123.944
1011,2013-04-23,137.034
1012,2013-04-24,149.4
1013,2013-04-25,141.892
1014,2013-04-26,137.32
1015,2013-04-27,128.749986266
1016,2013-04-28,135.288855642
1017,2013-04-29,143.29557655399998
1018,2013-04-30,139.584
1019,2013-05-01,116.75
1020,2013-05-02,106.435208518
1021,2013-05-03,97.959073549
1022,2013-05-04,112.830658892
1023,2013-05-05,116.829559784
1024,2013-05-06,112.5799
1025,2013-05-07,110.939616114
1026,2013-05-08,113.50619419
1027,2013-05-09,111.644
1028,2013-05-10,117.882657834
1029,2013-05-11,115.391
1030,2013-05-12,114.5
1031,2013-05-13,115.928315862
1032,2013-05-14,107.062043602
1033,2013-05-15,108.59263393400002
1034,2013-05-16,113.320324916
1035,2013-05-17,117.45716305199998
1036,2013-05-18,118.4838
1037,2013-05-19,116.38
1038,2013-05-20,117.599041804
1039,2013-05-21,117.348
1040,2013-05-22,119.075521836
1041,2013-05-23,123.835277444
1042,2013-05-24,128.66391794400002
1043,2013-05-25,128.88057261
1044,2013-05-26,130.002080756
1045,2013-05-27,126.247715494
1046,2013-05-28,125.8736908
1047,2013-05-29,130.25148722199998
1048,2013-05-30,126.962
1049,2013-05-31,127.88138951199998
1050,2013-06-01,128.737533108
1051,2013-06-02,122.34617757
1052,2013-06-03,123.15253922
1053,2013-06-04,120.321727896
1054,2013-06-05,121.19039535
1055,2013-06-06,118.811456904
1056,2013-06-07,110.310020744
1057,2013-06-08,109.120557016
1058,2013-06-09,99.6530898088
1059,2013-06-10,104.314550266
1060,2013-06-11,107.362
1061,2013-06-12,106.01216110199998
1062,2013-06-13,102.075927028
1063,2013-06-14,99.22391874860004
1064,2013-06-15,99.701081323
1065,2013-06-16,98.9963649952
1066,2013-06-17,100.0
1067,2013-06-18,104.21250556
1068,2013-06-19,105.2384867
1069,2013-06-20,102.995886484
1070,2013-06-21,101.578550412
1071,2013-06-22,100.0
1072,2013-06-23,100.41
1073,2013-06-24,99.1983071558
1074,2013-06-25,97.8348793632
1075,2013-06-26,98.5186222374
1076,2013-06-27,96.8398302298
1077,2013-06-28,89.8270149586
1078,2013-06-29,88.98
1079,2013-06-30,89.48303703719998
1080,2013-07-01,83.866379937
1081,2013-07-02,87.92027565880001
1082,2013-07-03,77.8700280454
1083,2013-07-04,79.2388480802
1084,2013-07-05,67.0842065048
1085,2013-07-06,66.1934263416
1086,2013-07-07,73.7175890654
1087,2013-07-08,74.14869562359999
1088,2013-07-09,75.0001833866
1089,2013-07-10,86.0265657156
1090,2013-07-11,87.6346673952
1091,2013-07-12,90.1719915296
1092,2013-07-13,91.6386140104
1093,2013-07-14,90.042
1094,2013-07-15,93.7718702122
1095,2013-07-16,91.5859280438
1096,2013-07-17,91.072269566
1097,2013-07-18,85.16284213280001
1098,2013-07-19,86.4897668956
1099,2013-07-20,84.936084413
1100,2013-07-21,85.85354587460002
1101,2013-07-22,85.60135641320001
1102,2013-07-23,86.88681211480001
1103,2013-07-24,88.331511862
1104,2013-07-25,90.12030622519998
1105,2013-07-26,89.98675950980001
1106,2013-07-27,88.16
1107,2013-07-28,92.51399999999998
1108,2013-07-29,93.39
1109,2013-07-30,96.7757675278
1110,2013-07-31,98.232
1111,2013-08-01,96.578561074
1112,2013-08-02,95.8301376346
1113,2013-08-03,95.55
1114,2013-08-04,96.38
1115,2013-08-05,97.80096672
1116,2013-08-06,97.688
1117,2013-08-07,97.062884361
1118,2013-08-08,94.2685705668
1119,2013-08-09,92.292406246
1120,2013-08-10,93.51
1121,2013-08-11,94.144
1122,2013-08-12,95.3870275228
1123,2013-08-13,97.82929394779998
1124,2013-08-14,99.1806789844
1125,2013-08-15,98.1072987918
1126,2013-08-16,98.25
1127,2013-08-17,99.764863198
1128,2013-08-18,99.3
1129,2013-08-19,102.85
1130,2013-08-20,104.803518056
1131,2013-08-21,110.43000000000002
1132,2013-08-22,109.543050212
1133,2013-08-23,107.702320088
1134,2013-08-24,109.050068334
1135,2013-08-25,113.173148148
1136,2013-08-26,111.826038408
1137,2013-08-27,117.70984706999998
1138,2013-08-28,117.94199999999998
1139,2013-08-29,118.54657146
1140,2013-08-30,124.854965116
1141,2013-08-31,128.36893722000002
1142,2013-09-01,130.66799999999998
1143,2013-09-02,130.07072
1144,2013-09-03,129.179367224
1145,2013-09-04,122.179969596
1146,2013-09-05,122.619851268
1147,2013-09-06,117.215590382
1148,2013-09-07,119.922
1149,2013-09-08,118.34
1150,2013-09-09,121.243895666
1151,2013-09-10,122.066102166
1152,2013-09-11,127.30356871400002
1153,2013-09-12,126.657381216
1154,2013-09-13,127.578944306
1155,2013-09-14,124.48999999999998
1156,2013-09-15,125.341818674
1157,2013-09-16,126.144560294
1158,2013-09-17,126.89807517
1159,2013-09-18,127.050300348
1160,2013-09-19,124.156
1161,2013-09-20,122.981812394
1162,2013-09-21,123.404
1163,2013-09-22,123.155278954
1164,2013-09-23,122.64674409
1165,2013-09-24,123.772
1166,2013-09-25,123.29541168800002
1167,2013-09-26,124.840458308
1168,2013-09-27,126.858838722
1169,2013-09-28,126.760264032
1170,2013-09-29,127.01000000000002
1171,2013-09-30,126.25
1172,2013-10-01,127.495375
1173,2013-10-02,103.719813386
1174,2013-10-03,117.57163172
1175,2013-10-04,121.94
1176,2013-10-05,121.25
1177,2013-10-06,122.48999999999998
1178,2013-10-07,123.58300198
1179,2013-10-08,124.35379779999998
1180,2013-10-09,125.9
1181,2013-10-10,126.8
1182,2013-10-11,127.4028133
1183,2013-10-12,127.664017652
1184,2013-10-13,132.546798864
1185,2013-10-14,135.36291349799998
1186,2013-10-15,144.037009566
1187,2013-10-16,137.725951932
1188,2013-10-17,143.925082672
1189,2013-10-18,152.89
1190,2013-10-19,166.0
1191,2013-10-20,166.577402846
1192,2013-10-21,180.04214545399998
1193,2013-10-22,189.671875
1194,2013-10-23,203.67647213
1195,2013-10-24,194.205670468
1196,2013-10-25,187.410139112
1197,2013-10-26,179.56
1198,2013-10-27,194.21404057
1199,2013-10-28,196.157851632
1200,2013-10-29,204.71721574
1201,2013-10-30,198.241483734
1202,2013-10-31,203.188263428
1203,2013-11-01,202.66000000000005
1204,2013-11-02,204.780666668
1205,2013-11-03,209.97676905199995
1206,2013-11-04,227.66147456
1207,2013-11-05,242.853461094
1208,2013-11-06,263.374069342
1209,2013-11-07,290.837617048
1210,2013-11-08,334.186408682
1211,2013-11-09,334.87924823
1212,2013-11-10,325.439078968
1213,2013-11-11,343.79950985600004
1214,2013-11-12,354.930332458
1215,2013-11-13,394.190255216
1216,2013-11-14,415.8571482
1217,2013-11-15,413.605101372
1218,2013-11-16,436.62648168
1219,2013-11-17,474.8506854040001
1220,2013-11-18,667.042706084
1221,2013-11-19,540.536009962
1222,2013-11-20,598.564391
1223,2013-11-21,719.821885452
1224,2013-11-22,796.079284704
1225,2013-11-23,829.5318394279999
1226,2013-11-24,804.06619701
1227,2013-11-25,813.3048949680001
1228,2013-11-26,916.060529778
1229,2013-11-27,964.312489128
1230,2013-11-28,1012.81292734
1231,2013-11-29,1133.75527568
1232,2013-11-30,1118.0154046600005
1233,2013-12-01,953.135950666
1234,2013-12-02,1041.96372376
1235,2013-12-03,1054.16594214
1236,2013-12-04,1134.39085984
1237,2013-12-05,1026.00829634
1238,2013-12-06,811.3518261880001
1239,2013-12-07,693.824481394
1240,2013-12-08,786.5764829899999
1241,2013-12-09,897.73743765
1242,2013-12-10,979.69510658
1243,2013-12-11,877.395064578
1244,2013-12-12,873.043849604
1245,2013-12-13,885.3134358740001
1246,2013-12-14,852.01974842
1247,2013-12-15,861.894691022
1248,2013-12-16,690.700953712
1249,2013-12-17,675.8618964919999
1250,2013-12-18,520.8357772840001
1251,2013-12-19,684.727403898
1252,2013-12-20,607.9770523139999
1253,2013-12-21,597.4978388019999
1254,2013-12-22,613.3973363260001
1255,2013-12-23,657.355982328
1256,2013-12-24,652.445016424
1257,2013-12-25,679.4395154160001
1258,2013-12-26,747.7618741939999
1259,2013-12-27,723.730979262
1260,2013-12-28,714.999117648
1261,2013-12-29,728.090297256
1262,2013-12-30,735.9660303120002
1263,2013-12-31,731.9532930060001
1264,2014-01-01,753.405480556
1265,2014-01-02,784.280603894
1266,2014-01-03,807.915916232
1267,2014-01-04,828.7459845879999
1268,2014-01-05,904.760075074
1269,2014-01-06,917.382725522
1270,2014-01-07,789.593524042
1271,2014-01-08,822.864923038
1272,2014-01-09,825.8665006040001
1273,2014-01-10,854.445450584
1274,2014-01-11,893.6831232820001
1275,2014-01-12,843.286613774
1276,2014-01-13,822.530427934
1277,2014-01-14,815.996819406
1278,2014-01-15,840.1151583520001
1279,2014-01-16,814.4962523859999
1280,2014-01-17,794.5266687980001
1281,2014-01-18,811.37762176
1282,2014-01-19,841.4564324119999
1283,2014-01-20,826.696425026
1284,2014-01-21,824.875769878
1285,2014-01-22,818.534270204
1286,2014-01-23,810.869203164
1287,2014-01-24,779.3849452420001
1288,2014-01-25,805.652675222
1289,2014-01-26,814.847146534
1290,2014-01-27,746.678657078
1291,2014-01-28,785.9504199859999
1292,2014-01-29,794.098192396
1293,2014-01-30,799.5229998400001
1294,2014-01-31,802.998525562
1295,2014-02-01,813.159890274
1296,2014-02-02,814.932732602
1297,2014-02-03,808.5
1298,2014-02-04,801.39173376
1299,2014-02-05,780.917515036
1300,2014-02-06,762.981093598
1301,2014-02-07,708.3660443880001
1302,2014-02-08,679.578138862
1303,2014-02-09,687.314088924
1304,2014-02-10,688.4182184199999
1305,2014-02-11,675.110840662
1306,2014-02-12,652.543163334
1307,2014-02-13,605.83889448
1308,2014-02-14,670.0066271759999
1309,2014-02-15,655.269274756
1310,2014-02-16,620.641121662
1311,2014-02-17,632.4809440480001
1312,2014-02-18,629.1273936299999
1313,2014-02-19,624.838114922
1314,2014-02-20,562.5895875420001
1315,2014-02-21,581.290525096
1316,2014-02-22,611.552214376
1317,2014-02-23,608.198850544
1318,2014-02-24,536.8594994299999
1319,2014-02-25,536.2111523420001
1320,2014-02-26,585.5174387139999
1321,2014-02-27,583.057392048
1322,2014-02-28,551.4270378320001
1323,2014-03-01,566.7533114280001
1324,2014-03-02,563.2946821140001
1325,2014-03-03,676.820067156
1326,2014-03-04,673.387906086
1327,2014-03-05,670.1076203939999
1328,2014-03-06,669.219942962
1329,2014-03-07,632.308556588
1330,2014-03-08,620.6247192339999
1331,2014-03-09,638.418612898
1332,2014-03-10,629.382
1333,2014-03-11,635.03872797
1334,2014-03-12,633.854888054
1335,2014-03-13,641.6025862160001
1336,2014-03-14,629.8350340720001
1337,2014-03-15,637.415090218
1338,2014-03-16,634.8101052919999
1339,2014-03-17,622.84479101
1340,2014-03-18,614.438939238
1341,2014-03-19,611.19495134
1342,2014-03-20,586.953250296
1343,2014-03-21,570.012095636
1344,2014-03-22,564.545464148
1345,2014-03-23,559.690294744
1346,2014-03-24,584.911571278
1347,2014-03-25,583.845073968
1348,2014-03-26,579.087233466
1349,2014-03-27,472.14433733800007
1350,2014-03-28,501.09610014200007
1351,2014-03-29,491.9478371900001
1352,2014-03-30,458.77462072399993
1353,2014-03-31,457.023554568
1354,2014-04-01,479.312290686
1355,2014-04-02,439.626726544
1356,2014-04-03,449.53955801
1357,2014-04-04,451.900550232
1358,2014-04-05,463.62556298400006
1359,2014-04-06,457.883594364
1360,2014-04-07,448.95518037
1361,2014-04-08,453.33637542
1362,2014-04-09,443.061913538
1363,2014-04-10,363.851086082
1364,2014-04-11,423.4131448
1365,2014-04-12,423.368963092
1366,2014-04-13,416.864604154
1367,2014-04-14,459.098005824
1368,2014-04-15,522.29491627
1369,2014-04-16,527.687720992
1370,2014-04-17,498.366678046
1371,2014-04-18,482.26565610000006
1372,2014-04-19,504.842390182
1373,2014-04-20,500.39539343
1374,2014-04-21,497.251879218
1375,2014-04-22,489.992809938
1376,2014-04-23,492.0000000000001
1377,2014-04-24,502.220952572
1378,2014-04-25,466.88685158400006
1379,2014-04-26,461.0453260000001
1380,2014-04-27,434.374768044
1381,2014-04-28,442.82037402
1382,2014-04-29,448.0
1383,2014-04-30,448.89941997000005
1384,2014-05-01,460.701262044
1385,2014-05-02,454.355623846
1386,2014-05-03,439.87207680600005
1387,2014-05-04,437.933060358
1388,2014-05-05,433.0
1389,2014-05-06,428.0100000000001
1390,2014-05-07,440.92028681400006
1391,2014-05-08,439.0813533279999
1392,2014-05-09,451.468934602
1393,2014-05-10,456.543988148
1394,2014-05-11,439.14571258
1395,2014-05-12,442.46349
1396,2014-05-13,439.107218986
1397,2014-05-14,445.754518832
1398,2014-05-15,446.33672479
1399,2014-05-16,447.269647738
1400,2014-05-17,450.0057898
1401,2014-05-18,446.898
1402,2014-05-19,448.179080492
1403,2014-05-20,489.193911936
1404,2014-05-21,493.694430672
1405,2014-05-22,529.49782271
1406,2014-05-23,523.491528154
1407,2014-05-24,528.214489126
1408,2014-05-25,573.07334608
1409,2014-05-26,583.558250216
1410,2014-05-27,573.185524618
1411,2014-05-28,580.266611644
1412,2014-05-29,570.35
1413,2014-05-30,621.18
1414,2014-05-31,627.3743539159999
1415,2014-06-01,629.8553311400001
1416,2014-06-02,662.0855888839999
1417,2014-06-03,669.938043516
1418,2014-06-04,642.357380702
1419,2014-06-05,661.48
1420,2014-06-06,649.0938278240001
1421,2014-06-07,657.122319458
1422,2014-06-08,657.9504511279999
1423,2014-06-09,648.3175507240001
1424,2014-06-10,648.549935972
1425,2014-06-11,622.5026906339999
1426,2014-06-12,571.006454714
1427,2014-06-13,591.983880914
1428,2014-06-14,568.1956108239999
1429,2014-06-15,590.40657709
1430,2014-06-16,586.980456142
1431,2014-06-17,606.443230048
1432,2014-06-18,607.0
1433,2014-06-19,593.11789317
1434,2014-06-20,588.950932812
1435,2014-06-21,589.036790108
1436,2014-06-22,600.0404249320001
1437,2014-06-23,588.193980926
1438,2014-06-24,573.3281355759999
1439,2014-06-25,560.4947890579999
1440,2014-06-26,579.622750878
1441,2014-06-27,599.929629306
1442,2014-06-28,590.5955207659999
1443,2014-06-29,599.89
1444,2014-06-30,638.68650652
1445,2014-07-01,639.157792748
1446,2014-07-02,650.071232986
1447,2014-07-03,646.6670635520001
1448,2014-07-04,627.258726514
1449,2014-07-05,630.747663504
1450,2014-07-06,631.4238304700001
1451,2014-07-07,622.774120722
1452,2014-07-08,624.2982841780001
1453,2014-07-09,621.8734082320001
1454,2014-07-10,616.775924134
1455,2014-07-11,634.129679252
1456,2014-07-12,636.46644725
1457,2014-07-13,630.5449909639999
1458,2014-07-14,619.701223542
1459,2014-07-15,623.5592835140001
1460,2014-07-16,615.9106732139999
1461,2014-07-17,623.7643585440001
1462,2014-07-18,631.42881345
1463,2014-07-19,629.726
1464,2014-07-20,625.846605424
1465,2014-07-21,621.830136434
1466,2014-07-22,619.567647252
1467,2014-07-23,619.926984708
1468,2014-07-24,603.820880232
1469,2014-07-25,602.8812411219999
1470,2014-07-26,595.95700884
1471,2014-07-27,591.9597686699999
1472,2014-07-28,589.3779206380001
1473,2014-07-29,585.1045461199999
1474,2014-07-30,563.3470577280001
1475,2014-07-31,582.037732788
1476,2014-08-01,598.2
1477,2014-08-02,589.306
1478,2014-08-03,586.489508506
1479,2014-08-04,588.479331236
1480,2014-08-05,580.340990122
1481,2014-08-06,582.416533308
1482,2014-08-07,584.81249954
1483,2014-08-08,588.78812401
1484,2014-08-09,589.242055856
1485,2014-08-10,590.785817632
1486,2014-08-11,573.9565111500001
1487,2014-08-12,567.831212848
1488,2014-08-13,549.790349374
1489,2014-08-14,507.387017804
1490,2014-08-15,501.237741262
1491,2014-08-16,522.748127092
1492,2014-08-17,498.225640878
1493,2014-08-18,473.215708716
1494,2014-08-19,491.00693467
1495,2014-08-20,518.0240521100001
1496,2014-08-21,520.3913133
1497,2014-08-22,514.794876152
1498,2014-08-23,496.190259712
1499,2014-08-24,507.644099696
1500,2014-08-25,503.1851232
1501,2014-08-26,513.621734654
1502,2014-08-27,511.792230472
1503,2014-08-28,506.538198958
1504,2014-08-29,509.045533048
1505,2014-08-30,501.001790512
1506,2014-08-31,478.878867428
1507,2014-09-01,475.3466094740001
1508,2014-09-02,473.803368534
1509,2014-09-03,474.544192728
1510,2014-09-04,488.60745904
1511,2014-09-05,477.642145722
1512,2014-09-06,479.74170882
1513,2014-09-07,476.11974577
1514,2014-09-08,468.030480732
1515,2014-09-09,473.375732486
1516,2014-09-10,477.60737498399993
1517,2014-09-11,477.41388296800005
1518,2014-09-12,474.19739259
1519,2014-09-13,477.127472342
1520,2014-09-14,474.606315074
1521,2014-09-15,469.57152418
1522,2014-09-16,463.2017233959999
1523,2014-09-17,452.3290782179999
1524,2014-09-18,425.668635086
1525,2014-09-19,395.737689734
1526,2014-09-20,410.71515541
1527,2014-09-21,400.465411766
1528,2014-09-22,399.134149668
1529,2014-09-23,439.4156581540001
1530,2014-09-24,423.56804793
1531,2014-09-25,409.347515356
1532,2014-09-26,404.57418751600005
1533,2014-09-27,400.686514188
1534,2014-09-28,375.303150224
1535,2014-09-29,373.990622608
1536,2014-09-30,390.18710973
1537,2014-10-01,383.94373517800005
1538,2014-10-02,375.4928339
1539,2014-10-03,357.362980336
1540,2014-10-04,326.642468598
1541,2014-10-05,323.055049424
1542,2014-10-06,328.049174812
1543,2014-10-07,334.404218494
1544,2014-10-08,355.992247346
1545,2014-10-09,364.556226584
1546,2014-10-10,360.938671886
1547,2014-10-11,362.43268194600006
1548,2014-10-12,379.5442335080001
1549,2014-10-13,392.325506156
1550,2014-10-14,402.428572038
1551,2014-10-15,394.094481952
1552,2014-10-16,383.085283296
1553,2014-10-17,383.060919656
1554,2014-10-18,390.75379734
1555,2014-10-19,388.575872572
1556,2014-10-20,381.35682622
1557,2014-10-21,385.846074676
1558,2014-10-22,382.43631932
1559,2014-10-23,356.566155236
1560,2014-10-24,358.1904358080001
1561,2014-10-25,348.157435614
1562,2014-10-26,355.021491172
1563,2014-10-27,350.983183486
1564,2014-10-28,355.774005564
1565,2014-10-29,335.093284832
1566,2014-10-30,346.12152948600004
1567,2014-10-31,337.813393346
1568,2014-11-01,324.573484356
1569,2014-11-02,324.36579329
1570,2014-11-03,325.965872218
1571,2014-11-04,330.07754074400003
1572,2014-11-05,338.002215156
1573,2014-11-06,349.912207048
1574,2014-11-07,342.135011436
1575,2014-11-08,345.74628679
1576,2014-11-09,365.563844488
1577,2014-11-10,365.870426192
1578,2014-11-11,369.814967434
1579,2014-11-12,424.366060076
1580,2014-11-13,420.474808772
1581,2014-11-14,399.500638838
1582,2014-11-15,376.629004974
1583,2014-11-16,389.797810122
1584,2014-11-17,388.358
1585,2014-11-18,375.089345896
1586,2014-11-19,378.896020706
1587,2014-11-20,356.462709068
1588,2014-11-21,350.462287766
1589,2014-11-22,353.31120368
1590,2014-11-23,367.699086678
1591,2014-11-24,375.8525662779999
1592,2014-11-25,376.590034426
1593,2014-11-26,367.557562668
1594,2014-11-27,369.654274774
1595,2014-11-28,376.849520466
1596,2014-11-29,375.88472041
1597,2014-11-30,376.681515864
1598,2014-12-01,376.62900668896464
1599,2014-12-02,379.06941206171257
1600,2014-12-03,375.5560275468264
1601,2014-12-04,369.19470388
1602,2014-12-05,376.0
1603,2014-12-06,375.017951538
1604,2014-12-07,377.14578303
1605,2014-12-08,361.6342622220001
1606,2014-12-09,351.908547904
1607,2014-12-10,346.959745012
1608,2014-12-11,348.921944692
1609,2014-12-12,352.869712602
1610,2014-12-13,350.961507326
1611,2014-12-14,357.141899984
1612,2014-12-15,348.081860686
1613,2014-12-16,328.90113902
1614,2014-12-17,321.598493206
1615,2014-12-18,312.281775888
1616,2014-12-19,318.544134062
1617,2014-12-20,331.49050168199994
1618,2014-12-21,320.556787554
1619,2014-12-22,331.997882986
1620,2014-12-23,336.522172414
1621,2014-12-24,322.522
1622,2014-12-25,319.693281002
1623,2014-12-26,329.31228121600003
1624,2014-12-27,316.209387338
1625,2014-12-28,317.59399999999994
1626,2014-12-29,312.45850041200003
1627,2014-12-30,311.43002015
1628,2014-12-31,320.992712128
1629,2015-01-01,314.025456318
1630,2015-01-02,315.687160984
1631,2015-01-03,283.00653515
1632,2015-01-04,263.80788251599995
1633,2015-01-05,276.8
1634,2015-01-06,276.8
1635,2015-01-07,276.8
1636,2015-01-08,284.2775
1637,2015-01-09,293.956460672
1638,2015-01-10,275.178914552
1639,2015-01-11,265.104599912
1640,2015-01-12,267.0091753
1641,2015-01-13,226.23151002694604
1642,2015-01-14,172.2093361644184
1643,2015-01-15,210.22205401982143
1644,2015-01-16,207.400753385583
1645,2015-01-17,199.71335481
1646,2015-01-18,211.933325656
1647,2015-01-19,216.21354573944032
1648,2015-01-20,211.21436810323
1649,2015-01-21,227.3673392702163
1650,2015-01-22,233.0832877620321
1651,2015-01-23,233.64693715257727
1652,2015-01-24,249.34753805699572
1653,2015-01-25,254.56624312740092
1654,2015-01-26,274.3673394383924
1655,2015-01-27,263.8566599952122
1656,2015-01-28,235.52673814242772
1657,2015-01-29,235.37804606435824
1658,2015-01-30,228.4714563518461
1659,2015-01-31,218.1833214083741
1660,2015-02-01,227.6223232278307
1661,2015-02-02,237.9709054988361
1662,2015-02-03,227.6791825345782
1663,2015-02-04,227.08019879655745
1664,2015-02-05,216.85577466626745
1665,2015-02-06,222.78397787291476
1666,2015-02-07,229.00185702084917
1667,2015-02-08,223.963671914962
1668,2015-02-09,221.00423895534863
1669,2015-02-10,220.600396870975
1670,2015-02-11,219.72851613123763
1671,2015-02-12,222.8289033731729
1672,2015-02-13,236.80501885043395
1673,2015-02-14,257.0310272347365
1674,2015-02-15,235.04578132021572
1675,2015-02-16,234.52568993572527
1676,2015-02-17,244.7022003916088
1677,2015-02-18,237.4602610895538
1678,2015-02-19,241.46005745043004
1679,2015-02-20,245.34212468697484
1680,2015-02-21,245.57855416287265
1681,2015-02-22,236.4572949646824
1682,2015-02-23,239.2251327609445
1683,2015-02-24,239.84104232259955
1684,2015-02-25,238.1139375509444
1685,2015-02-26,237.0798280600164
1686,2015-02-27,253.82688189441117
1687,2015-02-28,253.6915093847788
1688,2015-03-01,258.7270505768632
1689,2015-03-02,276.09280051627326
1690,2015-03-03,282.4760880921545
1691,2015-03-04,272.0490118612828
1692,2015-03-05,275.7988366596072
1693,2015-03-06,273.04917469043914
1694,2015-03-07,276.87809766906935
1695,2015-03-08,275.2790516535126
1696,2015-03-09,288.21420611712483
1697,2015-03-10,292.4491012592292
1698,2015-03-11,296.5324948519402
1699,2015-03-12,295.8481806574898
1700,2015-03-13,285.6382567507711
1701,2015-03-14,283.2459863615356
1702,2015-03-15,287.2991907259144
1703,2015-03-16,291.34814111759096
1704,2015-03-17,286.2368092015699
1705,2015-03-18,258.19452903790227
1706,2015-03-19,262.2621084126871
1707,2015-03-20,263.0544217347894
1708,2015-03-21,261.3618035693705
1709,2015-03-22,268.2085121177197
1710,2015-03-23,266.23292063440385
1711,2015-03-24,245.67390713063523
1712,2015-03-25,246.8942550731276
1713,2015-03-26,249.57019468149684
1714,2015-03-27,247.8728067688984
1715,2015-03-28,253.40005072568175
1716,2015-03-29,243.3137110161505
1717,2015-03-30,248.42738942036203
1718,2015-03-31,244.57664205222832
1719,2015-04-01,247.63303657656544
1720,2015-04-02,253.9553864676677
1721,2015-04-03,254.88683613841857
1722,2015-04-04,253.99292625441475
1723,2015-04-05,261.2126187518514
1724,2015-04-06,256.4220730129188
1725,2015-04-07,253.9894885279104
1726,2015-04-08,245.8480735401531
1727,2015-04-09,244.6159208857772
1728,2015-04-10,236.51085470525223
1729,2015-04-11,236.77240091579887
1730,2015-04-12,236.47709775061168
1731,2015-04-13,224.9765153296649
1732,2015-04-14,219.38748621905413
1733,2015-04-15,223.8348000035629
1734,2015-04-16,227.870378726502
1735,2015-04-17,223.0841719013738
1736,2015-04-18,223.5865237125548
1737,2015-04-19,223.56744726495444
1738,2015-04-20,225.2184300872037
1739,2015-04-21,235.52102469647576
1740,2015-04-22,233.7009634608557
1741,2015-04-23,236.16353681713173
1742,2015-04-24,231.0205337248769
1743,2015-04-25,226.58547994375857
1744,2015-04-26,221.0537996048133
1745,2015-04-27,227.44977115968467
1746,2015-04-28,225.3984377539342
1747,2015-04-29,225.6405442418366
1748,2015-04-30,236.70311574991769
1749,2015-05-01,232.7740205181823
1750,2015-05-02,234.4547062686378
1751,2015-05-03,239.8453986375642
1752,2015-05-04,239.2673350149646
1753,2015-05-05,236.2114911026119
1754,2015-05-06,229.65578168538187
1755,2015-05-07,237.41283096784375
1756,2015-05-08,244.33760132386223
1757,2015-05-09,242.61964510761345
1758,2015-05-10,240.84372690869867
1759,2015-05-11,241.6363056849018
1760,2015-05-12,241.3522020526193
1761,2015-05-13,236.34631682189985
1762,2015-05-14,237.2065240952482
1763,2015-05-15,237.88739720451107
1764,2015-05-16,236.39271552739996
1765,2015-05-17,236.67925526699733
1766,2015-05-18,233.59070718131207
1767,2015-05-19,231.9483393396152
1768,2015-05-20,234.39819597114405
1769,2015-05-21,235.60389444679785
1770,2015-05-22,239.8753072751549
1771,2015-05-23,238.7335530263541
1772,2015-05-24,240.2080085180499
