date,open,close,low,high
2020-12-12,3.5656376180332643,3.4856843803833573,3.3272273287320386,3.6988166742318036
2020-12-13,5.389728918340769,3.849600955998475,3.8490727379616305,5.368138107789921
2020-12-14,4.972736508199769,5.30344364468133,4.721423445790567,5.355643735758339
2020-12-15,4.960092099109343,5.20230025644056,4.815353848409013,5.431562819203268
2020-12-16,6.625742185124006,4.988533294766633,4.8405313549135975,7.060498290276341
2020-12-17,6.858282772408336,6.5132845951049765,5.408629856108577,7.115630712979897
2020-12-18,7.10660339642974,6.8852358192169785,6.611271203805023,7.192207447983384
2020-12-19,7.63691412130742,6.969388021854504,6.834017288046806,8.255970636619896
2020-12-20,7.254249689462144,7.410529542493672,6.994380350781741,7.678590160495122
2020-12-21,6.2224294063312104,7.437496569225628,6.063623545999299,7.8376010529855975
2020-12-22,6.646177973389992,6.072574782346585,6,6.689597315436238
2020-12-23,6.049912205006662,6.589733651734314,5.759010786635103,6.708645054031582
2020-12-24,6.579452337875388,6.207730725210686,5.807267204522909,6.579036006601766
2020-12-25,6.971627946696168,6.512066987549897,6.373233607409818,8.33309558646717
2020-12-26,7.566352253629881,7.110661317921142,6.804654011022655,7.748894443376268
2020-12-27,8.02037423134781,7.582210665530924,7.471654815284517,8.197606406910825
2020-12-28,8.011691774479644,7.984899765686025,7.870652369623763,8.306267247693532
2020-12-29,6.378258458125346,7.894344183409303,6.044530392515544,7.835117701944673
2020-12-30,6.744129328966625,6.837606837606834,6.644878583165969,7.533671506034634
2020-12-31,5.692746970316486,6.74459906494862,5.6148541926146445,6.850455491487254
2021-01-01,5.785256684035195,5.622658949967914,5.6139233054691795,6.080803624454887
2021-01-02,6.793655730057534,5.578944844288992,5.468683155880918,7.0816408372357795
2021-01-03,7.945000332123603,6.658387083850814,6.594355005255391,7.849593002065366
2021-01-04,7.094165480529255,7.904961420645887,6.703260869565213,8.386487766186853
2021-01-05,7.523276159711628,7.215290534959134,7.119510533650805,7.694343694646191
2021-01-06,7.595886395149476,7.503944089763051,7.310317656925753,8.722727272727276
2021-01-07,7.718096275178532,7.540059594787736,7.256695328331234,8.109287233462402
2021-01-08,7.16910544725179,7.477370403504212,6.84825162781252,8.346153361952847
2021-01-09,6.931998480412978,7.183909475873672,6.09066399147282,7.326892704645198
2021-01-10,6.2300406799247225,6.987261162194078,5.7645794141359845,7.504903931673919
2021-01-11,7.027591462527869,6.516041451055765,6.463215258855586,7.5169212079139065
2021-01-12,6.924302741641185,6.854096337591025,6.79708454810496,7.50612283608652
2021-01-13,6.965107279528753,6.506167865589442,6.527615294624724,7.206928724770916
2021-01-14,6.701620639945001,6.952075560627765,6.1832984926834476,7.292376316873346
2021-01-15,5.934271992477607,6.691937748002047,5.935515795794457,7.035364736895031
2021-01-16,6.1832614628367715,5.93872876862749,5.618119597036878,6.499892697324331
2021-01-17,6.085968660771776,6.316691759068973,5.273931935734461,6.3792636300689445
2021-01-18,6.554280936913226,6.165623444551643,5.681285599684872,7.070402373711484
2021-01-19,6.801261312912069,6.8590827289087635,6.4704406023424506,7.912795368588499
2021-01-20,5.944085947689979,6.7624361735528575,5.121846021134354,6.7649852272947495
2021-01-21,4.176112018367912,6.108544085942316,4.094747340425534,6.118094570611446
2021-01-22,4.898412650098171,4.744960489697528,4.32609810288839,5.753289142242996
2021-01-23,5.236832251622575,4.920889704196285,4.897616608449884,5.370609132818213
2021-01-24,5.253818879131349,5.2975228652557975,4.908080625129372,5.831338990016206
2021-01-25,5.50784920891682,5.556305822411844,5.409109555834555,6.543672528106083
2021-01-26,4.6542382613263555,5.633442851116362,4.233923975032707,5.669960179269456
2021-01-27,3.3819861219914293,4.323199594361887,3.1361078325721445,4.637558261361151
2021-01-28,4.010004841052104,3.4241549674705283,3.2962170931347172,4.235052168478485
2021-01-29,5.465793114249167,4.285672437531125,4.317234884939854,7.0677471636953
2021-01-30,4.916879054680251,5.555961223351289,4.238287254395731,5.665414504057572
2021-01-31,4.242163263697045,4.693049660379118,4.129846153846145,4.830710455294246
2021-02-01,4.874724501269009,4.224889085523967,4.255771071838659,5.487822603619776
2021-02-02,6.285441178537784,5.133163738239162,4.870388207211371,6.555072434956216
2021-02-03,6.533334764316991,6.504765089449934,6.4420155358493245,7.267044929089408
2021-02-04,6.913968100531662,6.773699542676112,6.2664867591025315,7.003180799537338
2021-02-05,6.6266144399746,6.696830377776168,6.4872806204833555,7.344109632529962
2021-02-06,7.412194408541921,6.826859283315306,6.7843404077146525,7.412194408541921
2021-02-07,6.186398738027235,7.451836798657337,5.821035371281338,7.424919805006184
2021-02-08,7.423679498657121,6.207135273649708,6.098350684658558,8.874043595848455
2021-02-09,7.222576905091859,7.10651103995688,7.07196291668073,7.699328216407074
2021-02-10,7.273467509248927,7.4166933657879905,6.995875534081295,7.675906183368871
2021-02-11,7.298096613476927,7.035908517592607,6.868059717573866,8.033728764518656
2021-02-12,7.7878566203365,7.438895014266684,6.49407263783883,7.776217756661781
2021-02-13,7.589322713565908,7.792804372837507,7.065499351491569,8.22195902422807
2021-02-14,7.952649251143377,7.978452966708838,7.580228928199798,8.921346578456209
2021-02-15,8.03519462470045,7.714272234404578,6.864929947460599,8.04185621054445
2021-02-16,7.949164451776494,7.593704500920992,7.578458357617817,8.996
2021-02-17,8.430022729366963,8.234627811935932,8.113152028892637,9.149066707050459
2021-02-18,8.234996758558944,8.494033417454142,8.121699285492388,9.073559627238382
2021-02-19,8.148929837378578,8.363363829820287,8.036600132807315,9.314319897818955
2021-02-20,7.056350860101576,7.962549267917876,6.957821383405213,8.258578185841097
2021-02-21,7.713245313898575,7.286100447656123,7.141338081729611,8.122726119696013
2021-02-22,6.595024235262362,7.325916050982395,6.438221710090473,7.894717369266171
2021-02-23,6.922167021528273,6.4552962405564625,6.5108259370230055,7.466221682847903
2021-02-24,6.225990251658008,7.2728848821081895,6.116775352809346,7.235158990674852
2021-02-25,5.485251312330507,6.23909638351422,5.287609900378661,6.230451768242057
2021-02-26,4.554348781989271,5.723302153262363,4.241388222598073,5.696468403829444
