,date,whales_change,whales
106,2009-05-02,114.57104670329682,4423.209958713882
107,2009-05-03,-5.649900750112465,4423.209958713882
108,2009-05-04,-8.474851125170062,4423.209958713882
109,2009-05-05,-11.299801500227659,4423.209958713882
110,2009-05-06,-14.124751875284346,4423.209958713882
111,2009-05-07,-16.949702250341943,4423.209958713882
112,2009-05-08,-19.77465262539772,4423.209958713882
113,2009-05-09,-16.949702250341034,4423.209958713882
114,2009-05-10,-14.124751875284346,4423.209958713882
115,2009-05-11,-11.299801500227659,4423.209958713882
116,2009-05-12,-8.474851125170971,4423.209958713882
117,2009-05-13,-5.649900750113375,4423.209958713882
118,2009-05-14,-5.373837276446466,4387.525542094422
119,2009-05-15,-5.097773802779557,4387.525542094422
120,2009-05-16,-7.646660704169335,4387.525542094422
121,2009-05-17,-10.195547605559113,4387.525542094422
122,2009-05-18,-12.744434506948892,4387.525542094422
123,2009-05-19,-15.29332140833958,4387.525542094422
124,2009-05-20,-17.842208309730268,4387.525542094422
125,2009-05-21,-15.29332140834049,4387.525542094422
126,2009-05-22,-12.74443450695071,4387.525542094422
127,2009-05-23,-10.195547605560023,4387.525542094422
128,2009-05-24,-7.646660704170245,4387.525542094422
129,2009-05-25,-5.097773802780466,4387.525542094422
130,2009-05-26,-2.5488869013897784,4387.525542094422
131,2009-05-27,0.0,4387.525542094422
132,2009-05-28,0.0,4387.525542094422
133,2009-05-29,0.0,4387.525542094422
134,2009-05-30,0.0,4387.525542094422
135,2009-05-31,0.0,4387.525542094422
136,2009-06-01,0.0,4387.525542094422
137,2009-06-02,0.0,4387.525542094422
138,2009-06-03,0.0,4387.525542094422
139,2009-06-04,0.0,4387.525542094422
140,2009-06-05,0.0,4387.525542094422
141,2009-06-06,0.0,4387.525542094422
142,2009-06-07,0.0,4387.525542094422
143,2009-06-08,0.0,4387.525542094422
144,2009-06-09,0.0,4387.525542094422
145,2009-06-10,0.0,4387.525542094422
146,2009-06-11,0.0,4387.525542094422
147,2009-06-12,0.0,4387.525542094422
148,2009-06-13,0.0,4387.525542094422
149,2009-06-14,0.0,4387.525542094422
150,2009-06-15,0.0,4387.525542094422
151,2009-06-16,0.0,4387.525542094422
152,2009-06-17,0.0,4387.525542094422
153,2009-06-18,0.0,4387.525542094422
154,2009-06-19,0.0,4387.525542094422
155,2009-06-20,0.0,4387.525542094422
156,2009-06-21,0.0,4387.525542094422
157,2009-06-22,0.0,4387.525542094422
158,2009-06-23,0.0,4387.525542094422
159,2009-06-24,0.0,4387.525542094422
160,2009-06-25,0.0,4387.525542094422
161,2009-06-26,0.0,4387.525542094422
162,2009-06-27,0.0,4387.525542094422
163,2009-06-28,0.0,4387.525542094422
164,2009-06-29,0.0,4387.525542094422
165,2009-06-30,-2.3140342309889093,4355.129062860583
166,2009-07-01,-4.6280684619778185,4355.129062860583
167,2009-07-02,-6.942102692966728,4355.129062860583
168,2009-07-03,-9.256136923955637,4355.129062860583
169,2009-07-04,-11.570171154943637,4355.129062860583
170,2009-07-05,-13.884205385933456,4355.129062860583
171,2009-07-06,-16.198239616920546,4355.129062860583
172,2009-07-07,-13.884205385931637,4355.129062860583
173,2009-07-08,-11.570171154943637,4355.129062860583
174,2009-07-09,-9.256136923955637,4355.129062860583
175,2009-07-10,-6.942102692966728,4355.129062860583
176,2009-07-11,-4.628068461978728,4355.129062860583
177,2009-07-12,-2.3140342309898188,4355.129062860583
178,2009-07-13,-9.094947017729282e-13,4355.129062860583
179,2009-07-14,-9.094947017729282e-13,4355.129062860583
180,2009-07-15,-9.094947017729282e-13,4355.129062860583
181,2009-07-16,-9.094947017729282e-13,4355.129062860583
182,2009-07-17,-9.094947017729282e-13,4355.129062860583
183,2009-07-18,-9.094947017729282e-13,4355.129062860583
184,2009-07-19,-9.094947017729282e-13,4355.129062860583
185,2009-07-20,-9.094947017729282e-13,4355.129062860583
186,2009-07-21,-9.094947017729282e-13,4355.129062860583
187,2009-07-22,-9.094947017729282e-13,4355.129062860583
188,2009-07-23,-9.094947017729282e-13,4355.129062860583
189,2009-07-24,-9.094947017729282e-13,4355.129062860583
190,2009-07-25,-9.094947017729282e-13,4355.129062860583
191,2009-07-26,-9.094947017729282e-13,4355.129062860583
192,2009-07-27,-9.094947017729282e-13,4355.129062860583
193,2009-07-28,-9.094947017729282e-13,4355.129062860583
194,2009-07-29,-2.112398305599527,4325.555486582213
195,2009-07-30,-4.224796611196325,4325.555486582213
196,2009-07-31,-6.337194916794033,4325.555486582213
197,2009-08-01,-8.44959322239265,4325.555486582213
198,2009-08-02,-10.561991527989449,4325.555486582213
199,2009-08-03,-12.674389833587156,4325.555486582213
200,2009-08-04,-14.786788139184864,4325.555486582213
201,2009-08-05,-12.674389833586247,4325.555486582213
202,2009-08-06,-10.561991527988539,4325.555486582213
203,2009-08-07,-8.449593222390831,4325.555486582213
204,2009-08-08,-6.337194916793123,4325.555486582213
205,2009-08-09,-4.224796611195416,4325.555486582213
206,2009-08-10,-2.1123983055967983,4325.555486582213
207,2009-08-11,0.0,4325.555486582213
208,2009-08-12,0.0,4325.555486582213
209,2009-08-13,0.0,4325.555486582213
210,2009-08-14,0.0,4325.555486582213
211,2009-08-15,0.0,4325.555486582213
212,2009-08-16,0.0,4325.555486582213
213,2009-08-17,0.0,4325.555486582213
214,2009-08-18,0.0,4325.555486582213
215,2009-08-19,0.0,4325.555486582213
216,2009-08-20,0.0,4325.555486582213
217,2009-08-21,0.0,4325.555486582213
218,2009-08-22,0.0,4325.555486582213
219,2009-08-23,0.0,4325.555486582213
220,2009-08-24,0.0,4325.555486582213
221,2009-08-25,0.0,4325.555486582213
222,2009-08-26,0.0,4325.555486582213
223,2009-08-27,0.0,4325.555486582213
224,2009-08-28,0.0,4325.555486582213
225,2009-08-29,0.0,4325.555486582213
226,2009-08-30,0.0,4325.555486582213
227,2009-08-31,-1.9378532335776981,4298.425541312125
228,2009-09-01,-3.8757064671553962,4298.425541312125
229,2009-09-02,-5.813559700733094,4298.425541312125
230,2009-09-03,114.44664628767805,6009.198370419962
231,2009-09-04,234.70685227608737,6009.198370419962
232,2009-09-05,354.9670582644985,6009.198370419962
233,2009-09-06,475.22726425290875,6009.198370419962
234,2009-09-07,599.3631767084753,6009.198370419962
235,2009-09-08,723.4990891640427,6009.198370419962
236,2009-09-09,847.6350016196075,6009.198370419962
237,2009-09-10,727.3747956311963,6009.198370419962
238,2009-09-11,607.1145896427861,6009.198370419962
239,2009-09-12,486.85438365437585,6009.198370419962
240,2009-09-13,366.5941776659638,6009.198370419962
241,2009-09-14,244.39611844397587,6009.198370419962
242,2009-09-15,122.19805922198702,6009.198370419962
243,2009-09-16,-9.094947017729282e-13,6009.198370419962
244,2009-09-17,-9.094947017729282e-13,6009.198370419962
245,2009-09-18,-9.094947017729282e-13,6009.198370419962
246,2009-09-19,-9.094947017729282e-13,6009.198370419962
247,2009-09-20,-9.094947017729282e-13,6009.198370419962
248,2009-09-21,-9.094947017729282e-13,6009.198370419962
249,2009-09-22,-9.094947017729282e-13,6009.198370419962
250,2009-09-23,-9.094947017729282e-13,6009.198370419962
251,2009-09-24,-9.094947017729282e-13,6009.198370419962
252,2009-09-25,-9.094947017729282e-13,6009.198370419962
253,2009-09-26,-9.094947017729282e-13,6009.198370419962
254,2009-09-27,-9.094947017729282e-13,6009.198370419962
255,2009-09-28,-9.094947017729282e-13,6009.198370419962
256,2009-09-29,-9.094947017729282e-13,6009.198370419962
257,2009-09-30,-9.094947017729282e-13,6009.198370419962
258,2009-10-01,-9.094947017729282e-13,6009.198370419962
259,2009-10-02,-9.094947017729282e-13,6009.198370419962
260,2009-10-03,-9.094947017729282e-13,6009.198370419962
261,2009-10-04,-9.094947017729282e-13,6009.198370419962
262,2009-10-05,-9.094947017729282e-13,6009.198370419962
263,2009-10-06,-3.1968780466186217,5964.442077767316
264,2009-10-07,-6.393756093236334,5964.442077767316
265,2009-10-08,-9.590634139853137,5964.442077767316
266,2009-10-09,-12.787512186472668,5964.442077767316
267,2009-10-10,-15.98439023308947,5964.442077767316
268,2009-10-11,-19.181268279706273,5964.442077767316
269,2009-10-12,108.44800141503674,7796.008146146365
270,2009-10-13,242.47102720301518,7796.008146146365
271,2009-10-14,376.4940529909918,7796.008146146365
272,2009-10-15,510.51707877897024,7796.008146146365
273,2009-10-16,644.5401045669487,7796.008146146365
274,2009-10-17,778.5631303549262,7796.008146146365
275,2009-10-18,784.9568864481625,6009.198370419958
276,2009-10-19,529.6983470586774,6009.198370419958
277,2009-10-20,271.2429296225746,6009.198370419958
278,2009-10-21,12.787512186471758,6009.198370419958
279,2009-10-22,-245.6679052496329,6009.198370419958
280,2009-10-23,-504.12332268573664,6009.198370419958
281,2009-10-24,-762.5787401218413,6009.198370419958
282,2009-10-25,-765.7756181684581,6009.198370419958
283,2009-10-26,-638.1463484737142,6009.198370419958
284,2009-10-27,-510.51707877897115,6009.198370419958
285,2009-10-28,-382.88780908422814,6009.198370419958
286,2009-10-29,-255.25853938948512,6009.198370419958
287,2009-10-30,-127.6292696947421,6009.198370419958
288,2009-10-31,9.094947017729282e-13,6009.198370419958
289,2009-11-01,9.094947017729282e-13,6009.198370419958
290,2009-11-02,9.094947017729282e-13,6009.198370419958
291,2009-11-03,9.094947017729282e-13,6009.198370419958
292,2009-11-04,9.094947017729282e-13,6009.198370419958
293,2009-11-05,9.094947017729282e-13,6009.198370419958
294,2009-11-06,9.094947017729282e-13,6009.198370419958
295,2009-11-07,9.094947017729282e-13,6009.198370419958
296,2009-11-08,9.094947017729282e-13,6009.198370419958
297,2009-11-09,9.094947017729282e-13,6009.198370419958
298,2009-11-10,9.094947017729282e-13,6009.198370419958
299,2009-11-11,9.094947017729282e-13,6009.198370419958
300,2009-11-12,9.094947017729282e-13,6009.198370419958
301,2009-11-13,9.094947017729282e-13,6009.198370419958
302,2009-11-14,9.094947017729282e-13,6009.198370419958
303,2009-11-15,9.094947017729282e-13,6009.198370419958
304,2009-11-16,9.094947017729282e-13,6009.198370419958
305,2009-11-17,9.094947017729282e-13,6009.198370419958
306,2009-11-18,9.094947017729282e-13,6009.198370419958
307,2009-11-19,9.094947017729282e-13,6009.198370419958
308,2009-11-20,9.094947017729282e-13,6009.198370419958
309,2009-11-21,9.094947017729282e-13,6009.198370419958
310,2009-11-22,9.094947017729282e-13,6009.198370419958
311,2009-11-23,9.094947017729282e-13,6009.198370419958
312,2009-11-24,9.094947017729282e-13,6009.198370419958
313,2009-11-25,9.094947017729282e-13,6009.198370419958
314,2009-11-26,9.094947017729282e-13,6009.198370419958
315,2009-11-27,9.094947017729282e-13,6009.198370419958
316,2009-11-28,9.094947017729282e-13,6009.198370419958
317,2009-11-29,9.094947017729282e-13,6009.198370419958
318,2009-11-30,9.094947017729282e-13,6009.198370419958
319,2009-12-01,9.094947017729282e-13,6009.198370419958
320,2009-12-02,9.094947017729282e-13,6009.198370419958
321,2009-12-03,9.094947017729282e-13,6009.198370419958
322,2009-12-04,9.094947017729282e-13,6009.198370419958
323,2009-12-05,-3.1968780466177122,5964.442077767319
324,2009-12-06,-9.333889101711975,5923.280215648626
325,2009-12-07,-15.470900156808057,5923.280215648626
326,2009-12-08,107.4072381119322,7729.49230618231
327,2009-12-09,225.92222256447258,7668.408152755536
328,2009-12-10,344.43720701701477,7668.408152755536
329,2009-12-11,462.95219146955515,7668.408152755536
330,2009-12-12,587.8609320153319,7668.408152755536
331,2009-12-13,718.6499385780626,7668.408152755536
332,2009-12-14,845.4153534312736,7612.0778688222435
333,2009-12-15,714.1504696368138,7612.0778688222435
334,2009-12-16,587.8873357777366,7559.934061064023
335,2009-12-17,458.1644806301538,7511.49796302495
336,2009-12-18,328.4416254825719,7511.49796302495
337,2009-12-19,195.52189228837233,7511.49796302495
338,2009-12-20,59.66202608569529,7511.49796302495
339,2009-12-21,-68.15065669794149,7511.49796302495
340,2009-12-22,-66.94819015774374,7511.49796302495
341,2009-12-23,-62.659762039711495,7511.49796302495
342,2009-12-24,-51.45189134467,7511.49796302495
343,2009-12-25,-40.24402064962851,7511.49796302495
344,2009-12-26,-29.036149954586108,7511.49796302495
345,2009-12-27,-21.052231757464142,7466.362628054093
346,2009-12-28,-17.091905269861854,7466.362628054093
347,2009-12-29,-13.131578782258657,7466.362628054093
348,2009-12-30,-12.89580999167265,7466.362628054093
349,2009-12-31,-16.119762489592176,7466.362628054093
350,2010-01-01,-19.343714987510793,7466.362628054093
351,2010-01-02,-22.56766748542759,7466.362628054093
352,2010-01-03,-19.343714987509884,7466.362628054093
353,2010-01-04,-16.119762489591267,7466.362628054093
354,2010-01-05,-12.89580999167265,7466.362628054093
355,2010-01-06,-9.671857493754942,7466.362628054093
356,2010-01-07,-6.447904995836325,7466.362628054093
357,2010-01-08,-3.2239524979177077,7466.362628054093
358,2010-01-09,0.0,7466.362628054093
359,2010-01-10,0.0,7466.362628054093
360,2010-01-11,0.0,7466.362628054093
361,2010-01-12,0.0,7466.362628054093
362,2010-01-13,0.0,7466.362628054093
363,2010-01-14,0.0,7466.362628054093
364,2010-01-15,0.0,7466.362628054093
365,2010-01-16,-3.0130573670076046,7424.179824915975
366,2010-01-17,-6.026114734017028,7424.179824915975
367,2010-01-18,-9.039172101025542,7424.179824915975
368,2010-01-19,-12.052229468034056,7424.179824915975
369,2010-01-20,-15.06528683504257,7424.179824915975
370,2010-01-21,-20.901923443711894,7384.649715532718
371,2010-01-22,-26.738560052383036,7384.649715532718
372,2010-01-23,-26.54908192703624,7384.649715532718
373,2010-01-24,-26.359603801690355,7384.649715532718
374,2010-01-25,101.18516981495122,9167.623852410838
375,2010-01-26,228.7299434315937,9167.623852410838
376,2010-01-27,356.2747170482371,9167.623852410838
377,2010-01-28,489.4666491482021,9167.623852410838
378,2010-01-29,622.6585812481662,9167.623852410838
379,2010-01-30,877.6079954235556,10914.411404604914
380,2010-01-31,1132.557409598945,10914.411404604914
381,2010-02-01,1132.7962327917467,10914.411404604914
382,2010-02-02,1133.0350559845483,10914.411404604914
383,2010-02-03,1133.2738791773481,10914.411404604914
384,2010-02-04,998.3696541266054,9061.938838578546
385,2010-02-05,860.0267660081045,9013.797555629939
386,2010-02-06,598.5691794954546,10783.766882500042
387,2010-02-07,337.11159298280836,10783.766882500042
388,2010-02-08,334.2318822466368,12620.88300649262
389,2010-02-09,460.59026060730866,14430.216253848386
390,2010-02-10,593.6457717964095,14523.976113446422
391,2010-02-11,991.3402209892793,14523.976113446422
392,2010-02-12,1395.9119963176618,14523.976113446422
393,2010-02-13,1672.401550107039,14523.976113446422
394,2010-02-14,1948.8911038964125,14523.976113446422
395,2010-02-15,1962.935497115419,14523.976113446422
396,2010-02-16,1859.087329885744,16492.146761876396
397,2010-02-17,2048.844733138849,20790.14446783138
398,2010-02-18,2248.4680465574766,22780.73977617507
399,2010-02-19,2444.652696908348,22780.73977617507
400,2010-02-20,2767.2637277499307,22780.73977617507
401,2010-02-21,2924.255917159702,20462.075996129537
402,2010-02-22,3064.4179842586054,18389.33815978486
403,2010-02-23,3052.6509049643537,18389.33815978486
404,2010-02-24,2560.842435986564,20170.994256527218
405,2010-02-25,1775.1162071960316,20037.33623583631
406,2010-02-26,1136.98919421557,22103.725257177306
407,2010-02-27,498.8621812351121,22103.725257177306
408,2010-02-28,356.27934117730183,24404.01611800331
409,2010-03-01,497.10177251138157,24226.214244800485
410,2010-03-02,778.507821590465,24226.214244800485
411,2010-03-03,1125.0915410747766,24404.01611800331
412,2010-03-04,1620.2545088821244,24226.214244800485
413,2010-03-05,1808.1949251124388,24057.876565403985
414,2010-03-06,2008.1594612996523,24226.214244800485
415,2010-03-07,1713.8921759370387,24226.214244800485
416,2010-03-08,1438.890805805273,26213.07114797136
417,2010-03-09,1321.6911520589492,28422.29517736759
418,2010-03-10,1451.6154633439146,30455.978337468838
419,2010-03-11,1761.0075636464317,32746.581657999883
420,2010-03-12,2242.0471196727995,32746.581657999883
421,2010-03-13,2866.3710311035284,35089.23799245393
422,2010-03-14,3675.2049715615794,35372.08753801037
423,2010-03-15,4187.502077766447,35372.08753801037
424,2010-03-16,4513.910507076074,37188.09412026948
425,2010-03-17,4735.186385217163,39605.802850909495
426,2010-03-18,4745.902125316268,41416.96943258679
427,2010-03-19,5099.4855882909105,46385.45523224086
428,2010-03-20,5209.222318212567,47488.57595901055
429,2010-03-21,5278.551970197594,47488.57595901055
430,2010-03-22,5466.675468180707,47164.83289981306
431,2010-03-23,5660.576776150985,48668.51137475543
432,2010-03-24,5805.705304176045,50787.42675670085
433,2010-03-25,5792.841763502016,49907.26763773726
434,2010-03-26,5461.312505355192,55382.919192426176
435,2010-03-27,5372.9012478237055,58650.15632012632
436,2010-03-28,5096.255903045676,55732.02955311848
437,2010-03-29,4865.859566724444,55732.02955311848
438,2010-03-30,4525.430321237647,55382.919192426176
439,2010-03-31,4007.9185172361176,54723.88540647083
440,2010-04-01,3723.2685389438193,54412.46614679579
441,2010-04-02,3011.2744670998436,54412.46614679579
442,2010-04-03,2085.7860840511494,56854.89931856028
443,2010-04-04,1577.172953432142,56854.89931856028
444,2010-04-05,1174.6223484776929,58663.51773706153
445,2010-04-06,929.3502575466046,58663.51773706153
446,2010-04-07,863.824629310926,57742.9852609413
447,2010-04-08,930.6703555596832,59853.50482333687
448,2010-04-09,1419.648109464957,60287.70165583933
449,2010-04-10,2071.4650263124713,64185.07915285966
450,2010-04-11,2615.67357736166,65596.68879869061
451,2010-04-12,3098.6809898616775,68357.10969600448
452,2010-04-13,3510.9990418071975,67716.56900893446
453,2010-04-14,3667.7578201588985,62956.70801233533
454,2010-04-15,3630.6612427233194,64775.19141578006
455,2010-04-16,3613.7201266686243,65925.7615401173
456,2010-04-17,3521.9780749652928,70230.87026331246
457,2010-04-18,3601.837669010667,75456.51259545612
458,2010-04-19,3369.222304736446,74794.08655510847
459,2010-04-20,3665.0746972777706,80911.55377638583
460,2010-04-21,4903.255586876461,85504.96321811077
461,2010-04-22,5626.343472376597,79820.1084052252
462,2010-04-23,6216.078256721579,79820.1084052252
463,2010-04-24,6384.831976017944,78639.21344391411
464,2010-04-25,6153.119607647706,82072.36323503839
465,2010-04-26,6700.811033935213,88898.74338223791
466,2010-04-27,6458.547735639382,90714.85236769577
467,2010-04-28,5031.937083563811,88080.66929482778
468,2010-04-29,4479.5148147512955,87131.1136312951
469,2010-04-30,3375.6015434597066,78259.6694722506
470,2010-05-01,2887.0324037505343,80207.58866858744
471,2010-05-02,2432.269663120198,82321.53550579595
472,2010-05-03,1325.0105512165173,87501.77264271573
473,2010-05-04,667.6164738506341,91314.63387588307
474,2010-05-05,415.8120638327673,87131.1136312951
475,2010-05-06,-15.637368699346553,88401.82680191554
476,2010-05-07,820.2623643463303,88401.82680191554
477,2010-05-08,1603.718444618382,92744.34901706908
478,2010-05-09,2487.1444295282854,94938.67156529267
479,2010-05-10,3233.716229104626,96556.80709726186
480,2010-05-11,3896.179369765159,101188.89935331796
481,2010-05-12,4494.2645473885495,94554.75045449004
482,2010-05-13,4842.99386752813,94554.75045449004
483,2010-05-14,4376.545166810349,92013.70232153143
484,2010-05-15,3596.969935892208,94367.0561326969
485,2010-05-16,2770.9114631499106,95990.98900639695
486,2010-05-17,1812.3736633729131,92192.31235493025
487,2010-05-18,402.48057892968063,91324.66164854786
488,2010-05-19,-393.6187739447196,90832.99633744352
489,2010-05-20,-1110.3372624070762,90673.61526859138
490,2010-05-21,-2125.32192045165,81415.79262852292
491,2010-05-22,-2718.447559872002,87686.00429643995
492,2010-05-23,-2728.336807607673,96904.85697920194
493,2010-05-24,-2104.348760913068,96563.65026632324
494,2010-05-25,-705.0775086577196,101050.2214753525
495,2010-05-26,760.5105148477887,107629.47454947435
496,2010-05-27,2350.1211279447452,109047.02866605
497,2010-05-28,5224.341943479332,111056.97435299857
498,2010-05-29,7703.783137646897,115717.1291785292
499,2010-05-30,8967.090743462206,115505.03143342069
500,2010-05-31,9648.327192263081,110472.29846092836
501,2010-06-01,9812.273691859853,113071.03229651198
502,2010-06-02,8972.722315247971,112672.23348893938
503,2010-06-03,7891.517787708828,112283.57867796044
504,2010-06-04,5358.764543143188,105239.6106535552
505,2010-06-05,2596.15168265751,105071.67401381946
506,2010-06-06,687.6862312135054,107386.68956742281
507,2010-06-07,-796.2316073297116,103606.09691592833
508,2010-06-08,-2226.2436861763126,105071.67401381946
509,2010-06-09,-1888.7816616588389,122439.460771649
510,2010-06-10,-1546.2135114212579,120316.08279319663
511,2010-06-11,205.1249081700662,123940.98482839062
512,2010-06-12,2464.8676976202114,126062.61790141152
513,2010-06-13,4464.53790717831,127263.73063523845
514,2010-06-14,6992.043880579178,132124.97899854006
515,2010-06-15,9321.647918221031,129686.77225811325
516,2010-06-16,9206.552496064207,130595.35214416288
517,2010-06-17,9626.360348445218,134225.89684176675
518,2010-06-18,9067.671075781836,134820.7091859391
519,2010-06-19,7144.322558904183,120126.68255271658
520,2010-06-20,5392.685402377465,122617.85151168043
521,2010-06-21,2780.6380147456366,124075.19765430564
522,2010-06-22,573.6636565014778,123404.22948698892
523,2010-06-23,-958.4472158550925,117301.6913036852
524,2010-06-24,-3390.5370463872387,114086.45326288686
525,2010-06-25,-5499.464733900764,116175.44591829825
526,2010-06-26,-5078.398882149166,120085.66912854358
527,2010-06-27,-4780.645896775633,122140.51418335205
528,2010-06-28,-4119.493564537581,125281.54896140398
529,2010-06-29,-3799.4713308613136,121601.99798733233
530,2010-06-30,-2648.2341233652114,120125.35136815293
531,2010-07-01,-561.9145049908984,123155.48434124724
532,2010-07-02,1161.5390903779335,121658.53298582094
533,2010-07-03,1315.7731431703432,122203.93244346404
534,2010-07-04,1265.4803292329598,120959.07745990016
535,2010-07-05,916.5881487528095,121603.40974178036
536,2010-07-06,1107.1105573404784,122467.08020790313
537,2010-07-07,1168.6801209558762,123810.98532323634
538,2010-07-08,526.2942290428764,123231.1129328256
539,2010-07-09,4.686378213300486,119839.11014172986
540,2010-07-10,-224.52215570594126,121113.2762835152
541,2010-07-11,97.6957186574582,124288.69097753588
542,2010-07-12,774.7405282811233,127403.89785688807
543,2010-07-13,1164.1316041674727,128783.63749088316
544,2010-07-14,1129.6224918238731,127013.49170550906
545,2010-07-15,1670.802050570288,130883.25534685374
